schema_version,independent_run_id,table,row_key,field,reference_value,rerun_value,comparison_kind,absolute_difference,relative_difference,absolute_tolerance,relative_tolerance,match,comparison_status,notes
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,case_id,em_halo_12p40_n33,em_halo_12p40_n33,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,family,earth_moon_l1_quasi_halo,earth_moon_l1_quasi_halo,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,member_id,12p40_n33,12p40_n33,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,method,traditional_pointwise_eigendecomposition,traditional_pointwise_eigendecomposition,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,spectral_samples,33,33,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,classification,real_1d_pointwise_candidate,real_1d_pointwise_candidate,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,max_invariance_residual,0.1245260831692273,0.1245260831692273,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,mean_invariance_residual,0.07148646793018422,0.07148646793018422,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,selection_residual,1.380711401864326e-15,1.380711401864326e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,reciprocal_pair_error,0.1882937403658704,0.1882937403658704,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,relative_imaginary_part,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,phase_principal_angle_max_deg,5.634575134912427,5.634575134912427,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,phase_principal_angle_mean_deg,3.222890979302048,3.222890979302048,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,cross_resolution_principal_angle_max_deg,0.0001896626976685425,0.0001896626976685425,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,bundle_multiplier_estimate,1508.989820218104,1508.989820218104,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,lyapunov_estimate_per_day,0.5903537939110765,0.5903537939110765,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,sign_or_subspace_flips,11,11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,iterations,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,converged,true,true,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,source_map_residual_recomputed,4.964842030206477e-11,4.964842030206477e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,source_map_status,pass,pass,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,manifold_jacobi_drift,1.332267629550188e-15,1.332267629550188e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,initial_linear_growth_ratio,1.0000000000522,1.0000000000522,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,normalized_3d_manifold_distance,7.835970217467068e-06,7.835970217467068e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,manifold_status,fail,fail,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,runtime_seconds,0.04252629999973578,0.03235689999564784,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,peak_memory_mb_estimate,0.031158447265625,0.031158447265625,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,research_status,fail,fail,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,failure_reason,max_invariance_residual_gt_1e-6,max_invariance_residual_gt_1e-6,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,registry_sha256,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,cocycle_cache_sha256,42C87DAAE6FEB844B71DC032705321EC181C841A2E3035AFE3011B9381F15D0A,42C87DAAE6FEB844B71DC032705321EC181C841A2E3035AFE3011B9381F15D0A,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n33|traditional_pointwise_eigendecomposition,source_git_commit,95a606ef75888fcef7f4d8cb2eedb120efc13b22,cf04669322d43dfb61acbeaf9e20b85f0c7bf772,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,schema_version,invariant_bundle_method_comparison_v1,invariant_bundle_method_comparison_v1,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,case_id,em_halo_12p40_n45,em_halo_12p40_n45,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,family,earth_moon_l1_quasi_halo,earth_moon_l1_quasi_halo,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,member_id,12p40_n45,12p40_n45,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,method,ordered_partial_real_schur_tracking,ordered_partial_real_schur_tracking,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,spectral_samples,45,45,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,classification,real_1d_hyperbolic_bundle,real_1d_hyperbolic_bundle,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,max_invariance_residual,5.998696454080925e-11,5.998696454080925e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,mean_invariance_residual,3.695516803823561e-11,3.695516803823561e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,selection_residual,2.400531478622206e-15,2.400531478622206e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,reciprocal_pair_error,1.280722194962891e-10,1.280722194962891e-10,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,relative_imaginary_part,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,phase_principal_angle_max_deg,4.130216588299794,4.130216588299794,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,phase_principal_angle_mean_deg,2.36521151213972,2.36521151213972,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,cross_resolution_principal_angle_max_deg,1.707547292503188e-06,1.707547292503188e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,bundle_multiplier_estimate,1532.083752843856,1532.083752843856,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,lyapunov_estimate_per_day,0.591578856277123,0.591578856277123,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,sign_or_subspace_flips,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,iterations,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,converged,true,true,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,source_map_residual_recomputed,4.995472083209846e-11,4.995472083209846e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,source_map_status,pass,pass,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,manifold_jacobi_drift,1.332267629550188e-15,1.332267629550188e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,initial_linear_growth_ratio,0.999999999988948,0.999999999988948,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,normalized_3d_manifold_distance,4.09132708165953e-14,4.09132708165953e-14,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,manifold_status,accepted,accepted,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,runtime_seconds,0.1056647999994311,0.1178800999987288,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,peak_memory_mb_estimate,1.728569030761719,1.728569030761719,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,research_status,accepted,accepted,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,failure_reason,,,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,registry_sha256,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,cocycle_cache_sha256,0E822BCF9EB3F7EF0837A99B0D153E1A8A6BB9D44F51B048DA747DFEDF07B3F2,0E822BCF9EB3F7EF0837A99B0D153E1A8A6BB9D44F51B048DA747DFEDF07B3F2,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|ordered_partial_real_schur_tracking,source_git_commit,95a606ef75888fcef7f4d8cb2eedb120efc13b22,cf04669322d43dfb61acbeaf9e20b85f0c7bf772,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,schema_version,invariant_bundle_method_comparison_v1,invariant_bundle_method_comparison_v1,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,case_id,em_halo_12p40_n45,em_halo_12p40_n45,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,family,earth_moon_l1_quasi_halo,earth_moon_l1_quasi_halo,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,member_id,12p40_n45,12p40_n45,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,method,qr_svd_shifted_cocycle_iteration,qr_svd_shifted_cocycle_iteration,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,spectral_samples,45,45,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,classification,real_1d_hyperbolic_bundle,real_1d_hyperbolic_bundle,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,max_invariance_residual,4.402709619572765e-12,4.402709619572765e-12,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,mean_invariance_residual,2.85512889542019e-12,2.85512889542019e-12,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,selection_residual,1.207418269725733e-06,1.207418269725733e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,reciprocal_pair_error,1.280728856301039e-10,1.280728856301039e-10,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,relative_imaginary_part,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,phase_principal_angle_max_deg,4.130216593588217,4.130216593588217,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,phase_principal_angle_mean_deg,2.365211512141294,2.365211512141294,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,cross_resolution_principal_angle_max_deg,1.707547292503188e-06,1.707547292503188e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,bundle_multiplier_estimate,1532.083752843792,1532.083752843792,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,lyapunov_estimate_per_day,0.5915788562771197,0.5915788562771197,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,sign_or_subspace_flips,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,iterations,4,4,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,converged,true,true,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,source_map_residual_recomputed,4.995472083209846e-11,4.995472083209846e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,source_map_status,pass,pass,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,manifold_jacobi_drift,1.332267629550188e-15,1.332267629550188e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,initial_linear_growth_ratio,1.000000000009798,1.000000000009798,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,normalized_3d_manifold_distance,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,manifold_status,accepted,accepted,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
