schema_version,run_id,case_id,family,member_id,system,method,spectral_samples,bundle_dimension,classification,max_invariance_residual,mean_invariance_residual,selection_residual,reciprocal_pair_error,relative_imaginary_part,phase_principal_angle_max_deg,phase_principal_angle_mean_deg,cross_resolution_principal_angle_max_deg,bundle_multiplier_estimate,lyapunov_estimate_per_day,sign_or_subspace_flips,iterations,converged,source_map_residual_recomputed,source_map_status,manifold_jacobi_drift,initial_linear_growth_ratio,normalized_3d_manifold_distance,manifold_status,runtime_seconds,peak_memory_mb_estimate,research_status,failure_reason,registry_sha256,cocycle_cache_sha256,source_git_commit
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_54,earth_moon_route_h_quasi_dro,54,earth_moon,traditional_pointwise_eigendecomposition,45,0,method_exception,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,false,2.167883219230164e-10,pass,nan,nan,nan,not_selected_stage_f,0.001215600001160055,0.0479736328125,fail,RuntimeError: cocycle operator has no unstable hyperbolic spectrum,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_54,earth_moon_route_h_quasi_dro,54,earth_moon,ordered_partial_real_schur_tracking,45,2,real_2d_complex_pair_invariant_subspace,0.1549284657167022,0.09361580339748334,2.550218555652558e-14,4.424451304838463e-12,0.1331886699804738,19.77472496713519,10.41950102246749,nan,0.9943812282237675,-0.0003820253103013362,0,0,true,2.167883219230164e-10,pass,nan,nan,nan,not_selected_stage_f,0.1310345000019879,1.739017486572266,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_54,earth_moon_route_h_quasi_dro,54,earth_moon,qr_svd_shifted_cocycle_iteration,45,2,real_2d_complex_pair_invariant_subspace,0.7062781387830996,0.3217655318734584,89.97902084721615,1.216922566968073e-12,0.1331886699828093,89.63140340961603,55.27803995372035,nan,0.6887384795293801,-0.0252820776205074,12342,200,false,2.167883219230164e-10,pass,nan,nan,nan,not_selected_stage_f,6.716852199999266,1.697705268859863,fail,qr_iteration_not_converged_at_cap;max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_68_legacy_dg_positive,earth_moon_route_h_quasi_dro,68_legacy_seed_rho,earth_moon,traditional_pointwise_eigendecomposition,45,0,method_exception,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,false,0.001988136362340465,pass,nan,nan,nan,not_selected_stage_f,0.001275499998882879,0.0479736328125,fail,RuntimeError: cocycle operator has no unstable hyperbolic spectrum,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,191DC57C54630A75258793EEBCEA32DC604565C2516D7DA12B7148D5882336BF,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_68_legacy_dg_positive,earth_moon_route_h_quasi_dro,68_legacy_seed_rho,earth_moon,ordered_partial_real_schur_tracking,45,1,real_1d_hyperbolic_bundle,1.20348957779899e-09,8.874475785676879e-10,2.416379188995022e-14,6.472600233564663e-14,0,0.7294973333601853,0.4838573418199949,nan,1.007329518480801,0.0004951268485983625,0,0,true,0.001988136362340465,pass,nan,nan,nan,not_selected_stage_f,0.1311848999976064,1.728462219238281,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,191DC57C54630A75258793EEBCEA32DC604565C2516D7DA12B7148D5882336BF,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_68_legacy_dg_positive,earth_moon_route_h_quasi_dro,68_legacy_seed_rho,earth_moon,qr_svd_shifted_cocycle_iteration,45,1,real_1d_hyperbolic_bundle,0.003646331871069523,0.003459394577630017,0.2243796712930643,1.998401444325282e-15,0,0.8045165711750802,0.5213693332632764,nan,1.02231976451585,0.001496632563235153,0,200,false,0.001988136362340465,pass,nan,nan,nan,not_selected_stage_f,4.85481539999455,1.693733215332031,fail,qr_iteration_not_converged_at_cap;max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,191DC57C54630A75258793EEBCEA32DC604565C2516D7DA12B7148D5882336BF,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,se_active_geometry_member_468,sun_earth_l1_two_frequency_torus,468,sun_earth,traditional_pointwise_eigendecomposition,21,1,real_1d_pointwise_candidate,0.1433881491779949,0.1058999480306627,1.196786877095582e-15,0.1039983646941733,0,7.691017021738507,5.667713067597996,nan,1160.201914935598,0.03976511101915358,10,0,true,3.253105979049582e-09,pass,1.332267629550188e-15,1.000000000004489,7.644427331674872e-05,fail,0.02512050000223098,0.01615142822265625,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,C54047F64D17F83E99031EFB52D9C14B8D537B44F54BE14EFF7FB1F9CAD60455,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,se_active_geometry_member_468,sun_earth_l1_two_frequency_torus,468,sun_earth,ordered_partial_real_schur_tracking,21,1,real_1d_hyperbolic_bundle,6.542693099748203e-07,4.464051025000354e-07,2.359904096818786e-15,6.160771892638195e-11,0,7.697927351919113,5.668007395697924,nan,1204.438425125802,0.0399759828443601,0,0,true,3.253105979049582e-09,pass,1.332267629550188e-15,0.9999999998108591,3.752151581912696e-10,accepted,0.05041899999923771,0.3822708129882812,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,C54047F64D17F83E99031EFB52D9C14B8D537B44F54BE14EFF7FB1F9CAD60455,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,se_active_geometry_member_468,sun_earth_l1_two_frequency_torus,468,sun_earth,qr_svd_shifted_cocycle_iteration,21,1,real_1d_hyperbolic_bundle,9.471927263010407e-09,6.642720023523518e-09,1.207418269725733e-06,6.160860710480165e-11,0,7.697860691647499,5.668007376352956,nan,1204.438425125933,0.03997598284436071,0,4,true,3.253105979049582e-09,pass,1.332267629550188e-15,1.000000000127995,0,accepted,0.1060303000049316,0.3702850341796875,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,C54047F64D17F83E99031EFB52D9C14B8D537B44F54BE14EFF7FB1F9CAD60455,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,se_quasi_halo_small_n21,sun_earth_l1_two_frequency_torus,continued_half_percent_2,sun_earth,traditional_pointwise_eigendecomposition,21,1,real_1d_pointwise_candidate,0.009908065218083925,0.007652690812172415,7.203231209135768e-16,0.00768009044313045,0,1.581224262399492,1.218394832578358,nan,1644.462698118836,0.04166950382748991,6,0,true,2.694678695704188e-12,pass,nan,nan,nan,not_selected_stage_f,0.01980360000015935,0.01615142822265625,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,4121ABD804D0F8669CA754AFD57B50271A77CDBF8D48AD60C3C461CB2033CE8C,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,se_quasi_halo_small_n21,sun_earth_l1_two_frequency_torus,continued_half_percent_2,sun_earth,ordered_partial_real_schur_tracking,21,1,real_1d_hyperbolic_bundle,3.479102082747889e-07,2.84624103397218e-07,1.865656781260479e-15,2.943167931590551e-10,0,1.577096935157488,1.218431326676986,nan,1645.959672087211,0.04167462389845723,0,0,true,2.694678695704188e-12,pass,nan,nan,nan,not_selected_stage_f,0.04439709999860497,0.3822708129882812,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,4121ABD804D0F8669CA754AFD57B50271A77CDBF8D48AD60C3C461CB2033CE8C,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,se_quasi_halo_small_n21,sun_earth_l1_two_frequency_torus,continued_half_percent_2,sun_earth,qr_svd_shifted_cocycle_iteration,21,1,real_1d_hyperbolic_bundle,1.95190423586231e-09,1.354559692712651e-09,1.207418269725733e-06,2.9431701520366e-10,0,1.577132116935613,1.218431325387545,nan,1645.95967208719,0.04167462389845716,0,4,true,2.694678695704188e-12,pass,nan,nan,nan,not_selected_stage_f,0.08880289999797242,0.370330810546875,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,4121ABD804D0F8669CA754AFD57B50271A77CDBF8D48AD60C3C461CB2033CE8C,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
