schema_version,anchor_id,figure_id,panel_id,panel_role,anchor_type,anchor_name,x_nd,y_nd,z_nd,observed_full_x_px,observed_full_y_px,panel_rect_x0,panel_rect_y0,panel_rect_x1,panel_rect_y1,observed_normalized_u,observed_normalized_v,predicted_normalized_u,predicted_normalized_v,error_px_on_512_grid,measurement_uncertainty_reference_px,measurement_uncertainty_u_on_512_grid,measurement_uncertainty_v_on_512_grid,used_for_fit,visibility,measurement_method,paper_source,paper_source_sha256,protocol_sha256,raw_anchor_digest,camera_config_sha256,evidence_npz_sha256
chapter4_static_camera_calibration_v1,4.4_b_axis_B,4.4,b,train,axis_corner,B,1,-0.15,-0.1,726.39,280.3,462.768,20.017,875.398,308.02,0.638882291641422,0.903751002593723,0.637575845999562,0.906893689783207,1.74255219006601,0.5,0.620410537285219,0.888879629726079,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_b_axis_C,4.4,b,train,axis_corner,C,1,0.35,-0.1,854.45,206.54,462.768,20.017,875.398,308.02,0.949232969003708,0.647642559278896,0.949357209588509,0.642555585903603,2.60530704922915,1.5,1.86123161185566,2.66663888917824,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_b_axis_D,4.4,b,train,axis_corner,D,0.2,-0.15,0.1,520.11,96.07,462.768,20.017,875.398,308.02,0.138967113394567,0.264070165935771,0.139021027747472,0.268306784938046,2.16932456444869,0.5,0.620410537285219,0.888879629726079,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_b_L1,4.4,b,train,physical_marker,L1,0.836915125772357,0,0,723.54,203.82,462.768,20.017,875.398,308.02,0.631975377456801,0.638198213213057,0.629494311808071,0.634539425023892,2.26338851348519,0.5,0.620410537285219,0.888879629726079,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_b_Moon,4.4,b,train,physical_marker,Moon,0.987849414390376,0,0,762.35,225.89,462.768,20.017,875.398,308.02,0.726030584300705,0.714829359416395,0.723566727965097,0.714965011761997,1.26340495885725,0.5,0.620410537285219,0.888879629726079,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_c_axis_A,4.4,c,validation,axis_corner,A,0.2,-0.15,-0.1,77.85,507.53,20.918,368.302,430.438,656.294,0.139021293221332,0.483443984555126,0.138961955049427,0.480612359148552,1.4501104995039,0.5,0.625122094159015,0.888913580932804,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_c_axis_B,4.4,c,validation,axis_corner,B,1,-0.15,-0.1,281.74,627,20.918,368.302,430.438,656.294,0.636896854854464,0.898281896719353,0.637575845999562,0.906893689783207,4.42292167573641,0.5,0.625122094159015,0.888913580932804,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_c_axis_C,4.4,c,validation,axis_corner,C,1,0.35,-0.1,411.29,552.3,20.918,368.302,430.438,656.294,0.95324282086345,0.638899691658101,0.949357209588509,0.642555585903603,2.7315829898727,1.5,1.87536628247705,2.66674074279841,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_c_axis_D,4.4,c,validation,axis_corner,D,0.2,-0.15,0.1,77.85,444.24,20.918,368.302,430.438,656.294,0.139021293221332,0.263680935581544,0.139021027747472,0.268306784938046,2.3684348744293,0.5,0.625122094159015,0.888913580932804,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_c_L1,4.4,c,validation,physical_marker,L1,0.836915125772357,0,0,279.69,550.24,20.918,368.302,430.438,656.294,0.631890994334831,0.631746715186533,0.629494311808071,0.634539425023892,1.88422367682026,0.5,0.625122094159015,0.888913580932804,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_c_Moon,4.4,c,validation,physical_marker,Moon,0.987849414390376,0,0,318.26,572.36,20.918,368.302,430.438,656.294,0.726074428599336,0.708554404289008,0.723566727965097,0.714965011761997,3.52442185748867,0.5,0.625122094159015,0.888913580932804,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_d_axis_A,4.4,d,programmatic_frozen_holdout,axis_corner,A,0.2,-0.15,-0.1,510.09,508.52,452.648,368.302,867.275,656.294,0.138538975995292,0.48688158004389,0.138961955049427,0.480612359148552,3.21713854157844,0.5,0.617422406162647,0.888913580932804,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_d_axis_B,4.4,d,programmatic_frozen_holdout,axis_corner,B,1,-0.15,-0.1,716.34,628.17,452.648,368.302,867.275,656.294,0.635974020022816,0.90234450956971,0.637575845999562,0.906893689783207,2.46935254293474,0.5,0.617422406162647,0.888913580932804,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_d_axis_C,4.4,d,programmatic_frozen_holdout,axis_corner,C,1,0.35,-0.1,846.08,553.48,452.648,368.302,867.275,656.294,0.948881766021026,0.642997027695214,0.949357209588509,0.642555585903603,0.332176130564416,1.5,1.85226721848794,2.66674074279841,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_d_axis_D,4.4,d,programmatic_frozen_holdout,axis_corner,D,0.2,-0.15,0.1,510.09,444.34,452.648,368.302,867.275,656.294,0.138538975995292,0.264028167449096,0.139021027747472,0.268306784938046,2.20451180146818,0.5,0.617422406162647,0.888913580932804,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_d_L1,4.4,d,programmatic_frozen_holdout,physical_marker,L1,0.836915125772357,0,0,713.48,551.4,452.648,368.302,867.275,656.294,0.629076254078967,0.635774604850135,0.629494311808071,0.634539425023892,0.667652999837975,0.5,0.617422406162647,0.888913580932804,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.4_d_Moon,4.4,d,programmatic_frozen_holdout,physical_marker,Moon,0.987849414390376,0,0,752.32,573.63,452.648,368.302,867.275,656.294,0.722750809763957,0.712964249006917,0.723566727965097,0.714965011761997,1.1062961272175,0.5,0.617422406162647,0.888913580932804,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_a_axis_A,4.5,a,train,axis_corner,A,0.8,-0.15,-0.1,90.63,244.15,24.866,20.032,436.899,336.82,0.159608575041319,0.707469979923482,0.159894126060169,0.705173527169444,1.18483865078413,0.5,0.621309458223006,0.808111418361807,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_a_axis_B,4.5,a,train,axis_corner,B,1.18,-0.15,-0.1,306.22,302.13,24.866,20.032,436.899,336.82,0.682843364487796,0.890494589441519,0.682598595133353,0.892536820441973,1.05310565338081,0.5,0.621309458223006,0.808111418361807,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_a_axis_C,4.5,a,train,axis_corner,C,1.18,0.15,-0.1,385.09,204.94,24.866,20.032,436.899,336.82,0.874260071402048,0.583696352134551,0.874447380224489,0.58220364338702,0.770260396226442,1.5,1.86392837466902,2.42433425508542,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_a_axis_D,4.5,a,train,axis_corner,D,0.8,-0.15,0.1,90.63,140.18,24.866,20.032,436.899,336.82,0.159608575041319,0.379269416770837,0.159399900475043,0.381063697550373,0.924863709444433,0.5,0.621309458223006,0.808111418361807,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_a_L2,4.5,a,train,physical_marker,L2,1.15568216544489,0,0,332.41,198.06,24.866,20.032,436.899,336.82,0.746406234452095,0.561978357766077,0.744825767517568,0.563325134032585,1.06314701594993,0.5,0.621309458223006,0.808111418361807,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_a_Moon,4.5,a,train,physical_marker,Moon,0.987849414390376,0,0,236.93,172.59,24.866,20.032,436.899,336.82,0.514677222455483,0.481577585009533,0.513965427956937,0.480573299936371,0.630246818816417,0.5,0.621309458223006,0.808111418361807,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_b_axis_A,4.5,b,train,axis_corner,A,0.8,-0.15,-0.1,524.87,244.15,459.102,20.032,871.135,336.82,0.159618283001604,0.707469979923482,0.159894126060169,0.705173527169444,1.18423559558239,0.5,0.621309458223006,0.808111418361807,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_b_axis_B,4.5,b,train,axis_corner,B,1.18,-0.15,-0.1,740.46,302.13,459.102,20.032,871.135,336.82,0.682853072448081,0.890494589441519,0.682598595133353,0.892536820441973,1.05370870823669,0.5,0.621309458223006,0.808111418361807,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_b_axis_C,4.5,b,train,axis_corner,C,1.18,0.15,-0.1,819.33,204.94,459.102,20.032,871.135,336.82,0.874269779362333,0.583696352134551,0.874447380224489,0.58220364338702,0.769657342812152,1.5,1.86392837466902,2.42433425508542,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_b_axis_D,4.5,b,train,axis_corner,D,0.8,-0.15,0.1,524.87,140.21,459.102,20.032,871.135,336.82,0.159618283001604,0.379364117327677,0.159399900475043,0.381063697550373,0.877339132635328,0.5,0.621309458223006,0.808111418361807,true,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_b_L2,4.5,b,train,physical_marker,L2,1.15568216544489,0,0,766.64,198.06,459.102,20.032,871.135,336.82,0.746391672511668,0.561978357766077,0.744825767517568,0.563325134032585,1.05748326337637,0.5,0.621309458223006,0.808111418361807,false,visible_unoccluded,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_c_axis_A,4.5,c,validation,axis_corner,A,0.8,-0.15,-0.1,86.73,621.23,20.964,397.106,432.997,713.894,0.159613429021462,0.70748892003485,0.159894126060169,0.705173527169444,1.19416083204694,0.5,0.621309458223006,0.808111418361807,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_c_axis_B,4.5,c,validation,axis_corner,B,1.18,-0.15,-0.1,302.32,679.21,20.964,397.106,432.997,713.894,0.682848218467938,0.890513529552887,0.682598595133353,0.892536820441973,1.04377925745662,0.5,0.621309458223006,0.808111418361807,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_c_axis_C,4.5,c,validation,axis_corner,C,1.18,0.15,-0.1,381.19,582.01,20.964,397.106,432.997,713.894,0.87426492538219,0.583683725393639,0.874447380224489,0.58220364338702,0.763538188580482,1.5,1.86392837466902,2.42433425508542,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
chapter4_static_camera_calibration_v1,4.5_c_axis_D,4.5,c,validation,axis_corner,D,0.8,-0.15,0.1,86.73,517.22,20.964,397.106,432.997,713.894,0.159613429021462,0.379162089473086,0.159399900475043,0.381063697550373,0.979742164287509,0.5,0.621309458223006,0.808111418361807,false,visible,manual_pdf_native_raster_axis_marker_center,outputs/reference_pages/fig_4_5_reference.png,ED1D3B2F5C9977ABFEA717FAB4F24832B09668B8B0972DABE8338133B19A1746,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,73FF6C231F495398F396B3074A9ACBDD3161FD645A70B840B7DF9BE6B002A081,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59
