sample,elapsed_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,earth_radius_km,jacobi
29,10.07927798169329,0.9956152851808695,-0.0003098943519207063,0.004249486603024108,-0.0153316304790847,0.005846261242509093,0.01146737629859802,914305.7276432564,3.000609575982075
30,10.42683929140683,0.9955246132011016,-0.0002743275211433053,0.004316984104601911,-0.01500112428260438,0.006050015820705826,0.01111346077720263,930804.3917372718,3.000609575982076
31,10.77440060112042,0.9954358867973092,-0.0002375656056214888,0.004382400596583636,-0.01468068543210459,0.006246102664715494,0.0107711002991728,946915.4566077215,3.000609575982075
32,11.12196191083395,0.9953490479134263,-0.0001996532492549894,0.004445802571970222,-0.01436961237594905,0.006434916370691875,0.01043944320692825,962653.2661563958,3.000609575982075
33,11.46952322054754,0.9952640424719018,-0.0001606328545711088,0.004507251699270499,-0.01406727418795,0.006616813005836137,0.01011772525896354,978031.1859630224,3.000609575982076
34,11.81708453026108,0.9951808199787917,-0.0001205447979253746,0.004566805310529495,-0.01377310166536342,0.006792115038545903,0.009805258368890795,993061.6989599433,3.000609575982075
35,12.16464583997467,0.9950993331779218,-7.942761758047685e-05,0.004624516827391283,-0.01348657977208713,0.00696111550640189,0.009501421080381657,1007756.489119542,3.000609575982075
36,12.5122071496882,0.9950195377468095,-3.731817879561194e-05,0.00468043613461527,-0.01320724119186343,0.007124081558749593,0.009205650468960417,1022126.514957436,3.000609575982076
37,12.85976845940179,0.9949413920282912,5.748180672597088e-06,0.004734609908811805,-0.01293466080268397,0.007281257482928118,0.008917435223586713,1036182.074341007,3.000609575982075
38,13.20732976911533,0.9948648567928204,4.973752184145017e-05,0.004787081908834999,-0.01266845091986239,0.007432867301704063,0.008636309709207044,1049932.861840097,3.000609575982075
39,13.55489107882892,0.9947898950272235,9.461719020132536e-05,0.004837893233199908,-0.01240825718377705,0.007579117012672925,0.00836184884925855,1063388.019653188,3.000609575982076
40,13.90245238854246,0.9947164717463723,0.000140355713879497,0.004887082549021075,-0.01215375499090566,0.007720196527164914,0.008093663696953583,1076556.182976032,3.000609575982075
41,14.25001369825604,0.9946445538247831,0.0001869227126176987,0.004934686296258814,-0.01190464638481019,0.007856281355713386,0.007831397587882226,1089445.520544083,3.000609575982075
42,14.59757500796958,0.9945741098456023,0.0002342888161672473,0.004980738870475693,-0.01166065733820529,0.007987534078783047,0.00757472278542794,1102063.770968289,3.000609575982076
43,14.94513631768317,0.9945051099648189,0.0002824255909167003,0.005025272786824075,-0.01142153536892166,0.008114105634747515,0.007323337545733133,1114418.275391474,3.000609575982075
44,15.29269762739671,0.9944375257888529,0.0003313054737410898,0.005068318827585161,-0.01118704744205593,0.00823613645169011,0.007076963541282928,1126516.006915489,3.000609575982075
45,15.64025893711029,0.9943713302639334,0.0003809017122074132,0.00510990617524728,-0.01095697811832621,0.008353757445208335,0.006835343592194578,1138363.597185506,3.000609575982075
46,15.98782024682383,0.9943064975758946,0.0004311883103922815,0.005150062532831436,-0.01073112791499081,0.008467090900816637,0.006598239662493072,1149967.360464005,3.000609575982075
47,16.33538155653737,0.99424300305921,0.0004821399796700611,0.005188814232938047,-0.01050931185090391,0.008576251256604292,0.006365431085375265,1161333.315481462,3.000609575982075
48,16.68294286625095,0.9941808231142347,0.0005337320939156438,0.005226186336790245,-0.01029135815159995,0.008681345799383303,0.006136712987013432,1172467.205312922,3.000609575982075
49,17.03050417596449,0.994119935131764,0.0005859406486391895,0.005262202724381444,-0.01007710709388308,0.008782475285558956,0.005911894883042259,1183374.515496825,3.000609575982075
50,17.37806548567808,0.9940603174241273,0.0006387422236321742,0.005296886176692109,-0.009866409972389578,0.008879734496291088,0.005690799425696805,1194060.490584821,3.000609575982075
51,17.72562679539162,0.9940019491621331,0.0006921139487568058,0.00533025845081848,-0.009659128173097152,0.008973212735124742,0.005473261282762321,1204530.149287999,3.000609575982075
52,18.07318810510521,0.9939448103172686,0.0007460334725565596,0.005362340348752021,-0.009455132340858402,0.009062994275106288,0.005259126132172025,1214788.298364061,3.000609575982076
53,18.42074941481874,0.9938888816086203,0.0008004789334040635,0.005393151780458209,-0.0092543016298147,0.009149158761421781,0.00504824975834407,1224839.545373279,3.000609575982075
54,18.76831072453233,0.9938341444540559,0.0008554289329366333,0.005422711821826356,-0.009056523027047391,0.009231781574769728,0.004840497238249259,1234688.310415355,3.000609575982076
55,19.11587203424587,0.9937805809252506,0.0009108625115582269,0.005451038767994988,-0.008861690741103184,0.009310934159980149,0.004635742206814876,1244338.836946618,3.000609575982075
56,19.46343334395946,0.9937281737061932,0.0009667591258122974,0.005478150182499635,-0.008669705648115792,0.009386684323798876,0.004433866192639445,1253795.201765806,3.000609575982075
57,19.81099465367299,0.9936769060548495,0.00102309862745135,0.005504062942639269,-0.008480474789178273,0.009459096505248427,0.004234758016162436,1263061.324246312,3.000609575982075
58,20.15855596338658,0.9936267617676898,0.001079861244048604,0.005528793281413964,-0.008293910913415095,0.009528232021544849,0.004038313243432012,1272140.974884886,3.000609575982075
59,20.50611727310012,0.9935777251468251,0.001137027561013339,0.005552356826347719,-0.008109932061890358,0.009594149292177636,0.00384443368947248,1281037.783228633,3.000609575982075
60,20.85367858281371,0.9935297809695186,0.001194578504886582,0.00557476863547708,-0.007928461188076731,0.009656904043441205,0.003653026965989285,1289755.245236048,3.000609575982075
61,21.20123989252724,0.9934829144598681,0.001252495327806175,0.005596043230756366,-0.007749425811122133,0.009716549495430205,0.003464006068787044,1298296.730121656,3.000609575982075
62,21.54880120224083,0.9934371112624706,0.001310759593042036,0.005616194629104652,-0.00757275769859114,0.009773136533273467,0.003277289000824974,1306665.48672903,3.000609575982076
63,21.89636251195437,0.9933923574179029,0.001369353161511893,0.005635236371296459,-0.007398392575744149,0.009826713864174167,0.003092798427312529,1314864.649472281,3.000609575982075
64,22.24392382166796,0.9933486393398689,0.001428258179197148,0.005653181548878145,-0.007226269858749395,0.009877328161644874,0.002910461359660689,1322897.24388209,3.000609575982075
65,22.5914851313815,0.9933059437938752,0.001487457065385781,0.005670042829273776,-0.007056332409516745,0.009925024198169262,0.002730208865467446,1330766.191789046,3.000609575982076
66,22.93904644109503,0.9932642578773124,0.001546932501676709,0.005685832479228614,-0.006888526310095284,0.009969844967386187,0.002551975802029433,1338474.316173675,3.000609575982076
67,23.28660775080862,0.9932235690008339,0.001606667421685713,0.005700562386723995,-0.006722800654801824,0.01001183179677188,0.002375700571148876,1346024.34570978,3.000609575982075
68,23.63416906052216,0.9931838648709254,0.001666645001398857,0.00571424408148488,-0.006559107358442606,0.01005102445169133,0.002201324893245773,1353418.91902547,3.000609575982075
69,23.98173037023574,0.9931451334735791,0.001726848650124272,0.00572688875419013,-0.006397400979163444,0.01008746123159799,0.002028793598998171,1360660.588703664,3.000609575982075
70,24.32929167994928,0.9931073630589859,0.001787262001997239,0.005738507274485392,-0.006237638554617503,0.01012117905907946,0.001858054436921211,1367751.825042101,3.000609575982075
71,24.67685298966287,0.9930705421271692,0.001847868907998005,0.005749110207889622,-0.006079779450270196,0.01015221356237511,0.001689057895458215,1374695.019591162,3.000609575982076
72,25.02441429937641,0.9930346594144936,0.001908653428444714,0.005758707831678061,-0.005923785218785787,0.01018059915192886,0.001521757038306326,1381492.488485815,3.000609575982075
73,25.37197560909,0.992999703880983,0.001969599825927616,0.005767310149817331,-0.005769619469540068,0.0102063690914835,0.001356107351825082,1388146.475587185,3.000609575982075
74,25.71953691880353,0.9929656646983901,0.002030692558653033,0.005774926907021723,-0.005617247747401305,0.01022955556417354,0.001192066603493026,1394659.15544728,3.000609575982075
75,26.06709822851712,0.992932531238966,0.002091916274168704,0.005781567601993904,-0.005466637420002157,0.01025018973402926,0.001029594710477452,1401032.636109725,3.000609575982075
76,26.41465953823066,0.9929002930648793,0.00215325580344394,0.005787241499907922,-0.005317757572802507,0.01026830180326514,0.0008686536174749142,1407268.961758093,3.000609575982075
77,26.76222084794425,0.9928689399182414,0.00221469615528068,0.005791957644187651,-0.005170578911306139,0.01028392106569083,0.0007092071830583589,1413370.115222448,3.000609575982075
78,27.10978215765778,0.9928384617116963,0.002276222511032926,0.005795724867629407,-0.005025073669856468,0.01029707595655105,0.0005512210738410388,1419338.020353977,3.000609575982075
79,27.45734346737137,0.9928088485195374,0.002337820219614319,0.005798551802913581,-0.004881215526487407,0.01030779409907319,0.0003946626658299319,1425174.544276573,3.000609575982076
80,27.80490477708491,0.9927800905693163,0.002399474792774682,0.005800446892546544,-0.004738979523354864,0.01031610234797577,0.0002395009524008911,1430881.499523905,3.000609575982075
81,28.1524660867985,0.9927521782339117,0.002461171900628317,0.005801418398270852,-0.004598341992314804,0.01032202683016848,8.570645837709015e-05,1436460.646069356,3.000609575982076
82,28.50002739651203,0.99272510202403,0.002522897367417638,0.005801474409978791,-0.004459280485254915,0.0103255929828541,-6.674884025863853e-05,1441913.693256021,3.000609575982075
83,28.84758870622562,0.9926988525811069,0.002584637167497468,0.005800622854161668,-0.00432177370881893,0.01032682558922459,-0.0002178915914471486,1447242.301633352,3.000609575982075
84,29.19515001593916,0.9926734206705891,0.002646377421525858,0.005798871501924767,-0.004185801463195713,0.01032574881192656,-0.0003677471373230917,1452448.084706304,3.000609575982076
85,29.5427113256527,0.9926487971755694,0.002708104392848863,0.005796227976595655,-0.004051344584672427,0.01032238622445714,-0.0005163395800292602,1457532.610602631,3.000609575982075
86,29.89027263536628,0.9926249730907554,0.002769804484067127,0.005792699760951499,-0.00391838489167602,0.01031676084063711,-0.0006636918434019413,1462497.40366357,3.000609575982075
87,30.23783394507982,0.9926019395167498,0.002831464233773262,0.005788294204089171,-0.003786905134051829,0.01030889514229667,-0.0008098257308262624,1467343.945962613,3.000609575982075
88,30.58539525479341,0.9925796876546266,0.002893070313449827,0.0057830185279602,-0.003656888945347549,0.01029881110529771,-0.0009547619795357599,1472073.678756796,3.000609575982075
89,30.93295656450695,0.9925582088007826,0.002954609524518057,0.005776879833591079,-0.003528320797890192,0.01028653022400646,-0.001098520311607304,1476688.003874695,3.000609575982075
90,31.28051787422054,0.9925374943420507,0.003016068795528697,0.00576988510700798,-0.003401185960460465,0.01027207353432164,-0.001241119481882696,1481188.285044934,3.000609575982076
91,31.62807918393407,0.9925175357510584,0.003077435179486282,0.005762041224883615,-0.003275470458385792,0.01025546163535469,-0.001382577323028173,1485575.849168758,3.000609575982075
92,31.97564049364766,0.9924983245818177,0.003138695851299393,0.005753354959922737,-0.003151161035885255,0.01023671470985114,-0.001522910787927801,1489851.987540037,3.000609575982075
93,32.3232018033612,0.9924798524655351,0.0031998381053493,0.005743832986001737,-0.003028245120515052,0.01021585254343541,-0.001662135989589762,1494017.957015742,3.000609575982076
94,32.67076311307478,0.9924621111066264,0.003260849353170487,0.00573348188307662,-0.002906710789572746,0.01019289454275522,-0.001800268238731441,1498074.981139799,3.000609575982075
95,33.01832442278833,0.9924450922789292,0.003321717121236396,0.005722308141872869,-0.002786546738331143,0.01016785975259572,-0.001937322079195459,1502024.251223007,3.000609575982075
96,33.36588573250191,0.9924287878220975,0.003382429048844733,0.00571031816836965,-0.002667742249980519,0.01014076687202849,-0.002073311321338403,1505866.927381603,3.000609575982075
97,33.71344704221545,0.9924131896381733,0.003442972886096436,0.005697518288090163,-0.002550287167169334,0.01011163426965593,-0.002208249073521323,1509604.139536718,3.000609575982076
98,34.06100835192904,0.9923982896883223,0.003503336491963374,0.005683914750209056,-0.002434171865038871,0.01008047999800662,-0.002342147771823561,1513236.988376975,3.000609575982075
99,34.40856966164257,0.9923840799897284,0.003563507832439562,0.005669513731487246,-0.002319387225657806,0.010047321807134,-0.002475019208090149,1516766.546286265,3.000609575982075
100,34.75613097135616,0.992370552612635,0.003623474978771558,0.005654321340043742,-0.002205924613767027,0.01001217715746636,-0.002606874556416817,1520193.858238708,3.000609575982075
101,35.1036922810697,0.9923576996775288,0.003683226105763424,0.005638343618973587,-0.002093775853753277,0.009975063231953164,-0.00273772439816743,1523519.942662461,3.000609575982075
102,35.45125359078329,0.9923455133524585,0.003742749490152447,0.005621586549820346,-0.00198293320777445,0.009935996947549404,-0.002867578745613155,1526745.792274176,3.000609575982076
103,35.79881490049682,0.9923339858504786,0.00380203350905151,0.005604056055911218,-0.001873389354966524,0.00989499496607715,-0.002996447064274803,1529872.374885701,3.000609575982075
104,36.14637621021036,0.9923231094272174,0.003861066638454749,0.005585758005562211,-0.001765137371664837,0.009852073704500253,-0.003124338294045554,1532900.634184415,3.000609575982076
105,36.49393751992395,0.9923128763785578,0.003919837451802898,0.005566698215160521,-0.00165817071257918,0.009807249344646475,-0.003251260869164216,1535831.490488713,3.000609575982075
106,36.84149882963749,0.9923032790384301,0.003978334618605178,0.005546882452130772,-0.001552483192864553,0.009760537842408382,-0.003377222737105563,1538665.841479864,3.000609575982076
107,37.18906013935108,0.9922943097767079,0.004036546903114803,0.005526316437791359,-0.00144806897103453,0.009711954936452912,-0.003502231376448736,1541404.562911536,3.000609575982075
108,37.53662144906461,0.9922859609972042,0.004094463163055036,0.005505005850106926,-0.001344922532667004,0.009661516156467036,-0.00362629381378104,1544048.50929819,3.000609575982075
109,37.8841827587782,0.992278225135763,0.004152072348393348,0.005482956326342464,-0.001243038674855574,0.009609236830965678,-0.003749416639690304,1546598.514583371,3.000609575982076
110,38.23174406849174,0.9922710946584419,0.004209363500160886,0.005460173465624466,-0.001142412491363426,0.009555132094686234,-0.00387160602389509,1549055.392788843,3.000609575982075
111,38.57930537820533,0.9922645620597799,0.004266325749315106,0.005436662831414008,-0.00104303935843785,0.00949921689559228,-0.003992867729559564,1551419.938645906,3.000609575982076
112,38.92686668791886,0.9922586198611508,0.004322948315643023,0.005412429953896646,-0.0009449149212482278,0.009441506001508289,-0.004113207126835427,1553692.92820927,3.000609575982075
113,39.27442799763245,0.9922532606091934,0.004379220506703222,0.005387480332293491,-0.0008480350809109587,0.009382014006405171,-0.004232629205671756,1555875.119454928,3.000609575982076
114,39.62198930734598,0.9922484768743192,0.004435131716804313,0.005361819437097846,-0.0007523959820680626,0.009320755336355955,-0.004351138587929774,1557967.252862337,3.000609575982076
115,39.96955061705957,0.9922442612492918,0.004490671426018184,0.005335452712241355,-0.000657994000987402,0.009257744255179083,-0.004468739538838251,1559970.051982129,3.000609575982076
116,40.31711192677312,0.9922406063478764,0.004545829199225976,0.005308385577193594,-0.0005648257341558105,0.009192994869786671,-0.004585435977821563,1561884.223989777,3.000609575982075
117,40.6646732364867,0.9922375048035568,0.004600594685195321,0.005280623428998676,-0.0004728879873360922,0.009126521135253168,-0.004701231488731815,1563710.460225944,3.000609575982075
118,41.01223454620024,0.9922349492683148,0.004654957615686951,0.005252171644252441,-0.0003821777650628712,0.009058336859619855,-0.004816129329513003,1565449.436724447,3.000609575982075
119,41.35979585591382,0.9922329324114729,0.004708907804589417,0.005223035581023437,-0.000292692260551576,0.008988455708449052,-0.004930132441324639,1567101.814728064,3.000609575982076
120,41.70735716562736,0.992231446918595,0.00476243514708019,0.005193220580720969,-0.0002044288459982865,0.008916891209141938,-0.0050432434571492,1568668.241193105,3.000609575982075
121,42.05491847534095,0.9922304854904442,0.004815529618812026,0.005162731969913105,-0.000117385063247481,0.008843656755032228,-0.005155464709907681,1570149.349283124,3.000609575982075
122,42.40247978505449,0.9922300408419964,0.004868181275123043,0.005131575062097646,-3.155861480825586e-05,0.008768765609268363,-0.005266798240104445,1571545.758852322,3.000609575982075
123,42.75004109476802,0.9922301057015046,0.004920380250269532,0.00509975515942867,5.305264480186879e-05,0.008692230908495389,-0.005377245803022463,1572858.076919302,3.000609575982076
124,43.09760240448161,0.9922306728096159,0.004972116756680114,0.005067277554401407,0.0001364507174028761,0.008614065666347672,-0.005486808875487924,1574086.898131448,3.000609575982076
125,43.44516371419515,0.9922317349185368,0.005023381084230258,0.005034147531497909,0.000218637469205902,0.008534282776762903,-0.005595488662222275,1575232.805220463,3.000609575982075
126,43.79272502390874,0.9922332847912453,0.005074163599536169,0.005000370368795884,0.000299614638591205,0.008452895017127262,-0.005703286101798775,1576296.369449684,3.000609575982076
127,44.14028633362228,0.9922353152007498,0.005124454745266888,0.004965951339543132,0.0003793838436260825,0.008369915051261509,-0.005810201872219025,1577278.151053221,3.000609575982076
128,44.48784764333586,0.9922378189293912,0.005174245039473919,0.004930895713699662,0.0004579465893370366,0.008285355432256948,-0.005916236396124633,1578178.699667712,3.000609575982075
129,44.8354089530494,0.9922407887681886,0.005223525074937257,0.004895208759449786,0.0005353042747511849,0.008199228605170261,-0.00602138984565755,1578998.554756769,3.000609575982076
130,45.18297026276299,0.9922442175162252,0.005272285518527252,0.004858895744686086,0.0006114581997197805,0.008111546909585319,-0.006125662146982469,1579738.246028719,3.000609575982075
131,45.53053157247653,0.9922480979800766,0.00532051711058129,0.004821961938467409,0.0006864095715365499,0.008022322582050545,-0.006229052984482965,1580398.293847704,3.000609575982075
132,45.87809288219012,0.9922524229732755,0.005368210664294813,0.004784412612452636,0.0007601595113632292,0.007931567758399247,-0.00633156180464321,1580979.209638873,3.000609575982075
133,46.22565419190365,0.9922571853158162,0.005415357065125767,0.004746253042312238,0.0008327090604737738,0.007839294475960773,-0.006433187819625571,1581481.496287523,3.000609575982076
134,46.57321550161724,0.9922623778336948,0.005461947270212073,0.004707488509119243,0.0009040591863281121,0.007745514675669701,-0.006533930010554322,1581905.648532886,3.000609575982075
135,46.92077681133078,0.9922679933584858,0.005507972307801316,0.004668124300721518,0.0009742107884862629,0.007650240204080225,-0.006633787130514595,1582252.153356625,3.000609575982075
136,47.26833812104437,0.9922740247269535,0.005553423276692307,0.004628165713096846,0.001043164704372592,0.007553482815292618,-0.00673275770727548,1582521.490366448,3.000609575982075
137,47.6158994307579,0.9922804647806972,0.005598291345687827,0.004587618051692636,0.001110921714899938,0.007455254172798759,-0.006830840045745133,1582714.132174966,3.000609575982075
138,47.96346074047149,0.9922873063658302,0.005642567753058273,0.004546486632751628,0.001177482549962996,0.007355565851252855,-0.006928032230165977,1582830.544774238,3.000609575982075
139,48.31102205018503,0.9922945423326901,0.005686243806015585,0.004504776784625334,0.001242847893809385,0.007254429338174492,-0.0070243321260565,1582871.187906168,3.000609575982076
140,48.65858335989861,0.9923021655355827,0.005729310880197267,0.004462493849076516,0.001307018390297494,0.007151856035589605,-0.007119737381906974,1582836.515428895,3.000609575982076
141,49.00614466961215,0.9923101688325553,0.005771760419159956,0.004419643182572342,0.001369994648048471,0.007047857261616478,-0.007214245430634542,1582726.975679634,3.000609575982075
142,49.35370597932569,0.9923185450852009,0.00581358393388241,0.004376230157569446,0.001431777245501112,0.006942444252002144,-0.007307853490804147,1582543.011834067,3.000609575982075
143,49.70126728903928,0.9923272871584937,0.005854773002277486,0.00433226016379245,0.00149236673587626,0.006835628161615892,-0.007400558567620156,1582285.062262367,3.000609575982076
144,50.04882859875281,0.9923363879206518,0.005895319268712949,0.004287738609507225,0.00155176365205872,0.006727420065905736,-0.007492357453693886,1581953.560882461,3.000609575982075
145,50.3963899084664,0.9923458402430307,0.005935214443540931,0.004242670922790154,0.001609968511403478,0.006617830962323708,-0.007583246729591824,1581548.937510282,3.000609575982075
146,50.74395121817994,0.9923556370000448,0.005974450302635763,0.004197062552794862,0.001666981820472638,0.006506871771726511,-0.007673222764168426,1581071.618207519,3.000609575982075
147,51.09151252789353,0.9923657710691158,0.006013018686940211,0.004150918971017487,0.001722804079710609,0.006394553339756834,-0.007762281714688118,1580522.025627058,3.000609575982076
148,51.43907383760707,0.9923762353306514,0.006050911502019826,0.00410424567256195,0.001777435788062486,0.006280886438212216,-0.007850419526739528,1579900.579356013,3.000609575982075
149,51.78663514732065,0.992387022668049,0.006088120717625565,0.004057048177406233,0.001830877447543334,0.0061658817664066,-0.007937631933946136,1579207.696256957,3.000609575982075
150,52.13419645703419,0.9923981259677279,0.006124638367264441,0.004009332031671107,0.001883129567763038,0.006049549952531693,-0.008023914457475774,1578443.790807189,3.000609575982076
151,52.48175776674778,0.9924095381191883,0.006160456547778421,0.003961102808892273,0.001934192670413488,0.005931901555023337,-0.008109262405352648,1577609.275436401,3.000609575982075
152,52.82931907646132,0.9924212520150967,0.006195567418931437,0.003912366111297308,0.001984067293723108,0.005812947063939875,-0.008193670871574112,1576704.560862868,3.000609575982075
153,53.17688038617491,0.9924332605513979,0.006229963203004776,0.003863127571088362,0.002032753996884677,0.005692696902358433,-0.008277134735035005,1575730.056428342,3.000609575982075
154,53.52444169588844,0.9924455566274538,0.006263636184400805,0.003813392851731964,0.002080253364461492,0.005571161427795831,-0.008359648658261739,1574686.170431802,3.000609575982075
155,53.87200300560203,0.9924581331462081,0.006296578709255351,0.003763167649256849,0.002126566010777293,0.005448350933660298,-0.008441207085958531,1573573.310462227,3.000609575982076
156,54.21956431531557,0.9924709830143774,0.006328783185058814,0.003712457693561145,0.002171692584295023,0.005324275650741161,-0.008521804243367546,1572391.883730601,3.000609575982075
157,54.56712562502916,0.992484099142668,0.006360242080286366,0.003661268749729806,0.002215633771989141,0.005198945748743055,-0.008601434134444991,1571142.297401295,3.000609575982076
158,54.91468693474269,0.9924974744460198,0.006390947924037424,0.003609606619363605,0.002258390303717045,0.00507237133787154,-0.008680090539854975,1569824.958922881,3.000609575982076
159,55.26224824445628,0.9925111018438753,0.006420893305684827,0.003557477141920548,0.002299962956593561,0.004944562470477568,-0.008757767014782654,1568440.276358734,3.000609575982075
160,55.60980955416982,0.9925249742604755,0.00645007087453398,0.003504886196071022,0.002340352559373651,0.004815529142768142,-0.008834456886568203,1566988.658717389,3.000609575982075
161,55.95737086388336,0.9925390846251818,0.006478473339492506,0.0034518397010675,0.002379559996847906,0.004685281296590356,-0.008910153252163341,1565470.516282915,3.000609575982075
162,56.30493217359695,0.992553425872824,0.006506093468750757,0.00339834361813006,0.002417586214254839,0.004553828821297282,-0.008984848975411429,1563886.260945443,3.000609575982075
163,56.65249348331048,0.9925679909440751,0.006532924089473748,0.003344403951848695,0.002454432221715245,0.004421181555703008,-0.009058536684152914,1562236.306531951,3.000609575982075
164,57.00005479302407,0.9925827727858525,0.006558958087505107,0.003290026751603357,0.002490099098691951,0.00428734929013551,-0.009131208767157258,1560521.069137495,3.000609575982076
165,57.3476161027376,0.9925977643517458,0.006584188407083554,0.003235218113002994,0.002524587998479784,0.004152341768596059,-0.009202857370882602,1558740.967457058,3.000609575982076
166,57.69517741245119,0.9926129586024723,0.00660860805057269,0.003179984179344332,0.002557900152729746,0.004016168691033402,-0.009273474396064805,1556896.423118064,3.000609575982076
167,58.04273872216473,0.9926283485063586,0.006632210078204693,0.00312433114309169,0.002590036876011106,0.003878839715742701,-0.009343051494136801,1554987.861013819,3.000609575982076
168,58.39030003187832,0.99264392703985,0.006654987607838807,0.00306826524737858,0.002620999570416109,0.0037403644618977,-0.009411580063480177,1553015.709637983,3.000609575982075
169,58.73786134159186,0.9926596871880481,0.006676933814735342,0.003011792787532343,0.002650789730210208,0.003600752512226809,-0.009479051245509997,1550980.401420154,3.000609575982075
170,59.08542265130544,0.9926756219452756,0.006698041931346175,0.002954920112622558,0.002679408946532357,0.003460013415842675,-0.009545455920594709,1548882.373062762,3.000609575982076
171,59.43298396101898,0.99269172431567,0.006718305247122611,0.002897653627034466,0.002706858912148606,0.003318156691236077,-0.009610784703812662,1546722.065879425,3.000609575982075
172,59.78054527073257,0.9927079873138049,0.006737717108341709,0.002839999792068114,0.00273314142626287,0.003175191829444594,-0.0096750279405472,1544499.926134921,3.000609575982076
173,60.12810658044611,0.9927244039653418,0.006756270917952049,0.002781965127564452,0.002758258399387899,0.003031128297408123,-0.009738175701921986,1542216.405386765,3.000609575982075
174,60.4756678901597,0.9927409673077094,0.006773960135440203,0.002723556213559054,0.002782211858280537,0.002885975541521888,-0.009800217780079114,1539871.960828737,3.000609575982075
175,60.82322919987323,0.9927576703908145,0.006790778276719027,0.002664779691964672,0.002805003950943622,0.002739742991400341,-0.009861143683301841,1537467.055636332,3.000609575982075
176,61.17079050958682,0.9927745062777812,0.006806718914039146,0.002605642268283271,0.002826636951698462,0.002592440063863333,-0.009920942630985035,1535002.159314378,3.000609575982075
177,61.51835181930036,0.9927914680457216,0.006821775675924948,0.002546150713348723,0.00284711326633052,0.002444076167158659,-0.009979603548455751,1532477.748046868,3.000609575982076
178,61.86591312901395,0.9928085487865381,0.006835942247136588,0.002486311865100769,0.002866435437311045,0.002294660705433784,-0.01003711506164738,1529894.305049112,3.000609575982075
179,62.21347443872748,0.9928257416077554,0.006849212368659477,0.002426132630391388,0.002884606149097702,0.002144203083471448,-0.01009346549163062,1527252.320922531,3.000609575982075
180,62.56103574844102,0.9928430396333863,0.006861579837722938,0.002365619986824156,0.00290162823351654,0.00199271271170319,-0.01014864284900528,1524552.294011871,3.000609575982075
181,62.90859705815461,0.9928604360048284,0.006873038507849696,0.00230478098462763,0.002917504675227601,0.001840199011516408,-0.01020263482815705,1521794.730765349,3.000609575982075
182,63.25615836786815,0.9928779238817952,0.006883582288937996,0.002243622748563454,0.002932238617276936,0.001686671420870305,-0.01025542880138399,1518980.146097506,3.000609575982075
183,63.60371967758174,0.992895496443279,0.006893205147378297,0.002182152479869883,0.002945833366735803,0.001532139400237221,-0.01030701181289778,1516109.063755112,3.000609575982076
184,63.95128098729527,0.9929131468885496,0.006901901106206467,0.002120377458241651,0.002958292400430374,0.001376612438885991,-0.01035737057270571,1513182.016686091,3.000609575982076
185,64.29884229700886,0.9929308684381857,0.006909664245295639,0.002058305043846629,0.002969619370762151,0.001220100061524985,-0.01040649145037933,1510199.547411694,3.000609575982075
186,64.6464036067224,0.9929486543351426,0.006916488701588888,0.001995942679380195,0.002979818111621224,0.001062611835322779,-0.01045436046871694,1507162.208401907,3.000609575982075
187,64.99396491643598,0.9929664978458557,0.006922368669375063,0.001933297892157654,0.002988892644392832,0.0009041573773250313,-0.01050096329730744,1504070.56245417,3.000609575982075
188,65.34152622614953,0.9929843922613788,0.006927298400610197,0.00187037829624556,0.002996847184058336,0.0007447463622871704,-0.01054628524600372,1500925.183075722,3.000609575982075
189,65.68908753586311,0.9930023308985608,0.00693127220528704,0.001807191594632152,0.003003686145390582,0.0005843885309423404,-0.01059031125831502,1497726.654869325,3.000609575982075
190,66.03664884557665,0.9930203071012585,0.006934284451855374,0.001743745581437675,0.003009414149243951,0.0004230936987259692,-0.01063302590472776,1494475.573922711,3.000609575982076
191,66.38421015529023,0.9930383142415882,0.006936329567695913,0.001680048144164658,0.003014036028938623,0.0002608717649771656,-0.01067441337596631,1491172.548201658,3.000609575982076
192,66.73177146500377,0.9930563457212146,0.006937402039650692,0.001616107265988799,0.003017556836738014,9.77327226400987e-05,-0.01071445747620496,1487818.197946867,3.000609575982075
193,67.07933277471736,0.9930743949726802,0.006937496414613012,0.001551931028090384,0.003019981850418752,-6.631333151354321e-05,-0.01075314161624458,1484413.156074583,3.000609575982075
194,67.4268940844309,0.9930924554607734,0.006936607300180115,0.001487527612026734,0.003021316579930794,-0.0002312561861165915,-0.0107904488066677,1480958.068581062,3.000609575982076
195,67.77445539414448,0.9931105206839358,0.006934729365371939,0.001422905302145449,0.003021566774145788,-0.0003970855038697392,-0.01082636165098742,1477453.594950988,3.000609575982075
196,68.12201670385802,0.9931285841757125,0.006931857341419399,0.001358072488038737,0.003020738427690893,-0.0005637908096116165,-0.01086086233880668,1473900.408569591,3.000609575982076
197,68.46957801357161,0.9931466395062407,0.006927986022625844,0.001293037667038426,0.003018837787864396,-0.0007313614777706578,-0.01089393263900603,1470299.197138884,3.000609575982075
198,68.81713932328515,0.9931646802837825,0.006923110267305436,0.001227809446751714,0.003015871361629383,-0.0008997867191728563,-0.0109255538929791,1466650.663097554,3.000609575982075
