mode,panel,sample,epoch_utc,phase_deg,time_days,x_sun_moon_km,y_sun_moon_km,z_sun_moon_km,earth_moon_distance_km,sun_moon_distance_km,lunar_eclipse,earth_occultation,cr3bp_jacobi_span,frame_orthogonality_error,eclipse_duration_hours,earth_occultation_hours,minimum_shadow_clearance_km
phase,3,219,2020-06-15T00:00:00Z,120,89.97500682167866,20117.34120196472,82093.06651112088,-2443.233350604572,381904.9353746196,150335296.9708063,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,220,2020-06-15T00:00:00Z,120,90.38585160168634,28175.1787628508,84677.92054434889,-721.8200030891676,379365.5422357431,150292343.3947899,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,221,2020-06-15T00:00:00Z,120,90.79669638169401,34567.55149397073,86656.88285740082,910.5719950906241,376836.3227546666,150251028.8062046,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,222,2020-06-15T00:00:00Z,120,91.20754116170167,39445.95604231417,87808.92050123858,2435.191488176701,374351.5650544633,150211594.9944959,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,223,2020-06-15T00:00:00Z,120,91.61838594170933,43046.07270582032,87959.37516883723,3848.479401733071,371946.5325194267,150174277.2683938,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,224,2020-06-15T00:00:00Z,120,92.029230721717,45648.06063003294,86989.57373714073,5157.284901265695,369656.7296965764,150139300.7208619,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,225,2020-06-15T00:00:00Z,120,92.44007550172466,47546.923151513,84837.35377691616,6374.727567732982,367517.0782651745,150106876.0891802,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,226,2020-06-15T00:00:00Z,120,92.85092028173233,49030.65577703348,81492.16329360449,7516.728136085363,365561.0266360325,150077195.324661,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,227,2020-06-15T00:00:00Z,120,93.26176506173999,50363.74787514027,76987.65136216396,8599.055826582528,363819.6261174988,150050427.0331554,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,228,2020-06-15T00:00:00Z,120,93.67260984174766,51774.08215145228,71393.77254577004,9634.728863990269,362320.6150781931,150026711.989539,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,229,2020-06-15T00:00:00Z,120,94.08345462175532,53441.97738423316,64809.93557775341,10631.68147288893,361087.5587942087,150006158.9602192,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,230,2020-06-15T00:00:00Z,120,94.49429940176299,55491.08159036582,57360.62325149788,11590.78445292511,360139.0953839468,149988841.0808465,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,231,2020-06-15T00:00:00Z,120,94.90514418177065,57982.24485724147,49194.78064394523,12504.61419294847,359488.3363244974,149974793.026719,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,232,2020-06-15T00:00:00Z,120,95.31598896177832,60913.27735281571,40489.16600427828,13357.74808372994,359142.4630247402,149964009.1785315,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,233,2020-06-15T00:00:00Z,120,95.72683374178598,64228.22949619945,31452.68973620581,14129.42976890241,359102.5490666748,149956442.9276161,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,234,2020-06-15T00:00:00Z,120,96.13767852179365,67836.56987614403,22324.52514627927,14798.47029252158,359363.6221261076,149952007.1882769,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,235,2020-06-15T00:00:00Z,120,96.54852330180131,71634.84514826552,13358.89599649219,15348.25766535995,359914.9620496087,149950576.0992181,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,236,2020-06-15T00:00:00Z,120,96.95936808180899,75518.69284774651,4798.286030396424,15768.81611228688,360740.6142879338,149951987.8122487,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,237,2020-06-15T00:00:00Z,120,97.37021286181664,79379.9089120891,-3153.276066803863,16054.91704059364,361820.0830300852,149956048.1949454,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,238,2020-06-15T00:00:00Z,120,97.7810576418243,83095.17684985409,-10346.39210101909,16202.26115060452,363129.1576326197,149962535.2230261,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,239,2020-06-15T00:00:00Z,120,98.19190242183198,86516.64110363525,-16690.98671045669,16204.37397934935,364640.820289359,149971203.8123245,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,240,2020-06-15T00:00:00Z,120,98.60274720183963,89469.41661140094,-22154.73847837439,16051.35867812903,366326.182418728,149981790.8397895,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,241,2020-06-15T00:00:00Z,120,99.0135919818473,91755.74879641824,-26760.13500075068,15730.27215528583,368155.401340773,149994020.1244544,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,242,2020-06-15T00:00:00Z,120,99.42443676185498,93163.69743468521,-30582.30284297526,15226.485806285,370098.5362949857,150007607.1769154,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,243,2020-06-15T00:00:00Z,120,99.83528154186264,93478.66928263356,-33747.66416469835,14525.54847733501,372126.3123185699,150022263.5725464,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,244,2020-06-15T00:00:00Z,120,100.2461263218703,92497.07508255429,-36432.36028345935,13615.31968649054,374210.7706104363,150037700.8527909,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,245,2020-06-15T00:00:00Z,120,100.656971101878,90042.06233014597,-38858.67570531426,12488.30988791248,376325.793637924,150053633.9049595,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,246,2020-06-15T00:00:00Z,120,101.0678158818856,85981.52143459661,-41286.92022442347,11144.23560415299,378447.5016335369,150069783.8103353,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,247,2020-06-15T00:00:00Z,120,101.4786606618933,80248.37894887125,-43999.25166628473,9592.788123823297,380554.52386126,150085880.1811009,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,248,2020-06-15T00:00:00Z,120,101.889505441901,72862.61513900899,-47271.15342293785,7856.533685359744,382628.1529985282,150101663.0281896,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,249,2020-06-15T00:00:00Z,120,102.3003502219086,63953.61839432423,-51327.26844802035,5973.692069088367,384652.3942907403,150116884.2152805,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,250,2020-06-15T00:00:00Z,120,102.7111950019163,53780.29041497681,-56284.62320611025,4000.149967957826,386613.9230356845,150131308.5600877,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,251,2020-06-15T00:00:00Z,120,103.1220397819239,42742.19939577201,-62101.81707328695,2009.058347049027,388501.9647504664,150144714.6444028,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,252,2020-06-15T00:00:00Z,120,103.5328845619316,31362.6163973911,-68568.99420183737,84.72134881669626,390308.1123667777,150156895.3906396,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,253,2020-06-15T00:00:00Z,120,103.9437293419393,20214.73963277806,-75356.84209799248,-1691.64502688346,392026.0942640199,150167658.4563062,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
phase,3,254,2020-06-15T00:00:00Z,120,104.354574121947,9798.638386435463,-82088.86622053696,-3259.1995690148,393651.5060989607,150176826.4901038,0,0,2.664535259100376e-15,4.440892098500626e-16,0,0,4522.425019206104
