time_index,curve_index,time_nd,time_days,phase_rad,x,y,z,xdot,ydot,zdot,jacobi,terminal_closure_norm,rotation_angle_rad,orbit_period_nd,mapping_time_days
7,6,0.5383570235522069,2.337546196263682,2.513274122871834,0.8372439216758032,-0.003403689973236415,9.56890646975761e-06,-0.002197003794603215,-0.002567905740452799,-6.359681919196659e-06,3.188282637564032,,0.1760866711275833,2.691785117761035,11.68773098131841
7,7,0.5383570235522069,2.337546196263682,2.932153143350473,0.8372439216892199,-0.003403689958310338,9.888737659408866e-06,-0.002197003581439212,-0.002567905808836676,3.0651338951738e-06,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
7,8,0.5383570235522069,2.337546196263682,3.351032163829113,0.8372439216645402,-0.003403689927786128,8.498716257618887e-06,-0.00219700340394608,-0.002567905784375542,1.19599602853298e-05,3.188282637564032,,0.1760866711275833,2.691785117761035,11.68773098131841
7,9,0.5383570235522069,2.337546196263682,3.769911184307752,0.8372439216180894,-0.003403689901910477,5.639189557382389e-06,-0.002197003379598985,-0.002567905683193289,1.878680091603962e-05,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
7,10,0.5383570235522069,2.337546196263682,4.188790204786391,0.8372439215806101,-0.003403689897757345,1.804595735675232e-06,-0.002197003524473442,-0.002567905572315857,2.236523294001895e-05,3.188282637564037,,0.1760866711275833,2.691785117761035,11.68773098131841
7,11,0.5383570235522069,2.337546196263682,4.607669225265029,0.8372439215769104,-0.003403689918038218,-2.342029044113021e-06,-0.002197003742685416,-0.002567905525165792,2.207651294581535e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
7,12,0.5383570235522069,2.337546196263682,5.026548245743669,0.8372439216094339,-0.00340368994938922,-6.083695684930416e-06,-0.002197003889870433,-0.002567905572865523,1.797056332232234e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
7,13,0.5383570235522069,2.337546196263682,5.445427266222308,0.8372439216566501,-0.003403689971091123,-8.773436086958318e-06,-0.002197003868647298,-0.00256790568381361,1.075734011508716e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
7,14,0.5383570235522069,2.337546196263682,5.864306286700947,0.837243921687324,-0.003403689968718082,-9.946169734472716e-06,-0.002197003693015067,-0.002567905784680422,1.684075101299395e-06,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
8,0,0.6152651697739507,2.671481367158494,0,0.8370705562918872,-0.003545355502619063,-9.843669400005216e-06,-0.002299453335286103,-0.001106439427925416,-3.852138648815219e-06,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
8,1,0.6152651697739507,2.671481367158494,0.4188790204786391,0.8370705562638614,-0.003545355467581019,-8.319435584562834e-06,-0.002299453164925669,-0.001106439390098561,-1.262403491350808e-05,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
8,2,0.6152651697739507,2.671481367158494,0.8377580409572781,0.8370705562157299,-0.003545355442157927,-5.356695735600357e-06,-0.002299453155222029,-0.001106439274625585,-1.921312085616267e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
8,3,0.6152651697739507,2.671481367158494,1.256637061435917,0.8370705561793528,-0.003545355443119585,-1.467734538081206e-06,-0.00229945331256743,-0.00110643915803285,-2.248008358422036e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
8,4,0.6152651697739507,2.671481367158494,1.675516081914556,0.8370705561788035,-0.003545355469841689,2.675011248716786e-06,-0.002299453532848378,-0.001106439117447275,-2.186003559013737e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
8,5,0.6152651697739507,2.671481367158494,2.094395102393195,0.8370705562144319,-0.003545355504693295,6.355223268465864e-06,-0.002299453670332962,-0.001106439179613313,-1.746018889519123e-05,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
8,6,0.6152651697739507,2.671481367158494,2.513274122871834,0.837070556262665,-0.003545355524587734,8.936559483378074e-06,-0.002299453634020246,-0.001106439303448355,-1.004131699243094e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
8,7,0.6152651697739507,2.671481367158494,2.932153143350473,0.8370705562915979,-0.003545355516313888,9.972683418762659e-06,-0.002299453447908639,-0.001106439407104277,-8.862101594379738e-07,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
8,8,0.6152651697739507,2.671481367158494,3.351032163829113,0.8370705562820761,-0.003545355485379895,9.284439783881473e-06,-0.002299453235188824,-0.001106439421912721,8.422130533926452e-06,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
8,9,0.6152651697739507,2.671481367158494,3.769911184307752,0.8370705562403927,-0.003545355452298094,6.990832117577134e-06,-0.002299453136642945,-0.001106439337994144,1.627420839060235e-05,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
8,10,0.6152651697739507,2.671481367158494,4.188790204786391,0.8370705561941386,-0.003545355438917173,3.488446047989384e-06,-0.002299453217452937,-0.001106439210970098,2.131232772514588e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
8,11,0.6152651697739507,2.671481367158494,4.607669225265029,0.8370705561739289,-0.003545355454059413,-6.171240011573839e-07,-0.002299453424131398,-0.00110643912496106,2.266535190658663e-05,3.18828263756404,,0.1760866711275833,2.691785117761035,11.68773098131841
8,12,0.6152651697739507,2.671481367158494,5.026548245743669,0.837070556193131,-0.003545355487754467,-4.615987662863202e-06,-0.002299453619937458,-0.001106439136782244,2.009933083486169e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
8,13,0.6152651697739507,2.671481367158494,5.445427266222308,0.8370705562390273,-0.003545355517728721,-7.816705130912502e-06,-0.002299453675318046,-0.0011064392385637,1.405795293794302e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
8,14,0.6152651697739507,2.671481367158494,5.864306286700947,0.8370705562812603,-0.003545355524090058,-9.66584331558847e-06,-0.002299453553584649,-0.001106439363067633,5.585827310837375e-06,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
9,0,0.6921733159956945,3.005416538053305,0,0.8368921074173739,-0.003573001833364034,-9.988858867556325e-06,-0.002328679328041402,0.0003891874238412223,8.459267525931258e-08,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
9,1,0.6921733159956945,3.005416538053305,0.4188790204786391,0.8368921074041346,-0.003573001796909046,-9.15899625714753e-06,-0.002328679117687351,0.0003891874216807636,-9.15464158833006e-06,3.188282637564034,,0.1760866711275833,2.691785117761035,11.68773098131841
9,2,0.6921733159956945,3.005416538053305,0.8377580409572781,0.8368921073596888,-0.00357300176309297,-6.745459946418164e-06,-0.002328679032332013,0.0003891875220703961,-1.681095517048387e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
9,3,0.6921733159956945,3.005416538053305,1.256637061435917,0.8368921073134593,-0.00357300175424906,-3.165572332994619e-06,-0.002328679128438835,0.0003891876584457801,-2.156050180943273e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
9,4,0.6921733159956945,3.005416538053305,1.675516081914556,0.8368921072960389,-0.003573001776239483,9.616714529153638e-07,-0.002328679342412195,0.0003891877405933594,-2.258204175384332e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
9,5,0.6921733159956945,3.005416538053305,2.094395102393195,0.8368921073189393,-0.00357300181455497,4.922633484644111e-06,-0.002328679532689862,0.0003891877142856671,-1.969894156160393e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
9,6,0.6921733159956945,3.005416538053305,2.513274122871834,0.8368921073670113,-0.0035730018438213,8.032427493861459e-06,-0.0023286795733408,0.0003891875968665806,-1.340971549577903e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
9,7,0.6921733159956945,3.005416538053305,2.932153143350473,0.8368921074084593,-0.003573001844633874,9.753341857661611e-06,-0.002328679437436189,0.0003891874659207644,-4.801827813781029e-06,3.18828263756403,,0.1760866711275833,2.691785117761035,11.68773098131841
9,8,0.6921733159956945,3.005416538053305,3.351032163829113,0.8368921074158441,-0.003573001816481646,9.787814805325754e-06,-0.002328679214939954,0.000389187408189637,4.636339591943914e-06,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
9,9,0.6921733159956945,3.005416538053305,3.769911184307752,0.8368921073842704,-0.003573001778029407,8.129885611435457e-06,-0.002328679053098038,0.0003891874619707923,1.327284182307628e-05,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
9,10,0.6921733159956945,3.005416538053305,4.188790204786391,0.8368921073346409,-0.003573001754687198,5.066225314168206e-06,-0.002328679058984655,0.0003891875915694274,1.961434908902527e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
9,11,0.6921733159956945,3.005416538053305,4.607669225265029,0.8368921072998052,-0.003573001761874409,1.126568662577577e-06,-0.002328679228696394,0.0003891877111503752,2.256435712502539e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
9,12,0.6921733159956945,3.005416538053305,5.026548245743669,0.8368921073028076,-0.003573001794876423,-3.007881904740636e-06,-0.002328679449943778,0.0003891877417002945,2.161278280687214e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
9,13,0.6921733159956945,3.005416538053305,5.445427266222308,0.8368921073416491,-0.0035730018318742,-6.622242367603635e-06,-0.00232867957634135,0.0003891876630604889,1.69241620669373e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
9,14,0.6921733159956945,3.005416538053305,5.864306286700947,0.8368921073906431,-0.003573001848337612,-9.091557006128461e-06,-0.002328679524211075,0.0003891875271327136,9.309200015113894e-06,3.18828263756403,,0.1760866711275833,2.691785117761035,11.68773098131841
10,0,0.7690814622174384,3.339351708948117,0,0.8367142965506356,-0.00348584918630393,-9.83094794439171e-06,-0.002282739224076293,0.001870907535175852,4.010048405004886e-06,3.188282637564032,,0.1760866711275833,2.691785117761035,11.68773098131841
10,1,0.7690814622174384,3.339351708948117,0.4188790204786391,0.8367142965543273,-0.003485849151720706,-9.720645757478511e-06,-0.002282738998529779,0.001870907488275085,-5.415443869413105e-06,3.188282637564034,,0.1760866711275833,2.691785117761035,11.68773098131841
10,2,0.7690814622174384,3.339351708948117,0.8377580409572781,0.8367142965190889,-0.003485849111207254,-7.929555571030141e-06,-0.002282738846688725,0.001870907559939533,-1.390455673143817e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
10,3,0.7690814622174384,3.339351708948117,1.256637061435917,0.8367142964682518,-0.003485849091539527,-4.767373185812263e-06,-0.002282738869022877,0.001870907702599061,-1.998944534661612e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
10,4,0.7690814622174384,3.339351708948117,1.675516081914556,0.8367142964354575,-0.003485849105739707,-7.808687035911535e-07,-0.002282739050750166,0.00187090782188435,-2.261797718989222e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
10,5,0.7690814622174384,3.339351708948117,2.094395102393195,0.836714296442389,-0.003485849144442779,3.340655045769295e-06,-0.00228273927163944,0.00187090783900842,-2.133565532306378e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
10,6,0.7690814622174384,3.339351708948117,2.513274122871834,0.8367142964844656,-0.003485849182023335,6.884549209990847e-06,-0.002282739385509135,0.001870907742567302,-1.63642049103565e-05,3.188282637564032,,0.1760866711275833,2.691785117761035,11.68773098131841
10,7,0.7690814622174384,3.339351708948117,2.932153143350473,0.8367142965338611,-0.003485849193584435,9.23804231040572e-06,-0.002282739316982643,0.001870907596249371,-8.563234834896779e-06,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
10,8,0.7690814622174384,3.339351708948117,3.351032163829113,0.8367142965578748,-0.003485849171494973,9.994193973162801e-06,-0.00228273911143379,0.001870907496979904,7.183964071028719e-07,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
10,9,0.7690814622174384,3.339351708948117,3.769911184307752,0.8367142965406068,-0.00348584913040004,9.022258666511227e-06,-0.002282738904886289,0.00187090751055513,9.875810456949533e-06,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
10,10,0.7690814622174384,3.339351708948117,4.188790204786391,0.8367142964934948,-0.003485849097467092,6.490292846086318e-06,-0.002282738834006342,0.001870907627873508,1.732560713597811e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
10,11,0.7690814622174384,3.339351708948117,4.607669225265029,0.8367142964477227,-0.003485849094468168,2.836096451289484e-06,-0.002282738945694356,0.001870907771217778,2.177964885516474e-05,3.18828263756404,,0.1760866711275833,2.691785117761035,11.68773098131841
10,12,0.7690814622174384,3.339351708948117,5.026548245743669,0.8367142964335711,-0.003485849123419607,-1.308486746293135e-06,-0.002282739166046153,0.001870907845862525,2.246779139501271e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
10,13,0.7690814622174384,3.339351708948117,5.445427266222308,0.836714296460391,-0.003485849165178026,-5.226820695427629e-06,-0.002282739349270953,0.001870907802478705,1.927104875823471e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
10,14,0.7690814622174384,3.339351708948117,5.864306286700947,0.836714296510453,-0.003485849192074273,-8.241389899191017e-06,-0.002282739374092764,0.001870907669619854,1.274216679222862e-05,3.18828263756403,,0.1760866711275833,2.691785117761035,11.68773098131841
11,0,0.8459896084391823,3.673286879842929,0,0.8365429006392378,-0.003286800394902744,-9.375375704836703e-06,-0.002162158148517123,0.003291276397284115,7.80586515641915e-06,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
11,1,0.8459896084391823,3.673286879842929,0.4188790204786391,0.8365429006600038,-0.00328680036565443,-9.987981462232149e-06,-0.002162157934490947,0.003291276305938207,-1.520405236371366e-06,3.188282637564034,,0.1760866711275833,2.691785117761035,11.68773098131841
11,2,0.8459896084391823,3.673286879842929,0.8377580409572781,0.8365429006384714,-0.003286800321101098,-8.873574450871172e-06,-0.002162157733336977,0.003291276337773884,-1.058378379341261e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
11,3,0.8459896084391823,3.673286879842929,1.256637061435917,0.8365429005889028,-0.003286800290703737,-6.224845795071955e-06,-0.002162157678168676,0.003291276471568129,-1.7817129915721e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
11,4,0.8459896084391823,3.673286879842929,1.675516081914556,0.8365429005441001,-0.003286800294582074,-2.499784781391634e-06,-0.002162157805484764,0.003291276618819196,-2.19697323290848e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
11,5,0.8459896084391823,3.673286879842929,2.094395102393195,0.8365429005336917,-0.003286800330189559,1.657511703656434e-06,-0.002162158031052787,0.003291276682245243,-2.232356844891908e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
11,6,0.8459896084391823,3.673286879842929,2.513274122871834,0.8365429005645714,-0.003286800373955012,5.528209371362979e-06,-0.002162158205601149,0.003291276619797857,-1.881745687286458e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
11,7,0.8459896084391823,3.673286879842929,2.932153143350473,0.8365429006163243,-0.00328680039689917,8.443029452523687e-06,-0.002162158213604452,0.003291276472659932,-1.205763609431914e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
11,8,0.8459896084391823,3.673286879842929,3.351032163829113,0.8365429006546878,-0.003286800383850195,9.897973046820644e-06,-0.002162158049790295,0.003291276338307917,-3.212940428697237e-06,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
11,9,0.8459896084391823,3.673286879842929,3.769911184307752,0.8365429006542664,-0.003286800343462299,9.641467150027025e-06,-0.002162157822556562,0.003291276305760774,6.187301908665739e-06,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
11,10,0.8459896084391823,3.673286879842929,4.188790204786391,0.8365429006153501,-0.00328680030244451,7.717863965842925e-06,-0.002162157682267047,0.003291276396429621,1.451770352123752e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
11,11,0.8459896084391823,3.673286879842929,4.607669225265029,0.8365429005636997,-0.003286800287925547,4.459772001615517e-06,-0.002162157721759269,0.003291276550226652,2.033786221359827e-05,3.18828263756404,,0.1760866711275833,2.691785117761035,11.68773098131841
11,12,0.8459896084391823,3.673286879842929,5.026548245743669,0.8365429005334859,-0.003286800309534586,4.305449785231473e-07,-0.002162157914890337,0.003291276665517387,2.26414197234938e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
11,13,0.8459896084391823,3.673286879842929,5.445427266222308,0.8365429005446865,-0.003286800352981597,-3.67312717474717e-06,-0.002162158133885502,0.003291276666083389,2.103007013855087e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
11,14,0.8459896084391823,3.673286879842929,5.864306286700947,0.8365429005899101,-0.003286800389492495,-7.141682301221481e-06,-0.0021621582338049,0.00329127655138182,1.578243045742393e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
12,0,0.9228977546609261,4.007222050737741,0,0.8363835577792772,-0.002982335078727921,-8.636518697378704e-06,-0.001970030351833883,0.004604967475560189,1.135854556091432e-05,3.188282637564032,,0.1760866711275833,2.691785117761035,11.68773098131841
12,1,0.9228977546609261,4.007222050737741,0.4188790204786391,0.8363835578152351,-0.002982335058053739,-9.953529586959612e-06,-0.001970030174762644,0.004604967345270624,2.412825494318431e-06,3.188282637564034,,0.1760866711275833,2.691785117761035,11.68773098131841
12,2,0.9228977546609261,4.007222050737741,0.8377580409572781,0.8363835578103427,-0.002982335012826918,-9.549484753631443e-06,-0.001970029947399901,0.004604967330154216,-6.950094072104624e-06,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
12,3,0.9228977546609261,4.007222050737741,1.256637061435917,0.8363835577678502,-0.0029823349729663,-7.494247239089423e-06,-0.001970029820214274,0.004604967440054421,-1.51112791706652e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
12,4,0.9228977546609261,4.007222050737741,1.675516081914556,0.836383557715878,-0.002982334964851131,-4.143186318143414e-06,-0.001970029877355813,0.004604967602280487,-2.06595867278909e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
12,5,0.9228977546609261,4.007222050737741,2.094395102393195,0.836383557688798,-0.002982334993858861,-7.573087112544714e-08,-0.001970030081021241,0.004604967709647136,-2.26356640603109e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
12,6,0.9228977546609261,4.007222050737741,2.513274122871834,0.836383557704536,-0.002982335040791631,4.004819138528421e-06,-0.001970030296439305,0.004604967691026965,-2.069782953346586e-05,3.188282637564032,,0.1760866711275833,2.691785117761035,11.68773098131841
12,7,0.9228977546609261,4.007222050737741,2.932153143350473,0.8363835577526986,-0.002982335074585353,7.392899568833003e-06,-0.001970030381043946,0.004604967558594339,-1.518115229842142e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
12,8,0.9228977546609261,4.007222050737741,3.351032163829113,0.8363835578013971,-0.002982335072879958,9.502680514269569e-06,-0.001970030278870211,0.004604967400100021,-7.039515851380371e-06,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
12,9,0.9228977546609261,4.007222050737741,3.769911184307752,0.8363835578183978,-0.00298233503681433,9.969361645315669e-06,-0.001970030057515966,0.004604967320542004,2.319316929422349e-06,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
12,10,0.9228977546609261,4.007222050737741,4.188790204786391,0.8363835577924617,-0.002982334990247198,8.712249551074472e-06,-0.00197002986346412,0.004604967372436469,1.127711873590915e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
12,11,0.9228977546609261,4.007222050737741,4.607669225265029,0.83638355774076,-0.002982334963986432,5.948710368176248e-06,-0.001970029825135771,0.004604967521351749,1.82850041682222e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
12,12,0.9228977546609261,4.007222050737741,5.026548245743669,0.8363835576974982,-0.002982334975420398,2.156585152627949e-06,-0.001970029967869986,0.004604967668886168,2.213124621378616e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
12,13,0.9228977546609261,4.007222050737741,5.445427266222308,0.8363835576912865,-0.002982335016986373,-2.008433214807699e-06,-0.001970030197244389,0.004604967717490658,2.215079479609995e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
12,14,0.9228977546609261,4.007222050737741,5.864306286700947,0.8363835577262573,-0.002982335061168303,-5.826175257689535e-06,-0.001970030361458885,0.004604967634825633,1.834026981556622e-05,3.18828263756403,,0.1760866711275833,2.691785117761035,11.68773098131841
13,0,0.99980590088267,4.341157221632552,0,0.8362415690813091,-0.002582291818150082,-7.637191347160632e-06,-0.00171201459585571,0.005770183491725884,1.456267010660845e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
13,1,0.99980590088267,4.341157221632552,0.4188790204786391,0.8362415691287672,-0.002582291808679169,-9.618894751055763e-06,-0.001712014476887268,0.00577018333272566,6.266385381567122e-06,3.188282637564034,,0.1760866711275833,2.691785117761035,11.68773098131841
13,2,0.99980590088267,4.341157221632552,0.8377580409572781,0.8362415691415305,-0.002582291766506459,-9.937403839580015e-06,-0.001712014249593788,0.005770183268507317,-3.113414365197482e-06,3.188282637564037,,0.1760866711275833,2.691785117761035,11.68773098131841
13,3,0.99980590088267,4.341157221632552,1.256637061435917,0.8362415691111643,-0.002582291719541992,-8.537645508064794e-06,-0.00171201406441256,0.00577018334140936,-1.195487642399621e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
13,4,0.99980590088267,4.341157221632552,1.675516081914556,0.8362415690577656,-0.00258229169886334,-5.661650723192297e-06,-0.001712014043864374,0.005770183503221714,-1.872923164460056e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
13,5,0.99980590088267,4.341157221632552,2.094395102393195,0.8362415690166498,-0.002582291718148862,-1.806705122036196e-06,-0.001712014201548263,0.005770183647033722,-2.226513256340681e-05,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
13,6,0.99980590088267,4.341157221632552,2.513274122871834,0.8362415690150307,-0.002582291764640288,2.360636207728431e-06,-0.001712014433127893,0.005770183677601856,-2.195118988700264e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
13,7,0.99980590088267,4.341157221632552,2.932153143350473,0.8362415690540013,-0.002582291807577027,6.119802119464773e-06,-0.001712014585346912,0.005770183574548545,-1.784168711974786e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
13,8,0.99980590088267,4.341157221632552,3.351032163829113,0.8362415691077546,-0.002582291818539774,8.820798665785948e-06,-0.001712014557494665,0.005770183406185308,-1.064719450312169e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
13,9,0.99980590088267,4.341157221632552,3.769911184307752,0.8362415691407128,-0.002582291790275497,9.996598971293236e-06,-0.001712014367977111,0.005770183284039554,-1.611705132339383e-06,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
13,10,0.99980590088267,4.341157221632552,4.188790204786391,0.8362415691310771,-0.002582291741490499,9.443896470172151e-06,-0.0017120141422197,0.00577018328881024,7.702462698440316e-06,3.188282637564037,,0.1760866711275833,2.691785117761035,11.68773098131841
13,11,0.99980590088267,4.341157221632552,4.607669225265029,0.8362415690852308,-0.002582291704467291,7.258258473860198e-06,-0.00171201402963173,0.005770183417250238,1.568480465658716e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
13,12,0.99980590088267,4.341157221632552,5.026548245743669,0.836241569033507,-0.002582291703705389,3.81760167620699e-06,-0.001712014104676534,0.00577018358450374,2.095510133672028e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
13,13,0.99980590088267,4.341157221632552,5.445427266222308,0.8362415690101133,-0.002582291739706184,-2.831531153908716e-07,-0.001712014317728622,0.005770183679977659,2.260207068435797e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
13,14,0.99980590088267,4.341157221632552,5.864306286700947,0.8362415690305528,-0.00258229178864999,-4.334948178031138e-06,-0.001712014527796404,0.005770183640314707,2.034093677513096e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
14,0,1.076714047104414,4.675092392527365,0,0.8361217053459344,-0.002099546265820834,-6.407911218899879e-06,-0.001396212596375095,0.006749945227136194,1.7323790735931e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
14,1,1.076714047104414,4.675092392527365,0.4188790204786391,0.8361217053998216,-0.002099546269245792,-8.994645943819607e-06,-0.001396212549890025,0.006749945053325897,9.925567792524082e-06,3.188282637564034,,0.1760866711275833,2.691785117761035,11.68773098131841
14,2,1.076714047104414,4.675092392527365,0.8377580409572781,0.8361217054292123,-0.002099546233813694,-1.002612464827162e-05,-0.001396212349013102,0.006749944943239331,8.111239375485064e-07,3.188282637564037,,0.1760866711275833,2.691785117761035,11.68773098131841
14,3,1.076714047104414,4.675092392527365,1.256637061435917,0.8361217054146665,-0.002099546182985871,-9.323995294426046e-06,-0.001396212126715631,0.006749944969576142,-8.4435705597801e-06,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
14,4,1.076714047104414,4.675092392527365,1.675516081914556,0.836121705365814,-0.002099546150394114,-7.009662457649424e-06,-0.001396212030072061,0.006749945114935956,-1.623829489644539e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
14,5,1.076714047104414,4.675092392527365,2.094395102393195,0.8361217053149619,-0.00209954615758745,-3.483295329043532e-06,-0.001396212123029019,0.006749945283291086,-2.122527051659329e-05,3.188282637564036,,0.1760866711275833,2.691785117761035,11.68773098131841
14,6,1.076714047104414,4.675092392527365,2.513274122871834,0.8361217052957659,-0.002099546199815301,6.453651987792214e-07,-0.001396212344089345,0.006749945363160901,-2.254220413697981e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
14,7,1.076714047104414,4.675092392527365,2.932153143350473,0.8361217053209512,-0.002099546249149888,4.662436243760442e-06,-0.001396212546962034,0.006749945301545209,-1.996138594185979e-05,3.188282637564031,,0.1760866711275833,2.691785117761035,11.68773098131841
14,8,1.076714047104414,4.675092392527365,3.351032163829113,0.8361217053738315,-0.002099546272929208,7.873329727420122e-06,-0.001396212597415369,0.006749945139333646,-1.392906271862955e-05,3.188282637564033,,0.1760866711275833,2.691785117761035,11.68773098131841
14,9,1.076714047104414,4.675092392527365,3.769911184307752,0.8361217054194093,-0.002099546255410361,9.722852964942659e-06,-0.001396212462024918,0.006749944983977118,-5.488277906341625e-06,3.188282637564035,,0.1760866711275833,2.691785117761035,11.68773098131841
14,10,1.076714047104414,4.675092392527365,4.188790204786391,0.8361217054275331,-0.002099546208198766,9.891206567596376e-06,-0.001396212230409513,0.00674994493815697,3.90148002405337e-06,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
14,11,1.076714047104414,4.675092392527365,4.607669225265029,0.8361217053928327,-0.002099546162542547,8.349280688001724e-06,-0.001396212055863015,0.006749945032108252,1.261663651635512e-05,3.188282637564039,,0.1760866711275833,2.691785117761035,11.68773098131841
14,12,1.076714047104414,4.675092392527365,5.026548245743669,0.8361217053382692,-0.00209954614864373,5.363688349606501e-06,-0.001396212053831423,0.006749945203788391,1.915026186715983e-05,3.188282637564038,,0.1760866711275833,2.691785117761035,11.68773098131841
