eigen_index,classification,real,imag,magnitude,angle_rad,target_jacobi,mean_jacobi,curve_jacobi_span,curve_residual_norm,spectral_samples,dg_dimension,mapping_time_days,rotation_angle_rad,determinant,max_multiplier,stability_index,paper_stability_index,stability_index_error,paper_implied_unstable_radius
247,unstable,0.9364858323966396,-0.7964857510061716,1.2293881672748814,-0.7047870879982426,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
248,unstable,-1.1121666247018345,0.5239089785123386,1.2293881481722984,2.701355248911435,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
249,unstable,-1.1121666247018345,-0.5239089785123386,1.2293881481722984,-2.701355248911435,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
250,unstable,-0.5513231862717591,-1.0988346269994989,1.2293879750566834,-2.035830532224742,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
251,unstable,-0.5513231862717591,1.0988346269994989,1.2293879750566834,2.035830532224742,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
252,unstable,1.2284404024317446,0.048259286939396046,1.2293879701308963,0.039264813689934945,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
253,unstable,1.2284404024317446,-0.048259286939396046,1.2293879701308963,-0.039264813689934945,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
254,unstable,0.996084562960785,-0.7205625048506178,1.2293879696683934,-0.6262553040773833,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
255,unstable,0.996084562960785,0.7205625048506178,1.2293879696683934,0.6262553040773833,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
256,unstable,0.2448391072970291,-1.2047603672727807,1.2293875430527397,-1.3703003968464882,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
