kind,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,jacobi,departure_phase,arrival_phase,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,maximum_continuity_error,minimum_moon_radius_km,jacobi_span,boundary_jacobi_difference,halo_stability_index,halo_periodicity_error,lyapunov_periodicity_error
transfer,167,,97.53843749999999,1.075305779947524,0.05422067956995012,-0.03558868932311752,-0.01687949433758824,0.3005451471429373,0.08107380168295225,3.098812316145298,,,,,,,,,,,,,,
transfer,168,,98.12249999999999,1.073852293100819,0.09014344764951746,-0.02211098348507273,-0.0008472854456790403,0.2324609328107207,0.1145196752314383,3.098812316145297,,,,,,,,,,,,,,
transfer,169,,98.70656249999999,1.075724148877071,0.1168174852309676,-0.005784288516476358,0.02976536845093899,0.1649126651837902,0.1254971281223548,3.098812316145993,,,,,,,,,,,,,,
transfer,170,,99.29062499999999,1.08190846476832,0.1347198557448999,0.01111277327315876,0.0617005699439031,0.1019288705845452,0.1242815334627109,3.098812316145993,,,,,,,,,,,,,,
transfer,171,,99.87468749999999,1.092084142668442,0.1443808659419398,0.02735441313825257,0.08841254536474727,0.04213431955390457,0.1163576174332534,3.098812316145993,,,,,,,,,,,,,,
transfer,172,,100.45875,1.10532738307299,0.1461572107754245,0.04223298785866682,0.1069955493124245,-0.01534380118119135,0.1043036715910952,3.098812316145993,,,,,,,,,,,,,,
transfer,173,,101.0428125,1.12044443086167,0.1403696409546024,0.05528783370878281,0.1161332187267628,-0.07018909164998563,0.08939273439996119,3.098812316145993,,,,,,,,,,,,,,
transfer,174,,101.626875,1.136123855892639,0.1274462791746462,0.06618607416171715,0.1153268621540079,-0.1211793194979329,0.07232939760883304,3.098812316145993,,,,,,,,,,,,,,
transfer,175,,102.2109375,1.1510292038571,0.1080223753457655,0.07467092213432087,0.1046942792141191,-0.1665048971715348,0.05357691702659652,3.098812316145993,,,,,,,,,,,,,,
transfer,176,,102.795,1.163881648851568,0.0830009228088075,0.08054142655562059,0.08498528485917677,-0.2040377786308076,0.03352277289101994,3.098812316145993,,,,,,,,,,,,,,
transfer,177,,103.3790625,1.17354983336204,0.05357758095999196,0.08364944238931817,0.05765377124350932,-0.2316026656863187,0.0125774562993718,3.098812316146021,,,,,,,,,,,,,,
transfer,178,,103.963125,1.179147469955427,0.02122657050309087,0.08390702155357339,0.02488614936927238,-0.2472884952929334,-0.008768418306487578,3.09881231614602,,,,,,,,,,,,,,
transfer,179,,104.5471875,1.180127229106237,-0.0123574079099764,0.0812986107653164,-0.0104933383337756,-0.2497821261548209,-0.02993081974521806,3.09881231614602,,,,,,,,,,,,,,
transfer,180,,105.13125,1.176351102361888,-0.04535935026786361,0.07589192001070803,-0.04527828879868147,-0.2386431068934524,-0.05026433751669849,3.09881231614602,,,,,,,,,,,,,,
transfer,181,,105.7153125,1.168117332583363,-0.07597119203750259,0.06784230702708213,-0.07625618484651264,-0.2144161926839846,-0.06912160277265683,3.098812316146021,,,,,,,,,,,,,,
transfer,182,,106.299375,1.156134777865272,-0.1025198942286001,0.05738933035492605,-0.1005921021568196,-0.1785305862600837,-0.08590363381389299,3.09881231614602,,,,,,,,,,,,,,
transfer,183,,106.8834375,1.141451973106614,-0.1235695707512823,0.04484916187776635,-0.1161032987365332,-0.1330289070874306,-0.1000667149278511,3.09881231614602,,,,,,,,,,,,,,
transfer,184,,107.4675,1.125359770847439,-0.1379813066740101,0.03060994952405902,-0.1213772495398819,-0.08022671662374788,-0.1110708411698001,3.09881231614602,,,,,,,,,,,,,,
transfer,185,,108.0515625,1.109286833383743,-0.1449275400652975,0.01513814423788472,-0.1157724395758361,-0.02238707473665213,-0.1182677763381192,3.098812316146019,,,,,,,,,,,,,,
transfer,186,,108.635625,1.0946975376999,-0.1438655426785406,-0.0009953664765573879,-0.09940244091308323,0.0385619074388716,-0.1207129418994399,3.09881231614602,,,,,,,,,,,,,,
transfer,187,,109.2196875,1.082984747670954,-0.1344755627984745,-0.01705549513940438,-0.07326193361256647,0.101268420473212,-0.1168368435820746,3.098812316146019,,,,,,,,,,,,,,
transfer,188,,109.80375,1.075320939755553,-0.1165733598616909,-0.03202203964473545,-0.03978744652627976,0.1650551472047876,-0.1038350226800063,3.09881231614602,,,,,,,,,,,,,,
transfer,189,,110.3878125,1.072375234366988,-0.09005055380878711,-0.04436008406539027,-0.00440042098316466,0.2291907348821061,-0.07667680247468207,3.09881231614602,,,,,,,,,,,,,,
transfer,190,,110.971875,1.073736722750546,-0.05509654241883721,-0.05167720247740686,0.02184297826227094,0.2887642404400676,-0.02789492282219083,3.09881231614602,,,,,,,,,,,,,,
transfer,191,,111.5559375,1.077167921094223,-0.01341109315158164,-0.05074727672659327,0.02453195557377535,0.3243656942383938,0.0448403418997961,3.09881231614602,,,,,,,,,,,,,,
