time_index,curve_index,time_nd,x,y,z,xdot,ydot,zdot,jacobi
5,6,0.1639410397666935,1.0000012287700515,0.04438874792929898,-0.0817864859001871,0.07575766108722111,0.022279881850867097,-0.39264704783272425,3.0442939717013675
5,7,0.1639410397666935,1.0000012288386488,0.044388747649216666,-0.08178648538834737,0.07575766105027965,0.02227988197797126,-0.3926470499410495,3.0442939717013564
5,8,0.1639410397666935,1.000001228869524,0.0443887473086769,-0.08178648498313115,0.07575766078500183,0.022279882026343147,-0.39264705186311166,3.044293971701372
5,9,0.1639410397666935,1.0000012288607476,0.04438874692922387,-0.08178648470998573,0.07575766030800977,0.022279881993250143,-0.3926470534779875,3.044293971701368
5,10,0.1639410397666935,1.0000012288128912,0.0443887465345762,-0.08178648458606537,0.07575765964925521,0.02227988188058156,-0.39264705468442446,3.0442939717013644
5,11,0.1639410397666935,1.000001228728937,0.044388746149539304,-0.08178648461919616,0.0757576588500573,0.022279881695273503,-0.39264705540649963,3.0442939717013666
5,12,0.1639410397666935,1.0000012286142315,0.0443887457983661,-0.08178648480731267,0.07575765796091016,0.02227988144901697,-0.39264705559862817,3.0442939717013586
5,13,0.1639410397666935,1.00000122847584,0.044388745503124966,-0.081786485138411,0.07575765703737365,0.022279881157767845,-0.3926470552493759,3.044293971701371
5,14,0.1639410397666935,1.0000012283226403,0.044388745282259515,-0.08178648559203221,0.07575765613768186,0.022279880838941456,-0.3926470543797206,3.0442939717013786
5,15,0.1639410397666935,1.000001228164054,0.044388745149784456,-0.08178648613931105,0.07575765531812564,0.022279880513447526,-0.3926470530453496,3.044293971701362
5,16,0.1639410397666935,1.000001228010241,0.04438874511393317,-0.08178648674607228,0.07575765463049788,0.022279880201172674,-0.39264705132940403,3.044293971701377
5,17,0.1639410397666935,1.000001227870728,0.04438874517701591,-0.0817864873741555,0.0757576541178355,0.022279879921957714,-0.39264704933985645,3.04429397170137
5,18,0.1639410397666935,1.0000012277542976,0.0443887453350333,-0.08178648798402242,0.0757576538123396,0.02227987969344249,-0.3926470472019906,3.0442939717013555
5,19,0.1639410397666935,1.00000122766846,0.044388745578029784,-0.08178648853749527,0.07575765373333927,0.02227987952958149,-0.3926470450495893,3.04429397170138
5,20,0.1639410397666935,1.0000012276182297,0.04438874589080374,-0.08178648899964365,0.07575765388555818,0.022279879441158536,-0.3926470430185489,3.0442939717013484
5,21,0.1639410397666935,1.0000012276072487,0.04438874625370019,-0.08178648934151993,0.07575765425977313,0.022279879433462203,-0.392647041235833,3.044293971701383
5,22,0.1639410397666935,1.0000012276356292,0.044388746643810255,-0.08178648954160528,0.07575765483210173,0.022279879507015776,-0.3926470398141733,3.044293971701356
5,23,0.1639410397666935,1.0000012277021797,0.04438874703675852,-0.0817864895873992,0.07575765556690325,0.02227987965711783,-0.3926470388420594,3.044293971701368
5,24,0.1639410397666935,1.0000012278021984,0.0443887474077516,-0.08178648947586839,0.07575765641767954,0.02227987987465464,-0.39264703838154325,3.04429397170136
6,0,0.1967292477200322,1.0024369568880696,0.04472696907773148,-0.09401434424877399,0.07276254226783462,-0.0006098431013517318,-0.35435737167595677,3.044293971701368
6,1,0.1967292477200322,1.002436957063924,0.04472696934319429,-0.09401434387264343,0.07276254311246054,-0.000609843067615161,-0.35435737224394603,3.044293971701364
6,2,0.1967292477200322,1.0024369572477754,0.0447269695265508,-0.0940143434022866,0.07276254388002809,-0.0006098430480414182,-0.35435737321795546,3.0442939717013693
6,3,0.1967292477200322,1.002436957428201,0.04472696961636983,-0.09401434286729266,0.07276254452239153,-0.0006098430439860532,-0.35435737453653904,3.0442939717013626
6,4,0.1967292477200322,1.0024369575936591,0.04472696960688177,-0.09401434230117235,0.07276254499923429,-0.0006098430556867526,-0.35435737611733903,3.0442939717013675
6,5,0.1967292477200322,1.002436957733954,0.0447269694988492,-0.09401434173957135,0.07276254528052159,-0.0006098430822466736,-0.35435737786055743,3.0442939717013777
6,6,0.1967292477200322,1.0024369578400594,0.0447269692988856,-0.09401434121780311,0.07276254534857612,-0.0006098431221383299,-0.35435737965690106,3.044293971701368
6,7,0.1967292477200322,1.0024369579055135,0.04472696901969406,-0.09401434076858241,0.07276254519911919,-0.0006098431728418117,-0.3543573813934507,3.0442939717013564
6,8,0.1967292477200322,1.002436957926095,0.04472696867869503,-0.09401434042017612,0.07276254484160742,-0.0006098432312595541,-0.3543573829611053,3.0442939717013715
6,9,0.1967292477200322,1.0024369579005208,0.04472696829747116,-0.09401434019445822,0.07276254429848368,-0.0006098432934425104,-0.3543573842612772,3.044293971701368
6,10,0.1967292477200322,1.0024369578304169,0.04472696789984643,-0.09401434010560887,0.07276254360382693,-0.0006098433556526238,-0.35435738521242677,3.0442939717013644
6,11,0.1967292477200322,1.0024369577201615,0.044726967510808985,-0.09401434015924699,0.07276254280121719,-0.0006098434141042527,-0.3543573857546903,3.044293971701366
6,12,0.1967292477200322,1.0024369575767615,0.044726967154864426,-0.09401434035201238,0.07276254194135057,-0.0006098434650922391,-0.3543573858538285,3.044293971701359
6,13,0.1967292477200322,1.0024369574090763,0.044726966854395346,-0.09401434067162816,0.07276254107799249,-0.0006098435050088512,-0.3543573855041431,3.044293971701371
6,14,0.1967292477200322,1.0024369572278302,0.04472696662814805,-0.09401434109832751,0.07276254026553192,-0.0006098435320487511,-0.35435738472677886,3.044293971701379
6,15,0.1967292477200322,1.0024369570442007,0.04472696649050074,-0.09401434160496869,0.0727625395548477,-0.0006098435438304712,-0.35435738357148694,3.044293971701362
6,16,0.1967292477200322,1.0024369568699292,0.044726966449995194,-0.0940143421599083,0.07276253899082469,-0.0006098435400676292,-0.3543573821102419,3.0442939717013777
6,17,0.1967292477200322,1.0024369567158231,0.044726966509240844,-0.09401434272824698,0.07276253860878679,-0.0006098435208042891,-0.3543573804350044,3.0442939717013706
6,18,0.1967292477200322,1.002436956591582,0.0447269666644821,-0.09401434327420846,0.07276253843271467,-0.0006098434871810764,-0.3543573786512587,3.044293971701355
6,19,0.1967292477200322,1.0024369565052098,0.04472696690592597,-0.09401434376361392,0.07276253847374256,-0.0006098434416356058,-0.3543573768706201,3.04429397170138
6,20,0.1967292477200322,1.0024369564617492,0.044726967218482634,-0.09401434416557831,0.07276253872917582,-0.0006098433866415392,-0.35435737520552923,3.0442939717013493
6,21,0.1967292477200322,1.0024369564644247,0.0447269675825031,-0.09401434445491608,0.07276253918315971,-0.0006098433258604845,-0.35435737376006926,3.044293971701383
6,22,0.1967292477200322,1.002436956512482,0.044726967975008705,-0.09401434461343039,0.07276253980695854,-0.0006098432630949695,-0.3543573726256269,3.044293971701357
6,23,0.1967292477200322,1.0024369566035003,0.04472696837147164,-0.09401434463120861,0.07276254056153995,-0.0006098432023302815,-0.3543573718728316,3.044293971701368
6,24,0.1967292477200322,1.0024369567312323,0.04472696874688667,-0.09401434450700609,0.07276254139930446,-0.0006098431471441975,-0.3543573715497543,3.044293971701361
7,0,0.2295174556733709,1.0047696421906356,0.04440323884495908,-0.1050852079508047,0.06948368788755027,-0.018467522024892984,-0.3217088113178518,3.044293971701368
7,1,0.2295174556733709,1.0047696423930157,0.04440323910805943,-0.10508520759266692,0.06948368866136279,-0.018467522193443376,-0.3217088118487342,3.0442939717013644
7,2,0.2295174556733709,1.0047696426005546,0.044403239288374835,-0.1050852071525465,0.06948368933998489,-0.01846752238684018,-0.32170881272408636,3.0442939717013693
7,3,0.2295174556733709,1.0047696428003436,0.04440323937466109,-0.10508520665812567,0.06948368988083573,-0.01846752259305734,-0.32170881388871864,3.044293971701362
