curve_index,time_index,time_nd,time_days,x,y,z,xdot,ydot,zdot,jacobi,curve_jacobi_span,moon_distance_nd,perturbation_sign,perturbation_scale,duration_periods,eigenvalue_abs
0,173,5.01147930373132,21.75984313680139,0.7756994797309675,0.03182577807509308,2.101730977768761e-05,-0.1585098270239385,0.09056095709000997,0.0002050403126056827,3.188341060505325,1.820765760385257e-14,0.214523834032034,-1,1e-07,2.5,3360.637129803173
1,173,5.01147930373132,21.75984313680139,0.7756972103727245,0.03184635529560327,2.101472746192565e-05,-0.1584886136485844,0.09059563490490424,0.0002050383162572182,3.188341060505348,1.953992523340276e-14,0.2145291319536341,-1,1e-07,2.5,3360.637129803173
2,173,5.01147930373132,21.75984313680139,0.7757021386388012,0.03187198487666602,2.101050042205995e-05,-0.1584603064675705,0.09059494718039292,0.0002050393437828847,3.188341060505432,1.687538997430238e-14,0.2145280645282436,-1,1e-07,2.5,3360.637129803173
3,173,5.01147930373132,21.75984313680139,0.7757119454333063,0.03189068236026306,2.1006615478765e-05,-0.1584381831026129,0.09055923782903751,0.0002050429226332973,3.188341060505472,1.643130076445232e-14,0.2145211453404833,-1,1e-07,2.5,3360.637129803173
4,173,5.01147930373132,21.75984313680139,0.7757221006783799,0.03189366568766946,2.100491021540138e-05,-0.1584324585489698,0.09050512361491281,0.0002050473626758983,3.188341060505473,1.865174681370263e-14,0.2145115464837981,-1,1e-07,2.5,3360.637129803173
5,173,5.01147930373132,21.75984313680139,0.7757278209138816,0.03187955662348356,2.100616349766886e-05,-0.1584458835383825,0.09045797207018003,0.0002050505613120961,3.188341060505467,1.820765760385257e-14,0.2145037924857646,-1,1e-07,2.5,3360.637129803173
6,173,5.01147930373132,21.75984313680139,0.7757264379486376,0.03185495187100405,2.100978292344562e-05,-0.1584721561897292,0.09043983348326527,0.0002050510422719101,3.18834106050541,1.820765760385257e-14,0.2145015047374196,-1,1e-07,2.5,3360.637129803173
7,173,5.01147930373132,21.75984313680139,0.7757185518467277,0.03183139143933075,2.101407044689743e-05,-0.1584990946222633,0.09045927023301313,0.0002050485985337193,3.188341060505336,2.087219286295294e-14,0.2145058059029342,-1,1e-07,2.5,3360.637129803173
8,173,5.01147930373132,21.75984313680139,0.775707904887793,0.0318198700436344,2.101704460414339e-05,-0.1585139732128374,0.09050710711277642,0.0002050443726466734,3.188341060505325,1.687538997430238e-14,0.2145146256676791,-1,1e-07,2.5,3360.637129803173
0,174,5.040447392192194,21.8856225768985,0.7709497460652642,0.03455460529887317,2.692578824975952e-05,-0.1695199519727698,0.09792607882671468,0.0002028035022158303,3.188341060505325,1.820765760385257e-14,0.2196348961160373,-1,1e-07,2.5,3360.637129803173
1,174,5.040447392192194,21.8856225768985,0.7709481107239992,0.03457615040331361,2.692315237584114e-05,-0.1694973908580473,0.09795820651608109,0.000202801802415509,3.188341060505347,1.953992523340276e-14,0.2196399017340486,-1,1e-07,2.5,3360.637129803173
2,174,5.040447392192194,21.8856225768985,0.7709538704917203,0.03460171250278978,2.691896107826406e-05,-0.1694682904286449,0.09795423468092714,0.0002028032419213252,3.188341060505432,1.687538997430238e-14,0.2196382393752278,-1,1e-07,2.5,3360.637129803173
3,174,5.040447392192194,21.8856225768985,0.7709643162412839,0.03461933937562753,2.691518468147267e-05,-0.1694463011778901,0.09791604531354436,0.0002028071546707454,3.188341060505473,1.643130076445232e-14,0.2196307018209734,-1,1e-07,2.5,3360.637129803173
4,174,5.040447392192194,21.8856225768985,0.7709746229959004,0.03462074715242808,2.691360949517708e-05,-0.1694415674869106,0.09786140898314932,0.000202811692009907,3.188341060505472,1.865174681370263e-14,0.219620745832747,-1,1e-07,2.5,3360.637129803173
5,174,5.040447392192194,21.8856225768985,0.7709799342523318,0.03460529622426954,2.691495282388752e-05,-0.169456380627121,0.09781594104234428,0.0002028147078334081,3.188341060505467,1.820765760385257e-14,0.219613065791928,-1,1e-07,2.5,3360.637129803173
6,174,5.040447392192194,21.8856225768985,0.7709777737841187,0.0345802107955375,2.691858073030882e-05,-0.1694837881880535,0.09780090319965469,0.0002028148119117742,3.18834106050541,1.820765760385257e-14,0.2196112478961937,-1,1e-07,2.5,3360.637129803173
7,174,5.040447392192194,21.8856225768985,0.7709691021406985,0.03455725804104596,2.692279173367504e-05,-0.1695110835252905,0.09782341221569925,0.0002028119743359835,3.188341060505336,2.087219286295294e-14,0.2196161985138386,-1,1e-07,2.5,3360.637129803173
8,174,5.040447392192194,21.8856225768985,0.7709580327664358,0.0345471459192208,2.692564010944657e-05,-0.1695253670097535,0.09787284943034651,0.0002028075192326043,3.188341060505325,1.687538997430238e-14,0.2196255391317132,-1,1e-07,2.5,3360.637129803173
0,175,5.069415480653069,22.01140201699562,0.7658721704222862,0.03750426566865388,3.276205545498327e-05,-0.1811485277813269,0.1058115728833473,0.000200057722525755,3.188341060505325,1.820765760385257e-14,0.2251232281581936,-1,1e-07,2.5,3360.637129803173
1,175,5.069415480653069,22.01140201699562,0.7658712082461703,0.0375267031865255,3.27593747424549e-05,-0.1811246108783197,0.1058410408384807,0.0002000563279195891,3.188341060505348,1.953992523340276e-14,0.2251279159238714,-1,1e-07,2.5,3360.637129803173
2,175,5.069415480653069,22.01140201699562,0.7658778224824865,0.0375521026446041,3.275523107031882e-05,-0.1810947168975511,0.1058337838301984,0.0002000581761560327,3.188341060505432,1.687538997430238e-14,0.2251256295939196,-1,1e-07,2.5,3360.637129803173
3,175,5.069415480653069,22.01140201699562,0.7658889031760341,0.03756858862566153,3.275157268489886e-05,-0.1810728694172047,0.105793222495347,0.0002000624091713168,3.188341060505473,1.643130076445232e-14,0.2251174548153068,-1,1e-07,2.5,3360.637129803173
4,175,5.069415480653069,22.01140201699562,0.7658993325596882,0.03756840813867302,3.275013012751515e-05,-0.181069138338735,0.1057382303488109,0.0002000670261896511,3.188341060505473,1.865174681370263e-14,0.2251071415732827,-1,1e-07,2.5,3360.637129803173
5,175,5.069415480653069,22.01140201699562,0.7659041944772049,0.03755166625409873,3.275155800697167e-05,-0.1810853501461188,0.105694592914632,0.0002000698459097079,3.188341060505466,1.820765760385257e-14,0.2250995543163727,-1,1e-07,2.5,3360.637129803173
6,175,5.069415480653069,22.01140201699562,0.7659012235815124,0.03752619083328382,3.275518343593764e-05,-0.1811138969133083,0.1056827145391079,0.0002000695703028898,3.18834106050541,1.820765760385257e-14,0.2250982351656401,-1,1e-07,2.5,3360.637129803173
7,175,5.069415480653069,22.01140201699562,0.765891756128089,0.03750393394038084,3.27593066480374e-05,-0.1811415454554093,0.1057082391310445,0.0002000663478611031,3.188341060505336,2.087219286295294e-14,0.2251038609074815,-1,1e-07,2.5,3360.637129803173
8,175,5.069415480653069,22.01140201699562,0.7658802817374086,0.03749527533958767,3.276202285344235e-05,-0.181155223612353,0.1057591308324195,0.0002000616800803844,3.188341060505324,1.687538997430238e-14,0.2251137325816714,-1,1e-07,2.5,3360.637129803173
0,176,5.098383569113944,22.13718145709274,0.7604484831265621,0.04069017403284375,3.851161531030538e-05,-0.1934202570573921,0.1142408076955447,0.0001968196673243967,3.188341060505325,1.820765760385257e-14,0.2310127167184037,-1,1e-07,2.5,3360.637129803173
1,176,5.098383569113944,22.13718145709274,0.7604482335610715,0.04071342537868683,3.85088987107698e-05,-0.1933949717089272,0.114267510333907,0.0001968185854593103,3.188341060505347,1.953992523340276e-14,0.2310170589622403,-1,1e-07,2.5,3360.637129803173
2,176,5.098383569113944,22.13718145709274,0.760455725344492,0.04073856706174466,3.850481448273878e-05,-0.1933642766080933,0.1142569709195045,0.0001968208414048034,3.188341060505432,1.687538997430238e-14,0.2310141167694329,-1,1e-07,2.5,3360.637129803173
3,176,5.098383569113944,22.13718145709274,0.7604674368423536,0.04075384502700434,3.850128324234193e-05,-0.1933425720405552,0.1142141475037373,0.0001968253855576306,3.188341060505473,1.643130076445232e-14,0.2310052836635631,-1,1e-07,2.5,3360.637129803173
4,176,5.098383569113944,22.13718145709274,0.7604779596744276,0.0407520683650447,3.849997542388502e-05,-0.1933398525911394,0.1141589648379061,0.0001968300693500853,3.188341060505473,1.865174681370263e-14,0.2309946124435026,-1,1e-07,2.5,3360.637129803173
5,176,5.098383569113944,22.13718145709274,0.7604823315569832,0.04073409063638331,3.850148201435888e-05,-0.1933574759121712,0.1141173014315435,0.0001968326823709824,3.188341060505466,1.820765760385257e-14,0.2309871381235417,-1,1e-07,2.5,3360.637129803173
6,176,5.098383569113944,22.13718145709274,0.7604785170962751,0.04070831754647808,3.850509392086741e-05,-0.1933871724818338,0.1141086370716228,0.0001968320236955199,3.18834106050541,1.820765760385257e-14,0.2309863492426159,-1,1e-07,2.5,3360.637129803173
7,176,5.098383569113944,22.13718145709274,0.7604682435671312,0.04068684301255905,3.850911828029706e-05,-0.1934151778705861,0.1141371175261329,0.0001968284217459547,3.188341060505336,2.087219286295294e-14,0.2309926785035198,-1,1e-07,2.5,3360.637129803173
8,176,5.098383569113944,22.13718145709274,0.7604563817838244,0.04067967794877331,3.851169633494019e-05,-0.1934282454137542,0.1141893174184071,0.000196823552904879,3.188341060505324,1.687538997430238e-14,0.2310030929645119,-1,1e-07,2.5,3360.637129803173
0,177,5.127351657574818,22.26296089718986,0.7546596761911546,0.04412840725661057,4.416041696022865e-05,-0.2063614822906907,0.1232360578454044,0.0001931033003046174,3.188341060505325,1.820765760385257e-14,0.2373284059664353,-1,1e-07,2.5,3360.637129803173
1,177,5.127351657574818,22.26296089718986,0.7546601791288136,0.04415239083544657,4.415767364068908e-05,-0.2063348100867641,0.1232598928421779,0.0001931025386860376,3.188341060505348,1.953992523340276e-14,0.2373323724405469,-1,1e-07,2.5,3360.637129803173
2,177,5.127351657574818,22.26296089718986,0.7546685718750934,0.04417717973863547,4.415366069101689e-05,-0.2063032979638512,0.1232460770654628,0.0001931052046121014,3.188341060505432,1.687538997430238e-14,0.2373287392528399,-1,1e-07,2.5,3360.637129803173
3,177,5.127351657574818,22.26296089718986,0.7546809101047409,0.04419118577270729,4.415026553718957e-05,-0.2062817304474278,0.1232011032134868,0.0001931100558526501,3.188341060505473,1.643130076445232e-14,0.2373192243372713,-1,1e-07,2.5,3360.637129803173
4,177,5.127351657574818,22.26296089718986,0.7546914969793569,0.04418780980346586,4.414909426006842e-05,-0.2062800292201751,0.1231458947571551,0.0001931147980440697,3.188341060505473,1.865174681370263e-14,0.2373081939921447,-1,1e-07,2.5,3360.637129803173
5,177,5.127351657574818,22.26296089718986,0.7546953377134908,0.04416865546054066,4.415067344372416e-05,-0.2062990801994355,0.1231063462627306,0.0001931171956098797,3.188341060505466,1.820765760385257e-14,0.2373008544980923,-1,1e-07,2.5,3360.637129803173
6,177,5.127351657574818,22.26296089718986,0.7546906461380275,0.04414267855287261,4.415426066275889e-05,-0.206329944640898,0.123100946998517,0.0001931161487750184,3.18834106050541,1.820765760385257e-14,0.2373006304929958,-1,1e-07,2.5,3360.637129803173
7,177,5.127351657574818,22.26296089718986,0.7546795560456226,0.04412207110600842,4.415817520032065e-05,-0.2063583186944421,0.1231323209125674,0.0001931121681873383,3.188341060505336,2.087219286295294e-14,0.2373076946690529,-1,1e-07,2.5,3360.637129803173
8,177,5.127351657574818,22.26296089718986,0.7546673245739035,0.04411643534872085,4.416060938632993e-05,-0.2063707753721748,0.1231856820606209,0.0001931071047710627,3.188341060505325,1.687538997430238e-14,0.2373186651513419,-1,1e-07,2.5,3360.637129803173
0,178,5.156319746035693,22.38874033728698,0.7484859492554488,0.04783566677018785,4.969476883029714e-05,-0.2200006522888915,0.1328180976485653,0.0001889193897174979,3.188341060505326,1.820765760385257e-14,0.2440965422252393,-1,1e-07,2.5,3360.637129803173
1,178,5.156319746035693,22.38874033728698,0.7484872452208073,0.04786029806121597,4.969200818788678e-05,-0.2199725677744434,0.1328389652095742,0.000188918956916583,3.188341060505348,1.953992523340276e-14,0.2441000996094949,-1,1e-07,2.5,3360.637129803173
2,178,5.156319746035693,22.38874033728698,0.7484965629411504,0.04788463939723816,4.968807847665493e-05,-0.2199402132135648,0.1328218819956485,0.0001889220394041475,3.188341060505431,1.687538997430238e-14,0.2440957366608105,-1,1e-07,2.5,3360.637129803173
3,178,5.156319746035693,22.38874033728698,0.7485095241074952,0.04789731284552097,4.968482831275283e-05,-0.2199187693668572,0.1327748712297756,0.0001889271992102818,3.188341060505473,1.643130076445232e-14,0.2440855139639084,-1,1e-07,2.5,3360.637129803173
4,178,5.156319746035693,22.38874033728698,0.748520145458362,0.04789233920721562,4.968379519861904e-05,-0.2199180909144734,0.132719801727761,0.0001889319956307645,3.188341060505473,1.865174681370263e-14,0.2440741231485853,-1,1e-07,2.5,3360.637129803173
5,178,5.156319746035693,22.38874033728698,0.7485234134020006,0.04787207153211567,4.968544061928121e-05,-0.2199385901007916,0.1326825071652124,0.0001889341698769473,3.188341060505466,1.820765760385257e-14,0.2440669425598372,-1,1e-07,2.5,3360.637129803173
6,178,5.156319746035693,22.38874033728698,0.748517810514719,0.04784598609487802,4.968899180000638e-05,-0.2199706492683847,0.1326804212094336,0.0001889327269565694,3.18834106050541,1.820765760385257e-14,0.2440673215899284,-1,1e-07,2.5,3360.637129803173
7,178,5.156319746035693,22.38874033728698,0.7485058928998625,0.04782632861845972,4.969278549712567e-05,-0.2199994128904333,0.1327146236332619,0.0001889283633292873,3.188341060505336,2.087219286295294e-14,0.2440751553476382,-1,1e-07,2.5,3360.637129803173
8,178,5.156319746035693,22.38874033728698,0.7484933093773837,0.04782225366714466,4.969507020917951e-05,-0.2200112635599142,0.1327689980854469,0.0001889231066233217,3.188341060505325,1.687538997430238e-14,0.2440866965289082,-1,1e-07,2.5,3360.637129803173
0,179,5.185287834496568,22.51451977738409,0.7419066407953383,0.0518292285807781,5.510123993560983e-05,-0.2343688735257597,0.1430057408058894,0.0001842750940550657,3.188341060505326,1.820765760385257e-14,0.2513446236843851,-1,1e-07,2.5,3360.637129803173
1,179,5.185287834496568,22.51451977738409,0.7419087711698531,0.05185442020104344,5.509847164498855e-05,-0.2343393427327606,0.1430235430182093,0.0001842750008556586,3.188341060505348,1.953992523340276e-14,0.2513477350563408,-1,1e-07,2.5,3360.637129803173
2,179,5.185287834496568,22.51451977738409,0.7419190387651986,0.05187821948014502,5.509463739704497e-05,-0.2343061094896894,0.1430032039683491,0.0001842785117604049,3.188341060505432,1.687538997430238e-14,0.2513425995468934,-1,1e-07,2.5,3360.637129803173
3,179,5.185287834496568,22.51451977738409,0.7419326195762407,0.05188950300751081,5.50915412534327e-05,-0.2342847678666445,0.1429542720217552,0.0001842839874690288,3.188341060505473,1.643130076445232e-14,0.2513316405252269,-1,1e-07,2.5,3360.637129803173
4,179,5.185287834496568,22.51451977738409,0.7419432457291733,0.05188293811949233,5.509064785871487e-05,-0.2342851151723556,0.1428995069569629,0.000184288837699453,3.188341060505473,1.865174681370263e-14,0.2513198879685458,-1,1e-07,2.5,3360.637129803173
5,179,5.185287834496568,22.51451977738409,0.7419458985660738,0.0518616244037723,5.509235293296556e-05,-0.2343070887896896,0.1428646042521855,0.0001842907806236071,3.188341060505466,1.820765760385257e-14,0.251312893055088,-1,1e-07,2.5,3360.637129803173
6,179,5.185287834496568,22.51451977738409,0.7419393492471525,0.05183552708599688,5.509585644032042e-05,-0.2343403797989781,0.142865877409013,0.0001842889297341106,3.18834106050541,1.820765760385257e-14,0.2513139173276739,-1,1e-07,2.5,3360.637129803173
7,179,5.185287834496568,22.51451977738409,0.7419265924016002,0.051816900544461,5.509951806610973e-05,-0.2343695639758359,0.1429028407734317,0.0001842841727020979,3.188341060505336,2.087219286295294e-14,0.2513225588619425,-1,1e-07,2.5,3360.637129803173
8,179,5.185287834496568,22.51451977738409,0.7419136742507478,0.05181441359140227,5.510164766143519e-05,-0.2343808186464795,0.1429580789967138,0.0001842787188562918,3.188341060505325,1.687538997430238e-14,0.25133468676257,-1,1e-07,2.5,3360.637129803173
0,180,5.214255922957442,22.64029921748121,0.7349001420633878,0.0561268790670675,6.036654993167555e-05,-0.249500552059757,0.1538153175026057,0.000179173598899646,3.188341060505325,1.820765760385257e-14,0.2591014561299925,-1,1e-07,2.5,3360.637129803173
1,180,5.214255922957442,22.64029921748121,0.7349031493557743,0.05615254081791906,6.036378402616572e-05,-0.2494695308294054,0.1538299578027269,0.0001791738594804376,3.188341060505348,1.953992523340276e-14,0.2591040803983015,-1,1e-07,2.5,3360.637129803173
2,180,5.214255922957442,22.64029921748121,0.7349143929513882,0.0561757039251235,6.036005789732417e-05,-0.2494353703590049,0.1538063772151121,0.0001791778168505802,3.188341060505432,1.687538997430238e-14,0.2590981250900148,-1,1e-07,2.5,3360.637129803173
3,180,5.214255922957442,22.64029921748121,0.734928590860114,0.05618554358752591,6.035712510458151e-05,-0.2494141008717887,0.1537556425933456,0.0001791836218808934,3.188341060505473,1.643130076445232e-14,0.2590863985747501,-1,1e-07,2.5,3360.637129803173
4,180,5.214255922957442,22.64029921748121,0.7349391920704058,0.05617739868364123,6.035637302111575e-05,-0.2494154759279306,0.1537013490336258,0.0001791885286802078,3.188341060505473,1.865174681370263e-14,0.2590742834008989,-1,1e-07,2.5,3360.637129803173
5,180,5.214255922957442,22.64029921748121,0.7349411866250092,0.05615511020737639,6.035813091850808e-05,-0.2494389573441415,0.1536689757511388,0.0001791902310399703,3.188341060505467,1.820765760385257e-14,0.2590675041701008,-1,1e-07,2.5,3360.637129803173
6,180,5.214255922957442,22.64029921748121,0.7349336545109222,0.05612909895366083,6.036157470239646e-05,-0.2494735292435007,0.1536736516928673,0.0001791879552247338,3.188341060505409,1.820765760385257e-14,0.2590692204571417,-1,1e-07,2.5,3360.637129803173
7,180,5.214255922957442,22.64029921748121,0.7349200456696461,0.05611158231266525,6.036509263188377e-05,-0.2495031761433107,0.1537133054942185,0.0001791827878497564,3.188341060505336,2.087219286295294e-14,0.2590787117364959,-1,1e-07,2.5,3360.637129803173
8,180,5.214255922957442,22.64029921748121,0.7349068099481268,0.05611070618669187,6.036706128388048e-05,-0.2495138499803284,0.1537692556209655,0.0001791771280626909,3.188341060505324,1.687538997430238e-14,0.2590914435773198,-1,1e-07,2.5,3360.637129803173
0,181,5.243224011418317,22.76607865757833,0.7274437910567281,0.06074683458459747,6.547744935658357e-05,-0.2654341314078819,0.1652600773619223,0.0001736138021722986,3.188341060505325,1.820765760385257e-14,0.2673972155111765,-1,1e-07,2.5,3360.637129803173
1,181,5.243224011418317,22.76607865757833,0.7274477192254436,0.06077287348497264,6.547469634406964e-05,-0.2654015634617783,0.1652714601659416,0.0001736144353255246,3.188341060505348,1.953992523340276e-14,0.2673993068116048,-1,1e-07,2.5,3360.637129803173
2,181,5.243224011418317,22.76607865757833,0.7274599665507856,0.06079530676165226,6.547109161330337e-05,-0.2653664132599201,0.1652446553213431,0.0001736188642805372,3.188341060505432,1.687538997430238e-14,0.2673924796192182,-1,1e-07,2.5,3360.637129803173
3,181,5.243224011418317,22.76607865757833,0.7274747800142615,0.06080365209749076,6.546833198047306e-05,-0.265345176568781,0.1651922401074888,0.0001736250182609064,3.188341060505473,1.643130076445232e-14,0.2673799517933057,-1,1e-07,2.5,3360.637129803173
4,181,5.243224011418317,22.76607865757833,0.7274853264854316,0.06079394328560311,6.546772291794921e-05,-0.2653475810891125,0.1651385876619625,0.0001736299868847307,3.188341060505473,1.865174681370263e-14,0.2673674738946558,-1,1e-07,2.5,3360.637129803173
5,181,5.243224011418317,22.76607865757833,0.7274866184918181,0.06077075531666122,6.546952650828137e-05,-0.2653726125234164,0.1651088816611358,0.0001736314370256946,3.188341060505466,1.820765760385257e-14,0.2673609441861892,-1,1e-07,2.5,3360.637129803173
6,181,5.243224011418317,22.76607865757833,0.7274780656027032,0.06074492930674383,6.547289794048609e-05,-0.2654085281973718,0.1651170019783552,0.0001736287131409441,3.18834106050541,1.820765760385257e-14,0.2673634043632255,-1,1e-07,2.5,3360.637129803173
7,181,5.243224011418317,22.76607865757833,0.727463590602656,0.0607285994403596,6.547625995626357e-05,-0.2654386923866675,0.165159272191963,0.0001736231113743549,3.188341060505336,2.087219286295294e-14,0.2673737913609668,-1,1e-07,2.5,3360.637129803173
8,181,5.243224011418317,22.76607865757833,0.7274500538547145,0.06072935252603234,6.547806151507468e-05,-0.2654488056614345,0.1652157790782431,0.0001736172321867695,3.188341060505325,1.687538997430238e-14,0.2673871453772396,-1,1e-07,2.5,3360.637129803173
0,182,5.272192099879192,22.89185809767545,0.7195137436578276,0.06570764252074306,7.042059139327207e-05,-0.2822129315332428,0.1773495027917938,0.0001675900422945304,3.188341060505325,1.820765760385257e-14,0.2762635180985359,-1,1e-07,2.5,3360.637129803173
1,182,5.272192099879192,22.89185809767545,0.7195186384936454,0.06573396283269003,7.041786240801459e-05,-0.2821787462446628,0.1773575333384359,0.0001675910726886316,3.188341060505347,1.953992523340276e-14,0.2762650251510427,-1,1e-07,2.5,3360.637129803173
2,182,5.272192099879192,22.89185809767545,0.7195319193133172,0.06575557317078191,7.041439319469181e-05,-0.2821425279741605,0.1773275250955668,0.0001675960062719435,3.188341060505433,1.687538997430238e-14,0.2762572687290459,-1,1e-07,2.5,3360.637129803173
3,182,5.272192099879192,22.89185809767545,0.7195473480699148,0.06576237731932831,7.041181718995755e-05,-0.282121274846489,0.1772735560167089,0.0001676025350829145,3.188341060505473,1.643130076445232e-14,0.2762439031369613,-1,1e-07,2.5,3360.637129803173
4,182,5.272192099879192,22.89185809767545,0.7195578099494867,0.06575112566991817,7.041135303713329e-05,-0.2821247111460028,0.1772207178841398,0.000167607572499751,3.188341060505472,1.865174681370263e-14,0.2762310636009039,-1,1e-07,2.5,3360.637129803173
5,182,5.272192099879192,22.89185809767545,0.7195583537668258,0.06572711748060509,7.041319480272768e-05,-0.2821513456646667,0.1771938178545193,0.0001676087551104483,3.188341060505467,1.820765760385257e-14,0.2762248217319305,-1,1e-07,2.5,3360.637129803173
6,182,5.272192099879192,22.89185809767545,0.7195487400748596,0.06570157706651028,7.041648048144682e-05,-0.2821886840111668,0.1772054218291,0.0001676055527016899,3.18834106050541,1.820765760385257e-14,0.2762280833399604,-1,1e-07,2.5,3360.637129803173
7,182,5.272192099879192,22.89185809767545,0.7195333829766158,0.06568650864309367,7.041967356063675e-05,-0.2822194338038326,0.1772502300178443,0.0001675994849055482,3.188341060505337,2.087219286295294e-14,0.2762394162502512,-1,1e-07,2.5,3360.637129803173
8,182,5.272192099879192,22.89185809767545,0.7195195610866819,0.06568890476988001,7.042130142367516e-05,-0.2822290117719612,0.1773071341129937,0.0001675933685927297,3.188341060505324,1.687538997430238e-14,0.2762534114594932,-1,1e-07,2.5,3360.637129803173
0,183,5.301160188340067,23.01763753777257,0.7110848189468403,0.07102806092140009,7.518239628638081e-05,-0.299886093896427,0.190088512319117,0.0001610918614038389,3.188341060505325,1.820765760385257e-14,0.2857334988790618,-1,1e-07,2.5,3360.637129803173
1,183,5.301160188340067,23.01763753777257,0.7110907285250098,0.07105456417484277,7.517970327820189e-05,-0.2998502037042767,0.1900930967852669,0.0001610933209037777,3.188341060505347,1.953992523340276e-14,0.2857343643036117,-1,1e-07,2.5,3360.637129803173
2,183,5.301160188340067,23.01763753777257,0.7111050751275185,0.07107525913342284,7.51763847838445e-05,-0.2998128210716256,0.1900599105387509,0.0001610988009262992,3.188341060505432,1.687538997430238e-14,0.285725615628714,-1,1e-07,2.5,3360.637129803173
3,183,5.301160188340067,23.01763753777257,0.7111211204930812,0.07108047898817825,7.517400371538832e-05,-0.2997914917167472,0.1900045203151221,0.0001611057366718942,3.188341060505473,1.643130076445232e-14,0.285711373220646,-1,1e-07,2.5,3360.637129803173
4,183,5.301160188340067,23.01763753777257,0.71113146783994,0.0710677106544105,7.517368657714431e-05,-0.2997959638021276,0.1899526744044684,0.0001611108506788418,3.188341060505472,1.865174681370263e-14,0.2856981748136171,-1,1e-07,2.5,3360.637129803173
5,183,5.301160188340067,23.01763753777257,0.7111312161052483,0.07104296555125586,7.517555848790008e-05,-0.2998242676620149,0.1899287202282256,0.0001611117454634567,3.188341060505466,1.820765760385257e-14,0.2856922642772267,-1,1e-07,2.5,3360.637129803173
6,183,5.301160188340067,23.01763753777257,0.7111204990354069,0.07101781218314099,7.517874400940956e-05,-0.2998631260918228,0.1899438442693673,0.0001611080256162666,3.18834106050541,1.820765760385257e-14,0.2856963911089202,-1,1e-07,2.5,3360.637129803173
7,183,5.301160188340067,23.01763753777257,0.711104241703636,0.07100407752049574,7.518175409741769e-05,-0.2998945450447311,0.1899911063475586,0.0001611014521272972,3.188341060505336,2.087219286295294e-14,0.2857087245469523,-1,1e-07,2.5,3360.637129803173
8,183,5.301160188340067,23.01763753777257,0.7110901497548595,0.07100812581645448,7.518320109259752e-05,-0.2999036177254519,0.1900482423740504,0.0001610950771829114,3.188341060505325,1.687538997430238e-14,0.2857233804680167,-1,1e-07,2.5,3360.637129803173
0,184,5.330128276800941,23.14341697786968,0.7021303155444789,0.07672691313334346,7.97489092917786e-05,-0.3185096372481895,0.2034765272588734,0.0001541037938713643,3.188341060505325,1.820765760385257e-14,0.2958418986623965,-1,1e-07,2.5,3360.637129803173
1,184,5.330128276800941,23.14341697786968,0.7021372907577691,0.07675349815899286,7.974626525456352e-05,-0.3184719346468984,0.2034775732198056,0.0001541057229366228,3.188341060505347,1.953992523340276e-14,0.2958420582502823,-1,1e-07,2.5,3360.637129803173
2,184,5.330128276800941,23.14341697786968,0.7021527385098327,0.07677318611461584,7.974311402914595e-05,-0.3184332709944288,0.2034412402854258,0.0001541118008310413,3.188341060505432,1.687538997430238e-14,0.2958322481987822,-1,1e-07,2.5,3360.637129803173
3,184,5.330128276800941,23.14341697786968,0.7021694036933183,0.07677678252015997,7.974094022426537e-05,-0.3184117943866435,0.2033845692890518,0.000154119181748869,3.188341060505473,1.643130076445232e-14,0.2958170874115228,-1,1e-07,2.5,3360.637129803173
4,184,5.330128276800941,23.14341697786968,0.7021796064097877,0.07676252889118226,7.974077243155232e-05,-0.3184173093118509,0.2033338993890297,0.0001541243799831913,3.188341060505472,1.865174681370263e-14,0.2958035351242891,-1,1e-07,2.5,3360.637129803173
5,184,5.330128276800941,23.14341697786968,0.7021785096169189,0.0767371342519817,7.974266578017009e-05,-0.318447364722823,0.2033130322680191,0.0001541249602357792,3.188341060505467,1.820765760385257e-14,0.2957980053451764,-1,1e-07,2.5,3360.637129803173
6,184,5.330128276800941,23.14341697786968,0.7021666434700217,0.07671247038190999,7.974573547657407e-05,-0.3184878620353478,0.2033317089387789,0.000154120674379733,3.18834106050541,1.820765760385257e-14,0.2958030680574652,-1,1e-07,2.5,3360.637129803173
7,184,5.330128276800941,23.14341697786968,0.7021494651083587,0.0767001392610709,7.974854724863448e-05,-0.3185200506029383,0.2033813335423189,0.0001541135470997482,3.188341060505336,2.087219286295294e-14,0.2958164612428553,-1,1e-07,2.5,3360.637129803173
8,184,5.330128276800941,23.14341697786968,0.7021351172493822,0.07670584396552292,7.974980553289248e-05,-0.3185286524241751,0.2034385289837907,0.0001541068888074015,3.188341060505324,1.687538997430238e-14,0.2958317975628495,-1,1e-07,2.5,3360.637129803173
0,185,5.359096365261816,23.2691964179668,0.6926217957152266,0.08282291302492235,8.410565273403483e-05,-0.3381476283466114,0.2175063672326692,0.0001466051690737741,3.188341060505325,1.820765760385257e-14,0.3066251601292596,-1,1e-07,2.5,3360.637129803173
1,185,5.359096365261816,23.2691964179668,0.6926298909012225,0.08284947600656906,8.410307197616683e-05,-0.3381079823751832,0.2175037845566416,0.0001466076182604127,3.188341060505347,1.953992523340276e-14,0.3066245420657854,-1,1e-07,2.5,3360.637129803173
