target_jacobi,best_evidence_source,audit_status,phase_index,phase_rad,x,y,z,xdot,ydot,zdot,point_jacobi,mapping_time_days,rotation_angle_rad,curve_samples,max_map_residual,curve_jacobi_span
2.9215,projection_row_23,strict_fixed_time,18,1.3962634015954636,0.811839493168398,-0.07246906640698204,0.05319529561580061,-0.1003203858010494,0.48913969684446273,-0.006995631901520692,2.9214999999323803,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,19,1.4738335905729893,0.8131555776074959,-0.07259647996906438,0.05485565267724399,-0.10077379295515064,0.487536304227268,8.210727298191254e-05,2.9215000000710374,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,20,1.5514037795505151,0.8143963169675846,-0.07329600106680721,0.0560991845036375,-0.10190606275872295,0.48569530016989554,0.006972731442997709,2.921499999927329,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,21,1.6289739685280409,0.8155883222286997,-0.07462815374594216,0.05689235051647136,-0.10377524008989078,0.48357987032898736,0.013676926664941457,2.921500000071854,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,22,1.7065441575055667,0.8167324564338563,-0.07669261796525946,0.05721085307967645,-0.10640181820197336,0.481146562586587,0.020200880301430007,2.921499999930602,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,23,1.7841143464830924,0.8177758144989197,-0.07948329719628464,0.057036692509276635,-0.10965856129065295,0.47844040133931676,0.02652885833968758,2.9215000000640488,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,24,1.861684535460618,0.8186193715760547,-0.08279267909170078,0.056361986547981066,-0.11322402367998806,0.47565143039155394,0.0326107788174616,2.9214999999437965,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,25,1.9392547244381437,0.8191582209613154,-0.08623519844823926,0.055191841664709904,-0.11665283755764552,0.4730913267957068,0.038378172025338185,2.9215000000464637,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,26,2.0168249134156695,0.8193258824120193,-0.08938933034261724,0.05354194408878956,-0.1195294592173975,0.4710878722222917,0.04377668053420824,2.9214999999632147,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,27,2.0943951023931953,0.8191123274524647,-0.09196470416011593,0.05143144135761822,-0.12159656348139664,0.4698611008949389,0.04878929795998386,2.92150000002724,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,28,2.171965291370721,0.8185419874998607,-0.09387701788290899,0.04887742435344291,-0.1227676871319429,0.4694765099522164,0.053432483550964485,2.921499999981831,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,29,2.249535480348247,0.8176341192426253,-0.09519756606874284,0.045895150953564764,-0.12304619749848639,0.46989696324964325,0.05773600748881899,2.9215000000076325,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,30,2.3271056693257726,0.8163810608244221,-0.09601828743322031,0.04250627480846861,-0.12242949706038615,0.471078621107128,0.061726164394659014,2.9215000000038303,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,31,2.4046758583032983,0.8147579236741623,-0.09632992775600964,0.038751809622488476,-0.12086723412466727,0.47303080979692724,0.06542805963924198,2.9214999999844964,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,32,2.482246047280824,0.8127607548911062,-0.09601051208805753,0.03470039340056179,-0.11831061220293462,0.47578110067511165,0.06887994721409434,2.9215000000251665,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,33,2.55981623625835,0.8104484867633586,-0.09491105816609702,0.030444921830951047,-0.11480912026877212,0.4792812352546072,0.07214177643159334,2.921499999968093,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,34,2.6373864252358756,0.8079539824699331,-0.09296607554797402,0.026091428019147385,-0.11057231274985677,0.4833400941651049,0.07528236682337211,2.9215000000351674,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,35,2.7149566142134014,0.8054598292837957,-0.09029134480848605,0.02173818834079262,-0.10597173726532799,0.4876187321109825,0.07834989080859557,2.921499999963151,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,36,2.792526803190927,0.8031555927852662,-0.08721656336813655,0.01745292369728704,-0.10148526596745013,0.4916927299568688,0.08134221405278619,2.921500000036743,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,37,2.870096992168453,0.8011905509624349,-0.08422731961103344,0.013259943137514845,-0.09759752727017974,0.4951592870633581,0.08419426028677497,2.9214999999635882,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,38,2.9476671811459787,0.7996449397866813,-0.0818533959971783,0.009142529970615728,-0.09470512561537582,0.49772525946326884,0.08678680774977139,2.921500000034201,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,39,3.0252373701235045,0.7985271754896691,-0.08050780281949084,0.00506777693098517,-0.0930369546443251,0.49925936000328236,0.08897454212901532,2.9214999999699143,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,40,3.1028075591010302,0.7977890630229818,-0.08033287119063108,0.0010242448050793614,-0.09260416060397954,0.49980758681934306,0.09062100056498198,2.9215000000233617,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,41,3.180377748078556,0.797357349135805,-0.08116333027272984,-0.002956878377523697,-0.09322616856105072,0.49955487152387235,0.0916256803857955,2.9214999999849587,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,42,3.2579479370560818,0.7971687118828107,-0.08261887826603136,-0.006811077098034644,-0.09462091951706425,0.4987532992090472,0.09193313291072006,2.9215000000055977,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,43,3.3355181260336075,0.797189323850729,-0.08428887950475833,-0.010476321716337153,-0.09651400021405165,0.49763726243123924,0.09151914371700916,2.921500000003342,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,44,3.4130883150111333,0.7974142318032169,-0.08592767310725664,-0.013935778928972442,-0.09871831339876068,0.4963453195181802,0.09036283324886205,2.9214999999874993,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,45,3.490658503988659,0.7978478689961652,-0.08751200581733093,-0.017228432093741045,-0.10113170332041133,0.49490901068443777,0.08842995038613193,2.921500000020836,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,46,3.568228692966185,0.7984754800448244,-0.08911386363040431,-0.020417109410989735,-0.10366133403568571,0.49333124565088,0.08568272746203492,2.921499999971119,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,47,3.6457988819437106,0.7992470850437247,-0.09069918620083393,-0.02353992517344226,-0.10614299924254383,0.49169313238108503,0.08210799131456106,2.9215000000352953,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,48,3.723369070921236,0.8000866464514286,-0.09201229224476107,-0.02658473935311275,-0.10831917322118688,0.4902043989270894,0.07773993480478923,2.921499999960142,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,49,3.8009392598987617,0.8009231331192492,-0.09264482109712402,-0.029507240041974653,-0.10989843509575827,0.48914412761380066,0.07265872727522757,2.9215000000426894,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,50,3.8785094488762875,0.8017259421594649,-0.09222615159999945,-0.03227514181001847,-0.11065294518253806,0.48872642150129586,0.06696730133669776,2.9214999999544187,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,51,3.9560796378538132,0.802518324971693,-0.0905945667266089,-0.034899244350940314,-0.11048596600014945,0.4889895631341268,0.06076884247075771,2.9215000000493125,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,52,4.033649826831339,0.8033629270622029,-0.08788379937216131,-0.03743531359384344,-0.10945756928986793,0.48976293481893607,0.05415592703979219,2.9214999999449436,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,53,4.111220015808865,0.8043321813426078,-0.08449017086289799,-0.03995579243233267,-0.10777604429221078,0.49072483773458747,0.04721419516819492,2.921500000060198,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,54,4.1887902047863905,0.8054737353530077,-0.08093347055179438,-0.0425078020147609,-0.10575094006456207,0.49152694652522744,0.040030996323817174,2.921499999936828,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,55,4.266360393763916,0.8067870736585221,-0.07771060274992476,-0.04508619248569172,-0.1037303671429207,0.4919032724669457,0.032695479500413044,2.9215000000610134,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,56,4.343930582741442,0.8082234215410652,-0.07518144259680946,-0.04763137428417619,-0.10203074823143857,0.4917245708073253,0.025293316690342696,2.921499999946349,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,57,4.421500771718968,0.8097033672108719,-0.07349947003545158,-0.05004614118369695,-0.10086805733868273,0.49100349645079766,0.017903915407105522,2.921500000041823,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,58,4.499070960696494,0.8111474100354684,-0.07263392333569012,-0.052224331518418286,-0.1003394783199628,0.48984455660439946,0.010598310692099022,2.921499999971303,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,59,4.576641149674019,0.8125085335132097,-0.07246043692334637,-0.05407485115959108,-0.10046472459175912,0.48836790950164793,0.0034341847797348013,2.9215000000163047,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,60,4.654211338651545,0.813783565931483,-0.07287339849290314,-0.055531936982290336,-0.10125182776764989,0.48664657404229794,-0.0035511941539407943,2.9214999999928586,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,61,4.731781527629071,0.8149973015662619,-0.07387600592478435,-0.056553714650926415,-0.10274501718840373,0.4846755936873305,-0.010347553911366625,2.9214999999996834,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,62,4.809351716606597,0.8161682979892079,-0.0755651499299015,-0.0571122386916552,-0.10499726754009271,0.4824032050866278,-0.016961613881568662,2.9215000000061075,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,63,4.886921905584122,0.8172722134585295,-0.07800503576655422,-0.057186138721855004,-0.1079671989786834,0.4798192774923993,-0.0233917556816226,2.9214999999880757,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,64,4.964492094561648,0.818229564671396,-0.08109428464303002,-0.05676189689473943,-0.11142923208991663,0.47703873753894616,-0.02960476903523462,2.9215000000171236,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,65,5.042062283539174,0.8189323462132755,-0.08452498133987285,-0.05583803773544502,-0.11498413483964573,0.47432103447580165,-0.035537918859621556,2.921499999978501,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,66,5.1196324725167,0.8192903240450812,-0.08787104972608534,-0.05442565965350996,-0.11818074497793904,0.47200264903646294,-0.041125551841182974,2.9215000000244853,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,67,5.1972026614942255,0.8192655578356216,-0.09075943893470008,-0.05254311912099427,-0.12067292592787497,0.4703698992228677,-0.04633078422690753,2.9214999999727373,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,68,5.274772850471751,0.818870028862049,-0.09300158868883389,-0.05020893259388349,-0.12229478240623717,0.4695645413447753,-0.05115524856992232,2.92150000002972,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,69,5.352343039449277,0.8181300476018541,-0.09460419986236264,-0.04743876226091133,-0.12301763960333562,0.46958977477387714,-0.05562490792418829,2.921499999967489,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,70,5.429913228426803,0.8170522264825867,-0.09566782130447127,-0.044249579075432394,-0.12285190995426673,0.47039339720008067,-0.05976880671923273,2.9215000000336286,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,71,5.507483417404329,0.8156170620406605,-0.09624345731977163,-0.040671110017962545,-0.12177077983596488,0.47195605602232815,-0.06361124334764988,2.921499999967503,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,72,5.585053606381854,0.8138042207401407,-0.09625907565021305,-0.03675788564631388,-0.11971346365092292,0.474306355871621,-0.0671819817699748,2.9215000000285367,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,73,5.66262379535938,0.8116372815605917,-0.09556562695985277,-0.032591655456954194,-0.11666891925655667,0.4774456653713355,-0.07053022641512394,2.9214999999772555,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,74,5.740193984336906,0.8092133269874483,-0.09404214220773306,-0.02827379931234433,-0.11276285443076033,0.481258929515079,-0.07372333559706644,2.9215000000155604,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,75,5.817764173314432,0.8066945982922802,-0.091704011631845,-0.02390962169972654,-0.10828905354992399,0.4854776564071885,-0.07682395921257294,2.9214999999916844,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,76,5.895334362291957,0.8042732136703127,-0.08877616106616566,-0.01958445268582629,-0.10368287970911388,0.48970824107058364,-0.07985804567832494,2.92150000000009,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,77,5.972904551269483,0.8021239071301637,-0.08567753770272798,-0.015345156901165887,-0.09943873668764835,0.4935235726958662,-0.08279220314526331,2.92150000000805,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,78,6.050474740247009,0.8003632025181966,-0.0829327343363711,-0.011193909438488319,-0.09600780587929605,0.49656727039969956,-0.08553186297254134,2.9214999999824114,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,79,6.128044929224535,0.7990345620109365,-0.0810356552001868,-0.0071014393065920315,-0.09371208783861094,0.4986223806164412,-0.08794039466296481,2.9215000000272635,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9215,projection_row_23,strict_fixed_time,80,6.2056151182020605,0.7981151033735746,-0.08027767970115438,-0.003041188095584845,-0.09267379369167734,0.4996476403239149,-0.08987277173316635,2.921499999963576,14.749327602275182,1.4882206982789679,81,7.522288622936982e-11,1.4452528063202408e-10
2.9212,projection_row_36,strict_fixed_time,0,0.0,0.796154384301793,-0.0804607928662804,0.0032192275218905263,-0.09225746679762441,0.49900428556920995,-0.10346733858368415,2.9211999999232616,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,1,0.059839860068377014,0.796233114435825,-0.08244400474711865,0.006593431020239431,-0.09418750400752585,0.4975489331958278,-0.10447806097425454,2.9212000000739664,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,2,0.11967972013675403,0.7965350262240624,-0.08586530965833686,0.010029452128790455,-0.09720367710669435,0.4951860742537183,-0.10485212745582416,2.9211999998941365,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,3,0.17951958020513104,0.7969323971018485,-0.08981904541138071,0.013349521975969274,-0.10073735827450442,0.49242250377126506,-0.10464773956247599,2.9212000001173877,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,4,0.23935944027350806,0.7973871622392968,-0.09339818345677442,0.016373020716106388,-0.10435649957294349,0.48971912323170674,-0.10396312933119735,2.921199999850105,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,5,0.2991993003418851,0.7979462084044922,-0.0962181962013628,0.019049711879025183,-0.10792669796817668,0.48724468070233623,-0.1028428033207974,2.921200000118251,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,6,0.35903916041026207,0.7986953347567196,-0.09867921198071852,0.02151899894392306,-0.11159518563523849,0.4847557352140807,-0.10121648791441339,2.921199999900577,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,7,0.4188790204786391,0.7996819083181275,-0.10152950326502051,0.02399861310390392,-0.11554385109212946,0.48185619202312197,-0.09894811386401775,2.9212000000306384,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,8,0.4787188805470161,0.8008430431457285,-0.1050775524076836,0.026595864901880054,-0.11969229894746133,0.47846024215891325,-0.09595429106166271,2.9212000000392195,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,9,0.5385587406153931,0.8020124674685007,-0.10886506892087781,0.029230064592639632,-0.12364165004387483,0.4749883320332257,-0.09227391804684447,2.921199999878934,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,10,0.5983986006837702,0.8030245659130069,-0.11199935084089857,0.031720920375422484,-0.12691086015296563,0.4721254479570091,-0.08803181088498141,2.9212000001667224,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,11,0.6582384607521472,0.8038138386877937,-0.11364899164130748,0.033922611350076355,-0.12917279312376395,0.4704438383679114,-0.08335487023642636,2.9211999997893385,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,12,0.7180783208205241,0.8044273832332537,-0.11343551816142461,0.035816901032342065,-0.13032864752252327,0.4701356792962646,-0.07829790986369721,2.9212000001851504,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,13,0.7779181808889012,0.8049798373104256,-0.1116179841442421,0.03753458828340629,-0.1304787308910637,0.4709313156761147,-0.07282323162504062,2.9211999998214178,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,14,0.8377580409572782,0.8055863531493911,-0.10881628750911528,0.039267413401131136,-0.12981122824741054,0.47232904162895384,-0.06686664542430731,2.921200000136258,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,15,0.8975979010256552,0.8062893964423867,-0.1055105940464368,0.041145029644796924,-0.12844623656771686,0.47397011166434083,-0.060430935992043196,2.9211999998936076,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,16,0.9574377610940322,0.8070504111169616,-0.10188228966208929,0.04320028355967789,-0.1263988769205051,0.4757421280747758,-0.05360709093683927,2.9212000000501517,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,17,1.0172776211624093,0.8078159624507495,-0.09790471346094494,0.045398676060058686,-0.12365782316400387,0.47765532300489266,-0.0465439685620614,2.921199999988635,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,18,1.0771174812307862,0.80856399001549,-0.09344095839232257,0.04767036611527625,-0.12023214279087402,0.4797436664957648,-0.03941721014121377,2.921199999949215,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,19,1.1369573412991634,0.8093267748512454,-0.08849966837917266,0.04995914469604524,-0.11625351603307399,0.48190991928777593,-0.03237596454980798,2.921200000047872,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,20,1.1967972013675403,0.8101958060675429,-0.08340270027464329,0.05224124172691805,-0.11206421556852243,0.48385264174499326,-0.025507772563823965,2.921199999917076,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,21,1.2566370614359172,0.8112666674748538,-0.07870041167913484,0.0544966117764294,-0.10816602862444794,0.4851964135477998,-0.018837160118025578,2.9212000000356695,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,22,1.3164769215042944,0.8125741179503734,-0.07505280463851664,0.05669231363465823,-0.10513018179450796,0.4856218602597101,-0.012330121879846776,2.9211999999829708,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,23,1.3763167815726713,0.8140694119654692,-0.07298037900853907,0.05877033572079397,-0.1034258681505745,0.48498254155575277,-0.005929184106498643,2.9211999999513023,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,24,1.4361566416410483,0.8156226170811661,-0.07256591545517879,0.060648085104746584,-0.10318774648593153,0.4833997517076411,0.0003904793861422721,2.921200000077619,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,25,1.4959965017094254,0.8170746568896211,-0.0734564721494426,0.06224757778500361,-0.10418324032770843,0.4811943351539689,0.006597804978317552,2.9211999998803826,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,26,1.5558363617778024,0.8183441267312995,-0.07509836094517104,0.06351317065078006,-0.10602817310265912,0.4787067740359843,0.012629422350078004,2.9212000001150877,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,27,1.6156762218461793,0.8194798944888256,-0.0770098446035128,0.06441162557517213,-0.10843758490992517,0.47614572057251814,0.01843245764102345,2.9211999998617606,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,28,1.6755160819145565,0.8206151311853332,-0.07908060510614288,0.06493083424626804,-0.11140410133310513,0.47346945173893284,0.024014097591787523,2.9212000000852067,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,29,1.7353559419829334,0.8218780640997613,-0.08163530660721505,0.06506931581281471,-0.11516332920650368,0.4704016263842729,0.029444198859077245,2.9211999999400295,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,30,1.7951958020513104,0.8232911805389413,-0.08507352125300963,0.0648266283961548,-0.11987804014947981,0.46668402784707,0.03478224250415331,2.921199999977875,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,31,1.8550356621196875,0.8247149146899768,-0.08943415125445238,0.06421496706499799,-0.12531528125792274,0.462368976045276,0.040003733900451054,2.9212000000824903,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,32,1.9148755221880644,0.8259164057998163,-0.09427960331918764,0.06326468913629038,-0.13085070828709783,0.45788742425626083,0.04500484975111859,2.92119999985624,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,33,1.9747153822564414,0.8267311817319488,-0.09892698315482112,0.062004227105178805,-0.1358183147547146,0.4538319695238918,0.049681148464229524,2.921200000155686,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,34,2.0345552423248185,0.8271594499461606,-0.10281325331033736,0.06044216661847365,-0.1398599527293125,0.45063250771159247,0.05399122444246289,2.921199999833322,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,35,2.0943951023931957,0.8273156914032873,-0.10579632712256264,0.05856607029528282,-0.14300412207291388,0.4483515794197686,0.0579650001576255,2.9212000001061273,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
2.9212,projection_row_36,strict_fixed_time,36,2.1542349624615724,0.8273041332258482,-0.10818138935768998,0.05634931698026207,-0.14547596472381338,0.4467513351389893,0.061659090266468465,2.921199999930362,14.749327602275182,1.504987559546691,105,8.4397390544805e-10,3.9581182775805246e-10
