kind,case,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,perilune_radius_km,stability_index,periodicity_error,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,minimum_moon_radius_km,jacobi_span,arrival_offset_hours,delta_v_difference_m_s
reverse_transfer,2,116,0.25,4.006685236768802,1.048049173026049,-0.02626172862486537,0.1691404790295229,-0.04706977960748297,-0.1152548365440373,-0.1686701252485892,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,117,0.25,4.041225626740947,1.047669964428346,-0.02717401918393007,0.1677835256370697,-0.04827044369602615,-0.1141024434502264,-0.1724941144705522,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,118,0.25,4.075766016713092,1.047281176032773,-0.02807697434288009,0.1663960386558246,-0.04947832119699009,-0.1129075867360943,-0.1763469536198577,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,119,0.25,4.110306406685237,1.046882749746443,-0.02897025186235813,0.1649777836943161,-0.05069359317103594,-0.111669138509347,-0.1802298830701154,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,120,0.25,4.144846796657382,1.046474625976877,-0.02985350026778498,0.1635285162375698,-0.05191645578593931,-0.1103859039653591,-0.1841442083761084,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,121,0.25,4.179387186629526,1.046056743506708,-0.03072635829698828,0.1620479811109549,-0.05314712162530009,-0.1090566162586765,-0.1880913047683312,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,122,0.25,4.213927576601671,1.045629039357455,-0.0315884543050977,0.1605359119068098,-0.05438582113019765,-0.1076799308788482,-0.1920726220226124,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,123,0.25,4.248467966573816,1.045191448641242,-0.03243940562254369,0.1589920303707144,-0.05563280418947822,-0.1062544194739518,-0.1960896897423463,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,124,0.25,4.283008356545961,1.044743904399223,-0.03327881786151545,0.1574160457439644,-0.05688834189649756,-0.1047785630576221,-0.2001441230952233,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,125,0.25,4.317548746518106,1.044286337425303,-0.03410628416569101,0.1558076540584488,-0.05815272849261092,-0.1032507445266835,-0.2042376290513015,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,126,0.25,4.352089136490251,1.043818676073579,-0.03492138439743161,0.1541665373797384,-0.05942628352055847,-0.1016692404064176,-0.2083720131748761,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,127,0.25,4.386629526462396,1.043340846047729,-0.0357236842559291,0.1524923629937488,-0.06070935421421195,-0.1000322117288403,-0.2125491870289992,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
