sample,elapsed_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,earth_radius_km,jacobi
183,88.1779275267856,0.9978829581116214,0.0004354503497659151,0.001682382024532353,-0.01407590526120674,-0.02736958976701368,0.0227159187470086,409395.1369934477,3.000730353763426
184,88.6597741252926,0.9977743697778914,0.0002077945910907032,0.0018623544741615,-0.01217869750412475,-0.027513368998424,0.02073523870285321,434905.7963846159,3.000730353763426
185,89.14162072379965,0.9976802407997493,-1.999199669309545e-05,0.002026557146089726,-0.01057937370256977,-0.02741544320339022,0.01891093402173094,460476.9849342728,3.000730353763425
186,89.62346732230665,0.9975982883711091,-0.0002462257360853069,0.002176274725422579,-0.009233574071591975,-0.02714893367207449,0.0172388156208476,485919.1114666854,3.000730353763424
187,90.1053139208137,0.9975265795314777,-0.0004697380794970627,0.002312729244960852,-0.00810154309943322,-0.02676610121261658,0.01570874840214782,511098.0201385557,3.000730353763426
188,90.58716051932069,0.997463488083928,-0.0006897276412624052,0.002437047241603278,-0.007149054726922114,-0.02630411186230751,0.0143082599866996,535919.3829988725,3.000730353763426
189,91.06900711782775,0.9974076489476761,-0.0009056539069430819,0.002550249264556055,-0.006347255171631688,-0.02578935561585827,0.01302447472917287,560317.4429020183,3.000730353763426
190,91.55085371633474,0.9973579159059603,-0.001117161573285231,0.002653251050952634,-0.005672075046895587,-0.02524056831991458,0.01184508606025115,584246.9619811682,3.000730353763426
191,92.0327003148418,0.9973133248472356,-0.001324026830551566,0.002746870320845201,-0.005103526191535013,-0.0246710507467762,0.01075879334585371,607677.4730867447,3.000730353763426
192,92.51454691334879,0.9972730627892743,-0.001526119182933237,0.002831835869122491,-0.004625023818682456,-0.02409023542495269,0.009755449669655348,630589.1673606088,3.000730353763426
193,92.99639351185584,0.9972364422123946,-0.001723374231322524,0.002908797191606193,-0.004222787976746498,-0.02350479191771258,0.008826059978524715,652969.9403976119,3.000730353763426
194,93.47824011036285,0.9972028799713664,-0.001915774196311003,0.002978333758050528,-0.003885337562492687,-0.02291940837876456,0.007962707114469825,674813.2598654258,3.000730353763426
195,93.96008670886989,0.9971718800301105,-0.00210333392476211,0.003040963527377673,-0.003603072391535711,-0.0223373465548469,0.007158447980750044,696116.617824111,3.000730353763426
196,94.4419333073769,0.997143019332931,-0.002286090799799191,0.003097150560372056,-0.003367932256587465,-0.02176083796809378,0.006407202209149658,716880.4014615269,3.000730353763426
197,94.92377990588395,0.9971159362259089,-0.002464097444543442,0.00314731171999351,-0.00317312049210476,-0.02119136831520341,0.005703644604815597,737107.065083309,3.000730353763426
198,95.40562650439095,0.9970903209431514,-0.002637416436687435,0.003191822515094071,-0.003012880355362994,-0.02062988277131299,0.00504310653942073,756800.5203929679,3.000730353763426
199,95.887473102898,0.9970659077632186,-0.002806116478389466,0.003231022171108196,-0.002882314110100803,-0.02007693499141447,0.004421488170608486,775965.6859557782,3.000730353763426
200,96.369319701405,0.9970424685177443,-0.002970269624883652,0.00326521801894619,-0.002777236411324909,-0.0195327957814713,0.003835181651043246,794608.1534594479,3.000730353763426
201,96.85116629991205,0.9970198071972335,-0.003129949286864262,0.003294689290765281,-0.002694055167272223,-0.01899753269777133,0.003281004653355215,812733.9401677971,3.000730353763426
202,97.33301289841906,0.9969977554498148,-0.003285228800644839,0.003319690403993096,-0.002629674404908472,-0.01847106856110669,0.002756143181001302,830349.3053210761,3.000730353763426
203,97.8148594969261,0.9969761688093325,-0.003436180416266348,0.003340453805903368,-0.002581414777816595,-0.01795322458852135,0.002258102535397955,847460.6142041837,3.000730353763426
204,98.29670609543309,0.9969549235214471,-0.003582874593962154,0.003357192441748202,-0.002546948252251586,-0.01744375224137484,0.001784665340806782,864074.2378957352,3.000730353763426
205,98.77855269394016,0.9969339138620645,-0.003725379528394989,0.003370101900701301,-0.0025242442214327,-0.01694235675457855,0.001333855620467864,880196.4798166741,3.000730353763426
206,99.26039929244715,0.9969130498627629,-0.003863760841123545,0.003379362285992528,-0.002511524863169635,-0.01644871450497884,0.00090390803236268,895833.5224617423,3.000730353763426
207,99.74224589095421,0.9968922553740845,-0.003998081397117525,0.003385139848714201,-0.002507228001422816,-0.0159624857988706,0.0004932414907177696,910991.3893575522,3.000730353763426
208,100.2240924894612,0.9968714664104616,-0.004128401212415142,0.00338758841883037,-0.002509976083337708,-0.01548332424191622,0.0001004365100698951,925675.9185171581,3.000730353763426
209,100.7059390879682,0.9968506297308635,-0.004254777428340907,0.003386850661843935,-0.00251855015990904,-0.01501088355240493,-0.0002757842918848824,939892.744570956,3.000730353763426
210,101.1877856864753,0.9968297016175264,-0.004377264333874762,0.003383059185271992,-0.002531867976832216,-0.01454482245810889,-0.0006365730095819274,953647.2874337137,3.000730353763426
211,101.6696322849823,0.9968086468217907,-0.004495913422365819,0.003376337515444016,-0.002548965454951174,-0.01408480815497354,-0.0009829709853430985,966944.7458774748,3.000730353763426
212,102.1514788834893,0.9967874376514519,-0.00461077347222663,0.00336680096207269,-0.002568980976911872,-0.01363051868627989,-0.001315921404532711,979790.0947648407,3.000730353763426
213,102.6333254819964,0.9967660531783964,-0.004721890643831505,0.003354557385465814,-0.002591142005885067,-0.01318164451216135,-0.001636280235569966,992188.0849890027,3.000730353763426
214,103.1151720805034,0.9967444785488494,-0.004829308586791033,0.00333970787907334,-0.002614753649523815,-0.01273788947318067,-0.001944825755315296,1004143.245388496,3.000730353763426
215,103.5970186790104,0.9967227043814681,-0.004933068553248985,0.003322347378230621,-0.002639188852332927,-0.01229897130209356,-0.002242266862689512,1015659.886074305,3.000730353763426
216,104.0788652775174,0.9967007262408967,-0.005033209513962674,0.003302565204412102,-0.002663879955977883,-0.01186462180063453,-0.002529250351856348,1026742.102736666,3.000730353763426
217,104.5607118760245,0.9966785441763623,-0.0051297682747749,0.003280445553002051,-0.002688311412584289,-0.01143458676999285,-0.002806367289915149,1037393.781598986,3.000730353763426
218,105.0425584745315,0.9966561623165174,-0.005222779591727332,0.003256067931481852,-0.002712013472990454,-0.01100862576230392,-0.003074158621955024,1047618.604763028,3.000730353763426
219,105.5244050730385,0.9966335885130796,-0.005312276283553558,0.003229507553993986,-0.002734556701953692,-0.01058651170424891,-0.003333120107806421,1057420.05574895,3.000730353763426
220,106.0062516715455,0.9966108340269387,-0.005398289340659355,0.003200835697444381,-0.002755547196843084,-0.01016803043148377,-0.003583706679282537,1066801.425079841,3.000730353763426
221,106.4880982700526,0.9965879132513451,-0.005480848029978286,0.003170120023624424,-0.002774622406457336,-0.00975298016315615,-0.003826336293640029,1075765.815795765,3.000730353763426
222,106.9699448685596,0.9965648434675708,-0.005559979995301365,0.003137424871253243,-0.002791447463141017,-0.009341170938525951,-0.004061393347982178,1084316.148809984,3.000730353763426
223,107.4517914670666,0.9965416446291043,-0.005635711352838474,0.003102811521343819,-0.002805711955016004,-0.008932424032143081,-0.004289231710042037,1092455.168041111,3.000730353763426
224,107.9336380655736,0.9965183391709924,-0.005708066781886604,0.003066338438870591,-0.002817127076438116,-0.008526571359765298,-0.004510177412926471,1100185.445271519,3.000730353763426
225,108.4154846640807,0.9964949518414178,-0.00577706961056729,0.003028061493350008,-0.002825423104166219,-0.008123454883911599,-0.004724531054743588,1107509.384694838,3.000730353763426
226,108.8973312625877,0.9964715095530038,-0.005842741896657855,0.002988034160630557,-0.0028303471545416,-0.00772292602541995,-0.004932569938375509,1114429.22712498,3.000730353763426
227,109.3791778610947,0.996448041251678,-0.005905104503585994,0.002946307707916808,-0.00283166118349612,-0.007324845085428056,-0.005134549981838984,1120947.053846534,3.000730353763426
228,109.8610244596017,0.996424577801223,-0.005964177171686869,0.002902931363817446,-0.002829140196669913,-0.00692908068070088,-0.005330707425556444,1127064.790091617,3.000730353763426
229,110.3428710581088,0.9964011518818893,-0.006019978584841591,0.002857952475003789,-0.002822570641503206,-0.006535509194071721,-0.005521260359335059,1132784.20813265,3.000730353763426
230,110.8247176566158,0.9963777979016684,-0.00607252643262632,0.002811416650889488,-0.002811748957023433,-0.006144014240877576,-0.005706410088821288,1138106.92998287,3.000730353763426
231,111.3065642551228,0.9963545519190056,-0.006121837468106016,0.002763367897589034,-0.002796480260298715,-0.005754486151584708,-0.005886342358589561,1143034.429698804,3.000730353763426
232,111.7884108536298,0.9963314515758981,-0.006167927561405753,0.002713848742280349,-0.002776577151274277,-0.005366821470273514,-0.006061228446768416,1147568.035279868,3.000730353763426
233,112.2702574521369,0.9963085360404658,-0.006210811749188453,0.00266290034898118,-0.002751858620026971,-0.004980922468242392,-0.006231226144152192,1151708.930160844,3.000730353763426
234,112.7521040506439,0.9962858459582027,-0.006250504280159976,0.002610562626649259,-0.002722149042436024,-0.004596696671674361,-0.006396480629042857,1155458.154293349,3.000730353763426
235,113.2339506491509,0.9962634234112311,-0.006287018656713031,0.002556874330428912,-0.002687277251927871,-0.004214056402057218,-0.006557125247578815,1158816.60481184,3.000730353763426
236,113.7157972476579,0.9962413118849724,-0.006320367672809343,0.002501873156791856,-0.002647075676356509,-0.003832918327848632,-0.006713282207998533,1161785.036279278,3.000730353763426
237,114.197643846165,0.996219556241736,-0.006350563448186565,0.002445595833254398,-0.002601379530263921,-0.003453203025708494,-0.006865063196131964,1164364.060506727,3.000730353763426
238,114.679490444672,0.9961982027008042,-0.006377617458961677,0.002388078203297516,-0.00255002605376234,-0.003074834549478271,-0.00701256991838434,1166554.145939808,3.000730353763426
239,115.161337043179,0.9961772988246618,-0.006401540564687182,0.002329355307067896,-0.002492853790111664,-0.002697740004955374,-0.007155894577556273,1168355.616603716,3.000730353763426
240,115.643183641686,0.9961568935110765,-0.006422343031899523,0.002269461458397567,-0.002429701894757332,-0.002321849128386017,-0.007295120286011208,1169768.650596985,3.000730353763426
241,116.1250302401931,0.9961370369908011,-0.006440034554181571,0.00220843031864522,-0.002360409469160042,-0.001947093866471034,-0.007430321419941497,1170793.278122125,3.000730353763426
242,116.6068768387001,0.9961177808307157,-0.006454624268742062,0.002146294967834529,-0.002284814913203858,-0.001573407955545966,-0.007561563917780852,1171429.379039553,3.000730353763426
243,117.0887234372071,0.99609917794228,-0.006466120769494989,0.002083087973541874,-0.002202755290325573,-0.00120072649744606,-0.007688905525153216,1171676.679928894,3.000730353763426
244,117.5705700357141,0.9960812825952163,-0.006474532116600541,0.00201884145796912,-0.002114065699771169,-0.0008289855294013809,-0.00781239598812085,1171534.750639192,3.000730353763426
245,118.0524166342212,0.9960641504363846,-0.006479865842406482,0.001953587163624537,-0.002018578650565314,-0.0004581215851122293,-0.007932077195889382,1171003.000306994,3.000730353763426
246,118.5342632327282,0.9960478385138569,-0.006482128953704272,0.001887356518028314,-0.001916123431878805,-8.80712439360955e-05,-0.008047983273529258,1170080.672818416,3.000730353763426
247,119.0161098312352,0.9960324053062446,-0.006481327930187813,0.00182018069785648,-0.001806525474499004,0.0002812293351441614,-0.008160140624674499,1168766.841687778,3.000730353763426
248,119.4979564297422,0.9960179107573739,-0.006477468718973831,0.001752090692940377,-0.001689605698053683,0.0006498448983997119,-0.008268567923544823,1167060.404321986,3.000730353763426
249,119.9798030282493,0.9960044163164493,-0.006470556725011439,0.001683117370546408,-0.001565179838504248,0.001017841605066854,-0.00837327605499783,1164960.075635895,3.000730353763426
250,120.4616496267563,0.9959919849838935,-0.006460596797173733,0.001613291540374751,-0.001433057750211613,0.001385287562281582,-0.008474268000636217,1162464.380979305,3.000730353763426
251,120.9434962252633,0.9959806813630977,-0.006447593209785917,0.001542644020734668,-0.001293042676579296,0.001752253392114243,-0.00857153866826053,1159571.648331596,3.000730353763426
252,121.4253428237703,0.9959705717183697,-0.006431549639301773,0.00147120570638021,-0.001144930482890432,0.002118812836140431,-0.008665074661149521,1156279.999714372,3.000730353763426
253,121.9071894222774,0.9959617240394213,-0.006412469135792567,0.001399007638522502,-0.0009885088444673497,0.002485043403645255,-0.008754853982751769,1152587.341766479,3.000730353763426
254,122.3890360207844,0.9959542081127954,-0.006390354088858853,0.001326081077575973,-0.0008235563826850256,0.002851027070327734,-0.008840845671358507,1148491.355418965,3.000730353763426
255,122.8708826192914,0.9959480956006991,-0.006365206187515011,0.001252457579245086,-0.0006498417406497314,0.003216851035278652,-0.008923009358173476,1143989.484599806,3.000730353763426
256,123.3527292177984,0.9959434601277786,-0.006337026373527749,0.001178169074618584,-0.0004671225894936804,0.003582608545064779,-0.009001294740867066,1139078.923889671,3.000730353763426
257,123.8345758163055,0.995940377376453,-0.006305814787611379,0.001103247955009561,-0.0002751445552152509,0.003948399795005151,-0.009075640963162478,1133756.605040237,3.000730353763426
258,124.3164224148125,0.9959389251915119,-0.006271570707793369,0.001027727162365784,-7.364005478972552e-05,0.004314332919194258,-0.009145975889201234,1128019.182255305,3.000730353763426
259,124.7982690133195,0.9959391836947784,-0.006234292479160635,0.0009516402861760061,0.0001376729711467364,0.004680525082568252,-0.009212215259319046,1121863.016122695,3.000730353763426
260,125.2801156118265,0.9959412354107546,-0.006193977434078774,0.0008750216679193312,0.0003590924434099457,0.005047103690367239,-0.00927426171135806,1115284.156070268,3.000730353763426
261,125.7619622103335,0.9959451654042929,-0.006150621801839194,0.0007979065142480134,0.000590933663516717,0.005414207732790481,-0.009332003648661161,1108278.321203103,3.000730353763426
262,126.2438088088406,0.9959510614314785,-0.006104220606529896,0.0007203310202646394,0.0008335309857318107,0.005781989285550501,-0.009385313932329236,1100840.879360046,3.000730353763426
263,126.7256554073476,0.9959590141050777,-0.006054767551740202,0.0006423325044579949,0.001087239663309459,0.00615061519050384,-0.00943404837103637,1092966.824206234,3.000730353763426
264,127.2075020058546,0.9959691170760949,-0.006002254890492355,0.000563949557103577,0.001352437893562145,0.006520268944697624,-0.009478043976520563,1084650.750153068,3.000730353763426
265,127.6893486043616,0.9959814672332028,-0.005946673278538246,0.0004852222042246952,0.00162952909021659,0.006891152831170556,-0.009517116946581586,1075886.824868257,3.000730353763426
266,128.1711952028687,0.9959961649220601,-0.005888011608858608,0.0004061920895566618,0.001918944416062967,0.007263490330884283,-0.009551060329749896,1066668.759105244,3.000730353763426
267,128.6530418013757,0.9960133141868333,-0.00582625682484671,0.0003269026773746675,0.002221145614308431,0.007637528862466286,-0.009579641316388931,1056989.773541844,3.000730353763426
268,129.1348883998827,0.9960330230365755,-0.005761393709235624,0.0002473994795495579,0.002536628183500739,0.008013542905338813,-0.009602598089409478,1046842.562272804,3.000730353763426
269,129.6167349983897,0.9960554037395264,-0.005693404645324399,0.0001677303108074763,0.002865924948609115,0.008391837572663902,-0.009619636153426196,1036219.252547176,3.000730353763426
270,130.0985815968968,0.996080573148862,-0.005622269346454131,8.794557691290398e-05,0.003209610090124566,0.00877275271386091,-0.009630424043318566,1025111.36027906,3.000730353763426
271,130.5804281954038,0.9961086530639889,-0.005547964548958579,8.098601405300173e-06,0.003568303704212433,0.009156667642876568,-0.009634588290782226,1013509.740785875,3.000730353763426
272,131.0622747939108,0.99613977063213,-0.005470463662934994,-7.175400236235997e-05,0.003942676980455592,0.00954400660874353,-0.009631707499271492,1001404.534121159,3.000730353763426
273,131.5441213924178,0.9961740587957375,-0.005389736374114187,-0.00015155190575215,0.004333458100107844,0.009935245150311805,-0.009621305342013133,988785.1042647354,3.000730353763426
274,132.0259679909249,0.9962116567921973,-0.005305748188805701,-0.0002312305760892952,0.004741438977717654,0.01033091750879037,-0.009602842252210102,975639.9713094917,3.000730353763426
275,132.5078145894319,0.9962527107134082,-0.005218459912295925,-0.000310720712635675,0.005167482993340893,0.01073162531173283,-0.009575705516047122,961956.7356359658,3.000730353763426
276,132.9896611879389,0.9962973741341572,-0.005127827049103944,-0.0003899475925964709,0.005612533892420816,0.01113804779279673,-0.009539197403443356,947721.9928886059,3.000730353763426
277,133.4715077864459,0.996345808819828,-0.005033799111052528,-0.0004688303090509624,0.006077626067133544,0.01155095387626952,-0.00949252087289953,932921.2383537982,3.000730353763426
278,133.953354384953,0.9963981855259323,-0.004936318816054457,-0.0005472808783438093,0.006563896478302388,0.0119712165384052,-0.00943476225728272,917538.7590818861,3.000730353763426
279,134.43520098346,0.9964546849043243,-0.004835321156673718,-0.0006252031888788703,0.007072598533026896,0.01239982996502814,-0.009364870165851498,901557.5117828716,3.000730353763426
280,134.917047581967,0.9965154985338532,-0.0047307323126607,-0.0007024917560162047,0.007605118302654153,0.01283793016484332,-0.009281629608556151,884958.9841452248,3.000730353763426
281,135.398894180474,0.9965808300967324,-0.004622468375468134,-0.0007790302383162407,0.008162993551976166,0.01328681988176558,-0.009183630039288017,867723.0367649326,3.000730353763426
282,135.8807407789811,0.996650896726246,-0.004510433844802327,-0.0008546896579164283,0.008747936157627636,0.01374799889313358,-0.009069225593041666,849827.7223059298,3.000730353763426
283,136.3625873774881,0.9967259305567243,-0.004394519846973433,-0.0009293262512490988,0.009361858626353548,0.0142232011061349,-0.008936485210798454,831249.0778233678,3.000730353763426
284,136.8444339759951,0.9968061805132733,-0.004274602011373689,-0.00100277885402437,0.01000690558744813,0.01471444030375677,-0.008783129535653706,811960.8853365161,3.000730353763426
285,137.3262805745021,0.9968919143867857,-0.004150537923719518,-0.001074865694105524,0.01068549133344376,0.01522406698951831,-0.008606450319692528,791934.3947107618,3.000730353763426
286,137.8081271730092,0.9969834212496327,-0.00402216405116488,-0.001145380424217559,0.0114003447226692,0.01575483960313992,-0.00840320644397379,771138.0016628611,3.000730353763426
287,138.2899737715162,0.9970810142794498,-0.003889292002791711,-0.00121408716831465,0.01215456303504755,0.01631001452412749,-0.0081694882767567,749536.8722135461,3.000730353763426
288,138.7718203700232,0.9971850340728645,-0.003751703946080536,-0.001280714273268642,0.01295167667421326,0.01689346089099504,-0.007900538588346863,727092.5031668519,3.000730353763426
289,139.2536669685302,0.9972958525479126,-0.003609146941067764,-0.001344946339580558,0.01379572689157478,0.01750980855673245,-0.007590512978649537,703762.2062344197,3.000730353763426
290,139.7355135670373,0.9974138775527274,-0.003461325872079857,-0.001406413932597903,0.0146913588653772,0.0181646408041836,-0.007232154728290465,679498.5013934447,3.000730353763426
291,140.2173601655443,0.997539558316934,-0.003307894541905463,-0.001464680119675661,0.01564393225823667,0.01886474825972412,-0.006816346431330647,654248.4033630317,3.000730353763426
292,140.6992067640513,0.9976733918960986,-0.003148444329516949,-0.001519222590300749,0.01665965026526393,0.0196184675411357,-0.00633148074021975,627952.5846140994,3.000730353763426
293,141.1810533625583,0.9978159307568261,-0.002982489576509503,-0.001569409513825793,0.01774570497598255,0.02043613873893676,-0.00576255980917094,600544.401119467,3.000730353763427
294,141.6628999610654,0.9979677916040997,-0.002809448523642294,-0.001614466332206566,0.01891042900117103,0.02133073164730575,-0.005089878022173311,571948.7775363398,3.000730353763426
295,142.1447465595724,0.9981296654033407,-0.002628618113599476,-0.001653429122292635,0.02016342487600863,0.02231871430945833,-0.004287047421321152,542080.9764415795,3.000730353763426
296,142.6265931580794,0.9983023281611305,-0.00243914023113327,-0.001685077532457553,0.02151560107949823,0.02342127218071872,-0.003317955073839137,510845.3433827997,3.000730353763426
297,143.1084397565864,0.9984866510835979,-0.002239955863625806,-0.001707835723745206,0.02297894368891249,0.02466603437378148,-0.002131926116986889,478134.2759522217,3.000730353763426
298,143.5902863550935,0.9986836064660297,-0.002029742136385858,-0.001719621486020055,0.02456561278975174,0.02608951892009916,-0.0006557577644022534,443828.0301848496,3.000730353763426
299,144.0721329536005,0.9988942601569309,-0.001806825284536166,-0.001717608166633836,0.02628535225563022,0.02774052687392039,0.00121993433642505,407796.8496841338,3.000730353763428
300,144.5539795521075,0.9991197275602672,-0.001569061323241874,-0.001697833532247548,0.02813861562919891,0.02968449264625313,0.00366518432575825,369909.0710501831,3.000730353763415
301,145.0358261506145,0.9993610333137113,-0.001313680156884242,-0.001654527057917837,0.03009833656940942,0.03200749147709789,0.006956668305244501,330054.5554215527,3.000730353763426
302,145.5176727491216,0.9996187102715984,-0.001037118416239304,-0.001578894244966383,0.03205964209797388,0.0348126471256904,0.01156810739300654,288208.8343949556,3.00073035376339
303,145.9995193476286,0.9998916527522793,-0.0007350098814728987,-0.001456818170409575,0.03369190611673657,0.03817513404598962,0.0183512114364822,244612.2360197842,3.000730353763418
304,146.4813659461356,1.000173684390881,-0.0004031630656575397,-0.001264483194069979,0.03397385179427121,0.04190028672642517,0.02885759040792569,200297.907868981,3.000730353763433
305,146.9632125446426,1.00044294613269,-4.333247599139021e-05,-0.0009616232317904386,0.02977670556701664,0.04440982858778875,0.04539489364671324,158705.5049732045,3.000730353763429
306,147.4450591431497,1.000634923687767,0.0003129323275057179,-0.0004970636620243357,0.01395094473760357,0.03943142275401441,0.06660650576168983,129723.8712182672,3.000730353763443
307,147.9269057416567,1.000641305652352,0.0005694776628067591,0.0001058302412050173,-0.01251807280543915,0.02082525313075475,0.07484521225704589,129610.7467074247,3.00073035376343
308,148.4087523401637,1.000457709396597,0.000661303495289901,0.0006872470256137541,-0.02925547359606216,0.002780494914537651,0.06376119032712055,158452.8302455088,3.000730353763404
309,148.8905989386707,1.000188497791585,0.0006406176870448285,0.001157739388767919,-0.03446889390008131,-0.006561410663622644,0.0501828914536633,200004.2553164007,3.000730353763402
310,149.3724455371778,0.9998985300697386,0.0005666609722142283,0.001528524498278806,-0.03509199410393545,-0.01071528519931192,0.0398399406980476,244316.1525081836,3.000730353763416
311,149.8542921356848,0.9996106104126213,0.000469439039923903,0.001826082193734601,-0.03425748318507013,-0.01248169613358579,0.03234926643714056,287922.2117893162,3.00073035376337
312,150.3361387341918,0.9993317088356123,0.0003627968018908552,0.002070112152025805,-0.03300927347814386,-0.01312171039240493,0.0267921548934773,329780.8128195843,3.000730353763401
313,150.8179853326988,0.9990635566486975,0.0002534524142971837,0.002273777579749763,-0.03169533402105017,-0.01319512568110166,0.02252559913530729,369649.4235287922,3.000730353763366
314,151.2998319312059,0.9988061257422344,0.0001448724742882914,0.002445968738095745,-0.03043266194011712,-0.01296769311160995,0.01914500265141174,407552.60291753,3.000730353763385
315,151.7816785297129,0.9985588112665019,3.892996233642522e-05,0.002592888886195287,-0.02925694954587037,-0.01257483471562559,0.01639404807621415,443601.5820685814,3.000730353763386
316,152.2635251282199,0.9983208562140536,-6.33372158689336e-05,0.002719016229026135,-0.02817408887116129,-0.01208984693432344,0.01410535383196426,477929.6599793634,3.000730353763385
317,152.7453717267269,0.9980915072563303,-0.0001613535436102083,0.002827684578097999,-0.02717915769709028,-0.01155436745066082,0.01216586611066114,510668.5916142749,3.00073035376338
318,153.227218325234,0.9978700692728067,-0.0002548109341523709,0.002921443018224513,-0.02626376433851855,-0.01099295773473599,0.01049676450605639,541940.402706027,3.000730353763384
319,153.709064923741,0.9976559202794972,-0.0003435612269770811,0.003002285997754907,-0.02541893916289038,-0.01042052229947624,0.009041512814784866,571855.220282073,3.000730353763387
320,154.190911522248,0.9974485108915304,-0.0004275542629196354,0.003071805286215698,-0.02463623755136836,-0.00984628647896834,0.007758531124682782,600511.4424897223,3.000730353763386
321,154.672758120755,0.997247358146339,-0.0005068009066308305,0.003131293320062436,-0.02390810442329454,-0.009276026359775315,0.006616559883226629,627996.7531847984,3.000730353763386
322,155.1546047192621,0.9970520377553576,-0.0005813503045018651,0.003181815368933574,-0.02322793394394876,-0.008713367237079883,0.005591639940297989,654389.3641102789,3.000730353763386
323,155.6364513177691,0.9968621764389489,-0.0006512755585787719,0.003224261131794521,-0.02259000915128609,-0.008160564550940521,0.004665091899108858,679759.2347467178,3.000730353763387
324,156.1182979162761,0.9966774449636131,-0.0007166645285796459,0.003259382409925359,-0.02198940124240516,-0.007618986721550441,0.003822130936850771,704169.1772658939,3.000730353763386
325,156.6001445147831,0.9964975520547248,-0.0007776138401412241,0.003287821135116359,-0.02142186251809869,-0.007089420794063309,0.003050896256622818,727675.8215807098,3.000730353763387
326,157.0819911132902,0.9963222391716257,-0.000834224942148407,0.003310130575829993,-0.02088372666909056,-0.006572269834602229,0.002341757507855105,750330.443601981,3.000730353763386
327,157.5638377117972,0.9961512760610168,-0.0008866014981937359,0.003326791626148036,-0.02037182103780491,-0.006067682589175971,0.001686810217157403,772179.6703892852,3.000730353763387
328,158.0456843103042,0.9959844569848519,-0.0009348476603103513,0.003338225489519983,-0.01988339154151558,-0.005575639854640596,0.001079502740161635,793266.0787195889,3.000730353763387
329,158.5275309088112,0.9958215975209805,-0.0009790669336738581,0.003344803678050744,-0.01941603933048152,-0.005096012670916052,0.0005143563691805146,813628.7031519985,3.000730353763386
330,159.0093775073183,0.9956625318452131,-0.0010193614411829,0.003346855984564882,-0.01896766770748345,-0.004628601871122741,-1.32474991895458e-05,833303.467973958,3.000730353763386
331,159.4912241058253,0.9955071104162095,-0.001055831460644454,0.003344676903958681,-0.01853643776035375,-0.004173165123694834,-0.0005072312004036352,852323.5553921339,3.000730353763386
332,159.9730707043323,0.9953551979970054,-0.001088575148667324,0.003338530854285547,-0.01812073127909042,-0.003729435479117481,-0.0009709483492157998,870719.7203741412,3.000730353763387
333,160.4549173028393,0.9952066719580818,-0.001117688392629362,0.003328656458707605,-0.01771911971516957,-0.003297134086171906,-0.001407284170076543,888520.5608048734,3.000730353763387
334,160.9367639013464,0.9950614208163683,-0.001143264750306277,0.003315270085261492,-0.01733033813482996,-0.002875978871562183,-0.001818735177192606,905752.750133087,3.000730353763387
335,161.4186104998534,0.9949193429725076,-0.001165395449086575,0.00329856879464677,-0.01695326329641555,-0.002465690405128823,-0.002207473017723693,922441.2384404562,3.000730353763386
336,161.9004570983604,0.9947803456152605,-0.001184169425146272,0.003278732811787831,-0.01658689513621349,-0.002065995792329039,-0.002575396048293525,938609.426838226,3.000730353763387
337,162.3823036968674,0.9946443437673089,-0.001199673388801471,0.003255927611229139,-0.01623034107675013,-0.001676631179122457,-0.002924171321926612,954279.3192542415,3.000730353763386
338,162.8641502953745,0.9945112594511146,-0.001211991906336575,0.003230305687063865,-0.01588280267832003,-0.001297343279419548,-0.003255269013407511,969471.6549832938,3.000730353763386
339,163.3459968938815,0.994381020957091,-0.001221207491475114,0.003202008063362869,-0.01554356424177493,-0.0009278902146468452,-0.003569990834004434,984206.0248092968,3.000730353763386
340,163.8278434923885,0.994253562199287,-0.001227400701691853,0.003171165589754924,-0.0152119830414949,-0.0005680418710519234,-0.003869493632270336,998500.9730461454,3.000730353763386
341,164.3096900908955,0.9941288221462,-0.001230650236010736,0.00313790005804266,-0.01488748092496583,-0.0002175799214705537,-0.004154809112030885,1012374.087464543,3.000730353763386
342,164.7915366894026,0.9940067443163187,-0.001231033031967007,0.003102325168891418,-0.01456953706199222,0.0001237023833869778,-0.004426860397719025,1025842.078760553,3.000730353763386
343,165.2733832879096,0.9938872763296309,-0.001228624360152729,0.003064547372240062,-0.01425768166440229,0.0004560005787372652,-0.004686476023858088,1038920.850964153,3.000730353763387
344,165.7552298864166,0.9937703695076885,-0.001223497915296952,0.003024666600811461,-0.01395149052784796,0.0007794994504750161,-0.004934401807527053,1051625.563973112,3.000730353763386
345,166.2370764849236,0.9936559785159401,-0.001215725903213673,0.002982776912692245,-0.01365058027236327,0.001094373562035376,-0.005171310971192603,1063970.689220951,3.000730353763386
346,166.7189230834307,0.9935440610429809,-0.0012053791232243,0.002938967056213878,-0.01335460417881737,0.001400787815595833,-0.005397812811900988,1075970.059339931,3.000730353763387
347,167.2007696819377,0.9934345775121435,-0.001192527045856557,0.002893320968155721,-0.0130632485351848,0.001698898027870491,-0.005614460156699702,1087636.912557574,3.000730353763386
348,167.6826162804447,0.9933274908215184,-0.001177237885759902,0.002845918214493318,-0.01277622942035447,0.001988851506588662,-0.005821755799762639,1098983.932460764,3.000730353763386
349,168.1644628789517,0.9932227661090302,-0.001159578669874346,0.002796834381447125,-0.0124932898645845,0.002270787617997715,-0.006020158081351442,1110023.28367585,3.000730353763386
