kind,time_index,curve_index,time_nd,time_days,phase_rad,x,y,z,xdot,ydot,zdot,jacobi,period_days,duration_days,periselene_radius_km,periodicity_error,periodic_jacobi_span,quasi_jacobi_span,torus_closure_error,rotation_angle_rad,target_vertical_amplitude_nd
periodic_dro,58,0,0.470214885594312,2.041673033250502,,0.8628345545418735,0.2107237849515572,0,0.2605910237884598,0.3047636141113668,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,59,0,0.4783220387942139,2.076874292444477,,0.8649599567250983,0.2131691945326371,0,0.2637286131150943,0.2985024969003483,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,60,0,0.4864291919941158,2.112075551638451,,0.8671106013855118,0.2155637010300514,0,0.2668182087358528,0.2922062731897416,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,61,0,0.4945363451940178,2.147276810832425,,0.8692860987703822,0.2179070254143235,0,0.2698596447366948,0.2858763135325825,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,62,0,0.5026434983939198,2.182478070026399,,0.8714860577096309,0.2201988995977831,0,0.2728527374516973,0.2795139469717339,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,63,0,0.5107506515938216,2.217679329220373,,0.8737100854737678,0.2224390661052548,0,0.2757972859280522,0.2731204628134112,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,64,0,0.5188578047937236,2.252880588414348,,0.8759577876357806,0.2246272777589499,0,0.2786930724353155,0.2666971123572223,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,65,0,0.5269649579936255,2.288081847608322,,0.8782287679373065,0.2267632973772017,0,0.2815398630111081,0.2602451105811713,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,66,0,0.5350721111935274,2.323283106802296,,0.8805226281593501,0.2288468974866758,0,0.2843374080361774,0.2537656377805442,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,67,0,0.5431792643934293,2.35848436599627,,0.8828389679977622,0.2308778600476779,0,0.2870854428323946,0.2472598411600033,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,68,0,0.5512864175933313,2.393685625190245,,0.8851773849436381,0.2328559761921764,0,0.2897836882778938,0.24072883637857,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,69,0,0.5593935707932333,2.428886884384219,,0.8875374741687556,0.2347810459741618,0,0.2924318514341478,0.2341737090474744,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,70,0,0.5675007239931351,2.464088143578192,,0.8899188284161299,0.236652878131957,0,0.2950296261803257,0.2275955161811126,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,71,0,0.5756078771930371,2.499289402772167,,0.8923210378957253,0.2384712898621029,0,0.2975766938507903,0.220995287601566,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,72,0,0.583715030392939,2.534490661966141,,0.8947436901853358,0.2402361066044451,0,0.3000727238720646,0.2143740272973289,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,73,0,0.5918221835928409,2.569691921160115,,0.8971863701366176,0.2419471618380517,0,0.3025173743960361,0.2077327147370362,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,74,0,0.5999293367927429,2.604893180354089,,0.8996486597862287,0.2436042968876037,0,0.3049102929265698,0.2010723061391167,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,75,0,0.6080364899926448,2.640094439548064,,0.9021301382720135,0.2452073607399026,0,0.3072511169370694,0.1943937356984022,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,76,0,0.6161436431925468,2.675295698742038,,0.9046303817541517,0.2467562098701519,0,0.3095394744768619,0.187697916770802,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,77,0,0.6242507963924486,2.710496957936012,,0.9071489633411692,0.2482507080776769,0,0.3117749847645954,0.1809857430172255,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,78,0,0.6323579495923506,2.745698217129986,,0.9096854530207047,0.2496907263307573,0,0.3139572587671099,0.1742580895079842,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,79,0,0.6404651027922525,2.780899476323961,,0.912239417594903,0.2510761426202576,0,0.316085899762504,0.1675158137889459,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,80,0,0.6485722559921545,2.816100735517935,,0.9148104206203085,0.2524068418217502,0,0.3181605038863445,0.1607597569107395,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,81,0,0.6566794091920564,2.851301994711909,,0.9173980223521125,0.253682715565837,0,0.3201806606601771,0.1539907444223308,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,82,0,0.6647865623919583,2.886503253905883,,0.9200017796926147,0.2549036621163866,0,0.3221459535016789,0.1472095873302992,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,83,0,0.6728937155918603,2.921704513099857,,0.9226212461437409,0.2560695862564131,0,0.3240559602159626,0.1404170830251504,0,2.922497261640595,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,84,0,0.6810008687917621,2.956905772293831,,0.9252559717634689,0.2571803991813367,0,0.325910253467696,0.1336140161759979,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,85,0,0.6891080219916641,2.992107031487805,,0.9279055031260024,0.2582360183993729,0,0.3277084012338265,0.1268011595949425,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
periodic_dro,86,0,0.6972151751915661,3.02730829068178,,0.9305693832855358,0.2592363676388113,0,0.3294499672368253,0.1199792750724689,0,2.922497261640596,14.74932760227518,147.4932760227518,73800.00000000001,1.035907190440778e-14,1.77635683940025e-15,2.220446049250313e-15,5.014642478003977e-11,1.433080827763197,0.01
