theta0_index,theta1_index,theta0_deg,theta1_deg,periapsis_radius_km,periapsis_time_days,selected_half_manifold_sign,jacobi_drift
19,3,222.0,67.5,364454.1460846218,-421.1173470751825,1.0,3.375077994860476e-13
19,4,222.0,90.0,434983.4892596217,-292.3853706983495,1.0,1.7497114868092467e-13
19,5,222.0,112.5,375858.9654115969,-288.2520316899693,1.0,7.540634783254063e-13
19,6,222.0,135.0,355181.28597450175,-446.5634585451799,1.0,8.455458555545192e-13
19,7,222.0,157.5,427525.24462243356,-344.99866101898834,1.0,9.64117674584486e-13
19,8,222.0,180.0,276092.71765563247,-348.9082400668428,1.0,1.6044943151882762e-12
19,9,222.0,202.5,269360.454089237,-356.76387263837626,1.0,7.58948459633757e-13
19,10,222.0,225.0,476841.67760011135,-358.99590218997656,1.0,2.5268676040468563e-13
19,11,222.0,247.5,368930.47731772397,-421.0070780250746,1.0,3.4017233474514796e-13
19,12,222.0,270.0,434214.99497035315,-292.4290539602109,1.0,2.1449508835758024e-13
19,13,222.0,292.5,375943.45328255557,-288.2425835880028,1.0,7.118750033896504e-13
19,14,222.0,315.0,354122.3897628906,-446.57795615221255,1.0,8.979483823168266e-13
19,15,222.0,337.5,428083.98988600477,-345.0481711217317,1.0,1.0587086762825493e-12
20,0,223.0,0.0,266705.7006538883,-348.83554698862315,1.0,4.733990977001667e-13
20,1,223.0,22.5,252902.59823061584,-356.91274080056905,1.0,3.5926817076870066e-13
20,2,223.0,45.0,452296.4962732145,-359.125348169389,1.0,4.4586556668946287e-13
20,3,223.0,67.5,453925.76230360934,-419.54453041374813,1.0,5.355715870791755e-13
20,4,223.0,90.0,442052.6890116904,-292.4803933106018,1.0,2.255973186038318e-13
20,5,223.0,112.5,379606.26113322005,-288.33210433075425,1.0,7.700506898800086e-13
20,6,223.0,135.0,344608.8395104589,-447.2275916233876,1.0,8.189005029635155e-13
20,7,223.0,157.5,421096.396177254,-344.90488488535897,1.0,8.069100942975638e-13
20,8,223.0,180.0,266499.8489678713,-348.8229274810665,1.0,4.760636329592671e-13
20,9,223.0,202.5,254229.5270695268,-356.9405911636183,1.0,3.5793590313915047e-13
20,10,223.0,225.0,450856.25641992636,-359.1042083159797,1.0,5.213607323639735e-13
20,11,223.0,247.5,458442.93102578184,-419.44441777956314,1.0,4.747313653297169e-13
20,12,223.0,270.0,441273.6306867857,-292.52481383984787,1.0,3.0686564400639327e-13
20,13,223.0,292.5,379691.6241582757,-288.32269444550155,1.0,7.283063041541027e-13
20,14,223.0,315.0,343579.81634865963,-447.2480866901568,1.0,8.15347789284715e-13
20,15,223.0,337.5,421632.72491567815,-344.9541755702254,1.0,1.0054179711005418e-12
21,0,224.0,0.0,257569.42432860978,-348.7495348262068,1.0,8.260059303211165e-13
21,1,224.0,22.5,238575.30555403596,-357.10121414093305,1.0,1.27675647831893e-12
21,2,224.0,45.0,427135.6248741883,-359.2581177957799,1.0,2.007283228522283e-13
21,3,224.0,67.5,542788.307025881,-418.0415788801596,1.0,1.021405182655144e-14
21,4,224.0,90.0,113116.6722825773,-452.2667419221965,1.0,3.26272342476841e-12
21,5,224.0,112.5,383413.1528137989,-288.41155209196893,1.0,7.749356711883593e-13
21,6,224.0,135.0,334448.5120969969,-447.95185718038687,1.0,8.002487561498128e-13
21,7,224.0,157.5,414944.5349108671,-344.8147436423575,1.0,5.488942633746774e-13
21,8,224.0,180.0,257361.26776942064,-348.73609536183994,1.0,8.277822871605167e-13
21,9,224.0,202.5,239857.12285438838,-357.1286066612821,1.0,1.2030376694838196e-12
21,10,224.0,225.0,425731.6004567268,-359.2383648102244,1.0,2.4424906541753444e-13
21,11,224.0,247.5,547267.0047578387,-417.93582260932357,1.0,5.773159728050814e-15
21,12,224.0,270.0,122818.00817919102,-454.33821021683406,1.0,2.616573624436569e-12
21,13,224.0,292.5,383500.48482655926,-288.40205363625614,1.0,7.336353746723034e-13
21,14,224.0,315.0,333456.67523376615,-447.9786985239778,1.0,8.233413950620161e-13
21,15,224.0,337.5,415459.29044466896,-344.8638757341235,1.0,6.59916565837193e-13
22,0,225.0,0.0,248875.39507005582,-348.66138818972405,1.0,8.077982727172639e-13
22,1,225.0,22.5,225002.4948978908,-357.29911868312684,1.0,5.266898028821743e-13
22,2,225.0,45.0,402854.124864941,-359.4203216608254,1.0,4.227729277772596e-13
22,3,225.0,67.5,594175.0730055541,-294.91349927820573,1.0,4.440892098500626e-15
22,4,225.0,90.0,69758.33273720271,-440.07192541148356,1.0,6.6990857305881946e-12
22,5,225.0,112.5,387278.53812514426,-288.4902019035728,1.0,7.593925488436071e-13
22,6,225.0,135.0,324747.4988772892,-448.7394359336102,1.0,8.046896482483135e-13
22,7,225.0,157.5,409064.7032956046,-344.72810544060343,1.0,4.800604358479177e-13
22,8,225.0,180.0,248667.99970399713,-348.64725401740475,1.0,8.109068971862143e-13
22,9,225.0,202.5,226235.4587748559,-357.32614570657955,1.0,7.975842208907125e-13
22,10,225.0,225.0,401489.0957567981,-359.40218690187305,1.0,4.418687638008123e-13
22,11,225.0,247.5,594641.6734304348,-294.8827013615212,1.0,3.1086244689504383e-15
22,12,225.0,270.0,71567.59723483738,-441.13841500891874,1.0,3.1521452115157444e-12
22,13,225.0,292.5,387368.79220640264,-288.4805075896727,1.0,7.198686091669515e-13
22,14,225.0,315.0,323799.4237571388,-448.7730160235758,1.0,8.286704655802168e-13
22,15,225.0,337.5,409558.9280657652,-344.7771625783358,1.0,5.719869022868806e-13
23,0,226.0,0.0,240614.57417763278,-348.5706517228711,1.0,1.545430450278218e-12
23,1,226.0,22.5,212172.68372739502,-357.5044851106687,1.0,4.476419235288631e-13
23,2,226.0,45.0,379473.73388859554,-359.6149703675062,1.0,6.412648190234904e-13
23,3,226.0,67.5,603215.7105609453,-294.80039084649644,1.0,1.7763568394002505e-15
23,4,226.0,90.0,73732.83705444066,-433.0712383621136,1.0,9.992007221626409e-13
23,5,226.0,112.5,391201.21616508503,-288.56787707815414,1.0,5.182521078950231e-13
23,6,226.0,135.0,315553.35812103085,-449.5940525543753,1.0,8.08242361927114e-13
23,7,226.0,157.5,403451.7486267063,-344.6448497788615,1.0,5.040412531798211e-13
23,8,226.0,180.0,240410.63127527165,-348.55594803837306,1.0,1.511235581119763e-12
23,9,226.0,202.5,213353.9951620845,-357.5312725927421,1.0,4.46753745109163e-13
23,10,226.0,225.0,378150.04275313695,-359.59863900757074,1.0,3.4372504842394846e-13
23,11,226.0,247.5,603679.8415627381,-294.7682168310346,1.0,1.3322676295501878e-15
23,12,226.0,270.0,71864.54772390147,-433.77210861780105,1.0,1.170619157164765e-12
23,13,226.0,292.5,391295.2022243837,-288.5578978792117,1.0,5.182521078950231e-13
23,14,226.0,315.0,314655.022933217,-449.63482818341515,1.0,8.08686451136964e-13
23,15,226.0,337.5,403926.6069293223,-344.6939345663965,1.0,5.608846720406291e-13
24,0,227.0,0.0,232777.6183293075,-348.4769120113046,1.0,2.283062627839172e-12
24,1,227.0,22.5,200071.52261447185,-357.71519111117493,1.0,5.435651928564766e-13
24,2,227.0,45.0,357016.27524774533,-359.8443969646291,1.0,1.1639578190170141e-12
24,3,227.0,67.5,612122.9495428192,-294.66527575018813,1.0,1.3322676295501878e-15
24,4,227.0,90.0,100448.1484578711,-428.35762237553956,1.0,4.3787196091216174e-13
24,5,227.0,112.5,395179.87554129545,-288.6443978450627,1.0,4.760636329592671e-13
24,6,227.0,135.0,306913.85743199056,-450.52006553828306,1.0,7.971401316808624e-13
24,7,227.0,157.5,398100.3464670162,-344.5648668177157,1.0,5.666578317686799e-13
24,8,227.0,180.0,232579.39497031277,-348.4617597196855,1.0,2.2737367544323206e-12
24,9,227.0,202.5,201199.31585797362,-357.74189730044884,1.0,8.36664071357518e-13
24,10,227.0,225.0,355735.907304519,-359.83001811729815,1.0,1.2074785615823203e-12
24,11,227.0,247.5,612583.3327407951,-294.63166239234056,1.0,8.881784197001252e-16
24,12,227.0,270.0,96675.56685871564,-428.87178216727546,1.0,1.3926637620897964e-12
24,13,227.0,292.5,395278.257613202,-288.63406195907305,1.0,4.725109192804666e-13
24,14,227.0,315.0,306070.8012482898,-450.5685789128214,1.0,8.08242361927114e-13
24,15,227.0,337.5,398556.994232288,-344.6140902906902,1.0,6.075140390748857e-13
25,0,228.0,0.0,225354.92183641155,-348.3797992896608,1.0,9.032774528350274e-13
25,1,228.0,22.5,188681.7942231068,-357.92897227163405,1.0,1.857625164802812e-12
25,2,228.0,45.0,335503.6521991232,-360.1103979476317,1.0,6.745715097622451e-13
25,3,228.0,67.5,620874.3766873451,-294.507284162229,1.0,4.440892098500626e-16
25,4,228.0,90.0,139309.92504892425,-424.9265100543606,1.0,5.662137425588298e-13
25,5,228.0,112.5,399213.07967290794,-288.7195821069472,1.0,4.5075054799781356e-13
25,6,228.0,135.0,298876.664591153,-451.52258149258193,1.0,7.962519532611623e-13
25,7,228.0,157.5,393005.01264861925,-344.48805558737246,1.0,6.563638521583925e-13
25,8,228.0,180.0,225164.26087382657,-348.36431302410244,1.0,9.130474154517287e-13
25,9,228.0,202.5,189755.0444394517,-357.9557847383174,1.0,1.2634338020234281e-12
25,10,228.0,225.0,334268.3071369329,-360.09809319888393,1.0,6.967759702547482e-13
25,11,228.0,247.5,621329.5684995312,-294.4721766492115,1.0,4.440892098500626e-16
25,12,228.0,270.0,134438.99954817776,-425.32812139215935,1.0,3.666400516522117e-12
25,13,228.0,292.5,399316.37037541834,-288.7088343794125,1.0,4.4275694222051243e-13
25,14,228.0,315.0,298094.1362365086,-451.57948200554546,1.0,8.140155216551648e-13
25,15,228.0,337.5,393444.5415312794,-344.5375325468793,1.0,7.003286839335487e-13
26,0,229.0,0.0,218336.70303398388,-348.2789923891649,1.0,9.419132140919828e-13
26,1,229.0,22.5,177983.33160826663,-358.14343208564276,1.0,8.006928453596629e-13
26,2,229.0,45.0,314957.7646354954,-360.4143391517022,1.0,6.505906924303417e-13
26,3,229.0,67.5,629446.7084575115,-294.325595976656,1.0,0.0
26,4,229.0,90.0,185208.94472561133,-422.3110819755007,1.0,5.790923296444817e-13
26,5,229.0,112.5,403299.27019745385,-288.79324426162,1.0,4.3787196091216174e-13
26,6,229.0,135.0,291488.8847102914,-452.6075962640787,1.0,8.051337374581635e-13
26,7,229.0,157.5,388160.12822813814,-344.41432360275843,1.0,8.775202786637237e-13
26,8,229.0,180.0,218155.00566571407,-348.2632760774522,1.0,9.445777493510832e-13
26,9,229.0,202.5,179001.8646569124,-358.17056745949947,1.0,7.309708394132031e-13
26,10,229.0,225.0,313768.8995295565,-360.4042093994694,1.0,6.519229600598919e-13
26,11,229.0,247.5,629895.1229435998,-294.28894853914557,1.0,4.440892098500626e-16
26,12,229.0,270.0,179650.27230463523,-422.63812321408034,1.0,3.2018832030189515e-12
26,13,229.0,292.5,403407.85128534725,-288.7820430631494,1.0,4.2588155224621005e-13
26,14,229.0,315.0,290771.9263595464,-452.67366582435295,1.0,9.654499422140361e-13
26,15,229.0,337.5,388583.52426044096,-344.46416846612436,1.0,8.171241461241152e-13
27,0,230.0,0.0,211713.00625649976,-348.1742169463602,1.0,8.86846152070575e-13
27,1,230.0,22.5,167953.2089869714,-358.35606008889033,1.0,5.164757510556228e-13
27,2,230.0,45.0,295400.20353666414,-360.75723121874165,1.0,4.227729277772596e-13
27,3,230.0,67.5,637815.8637170492,-294.11945062921654,1.0,4.440892098500626e-16
27,4,230.0,90.0,235412.83036586127,-420.25301003304173,1.0,5.409006575973763e-13
27,5,230.0,112.5,407436.74453336874,-288.8651967181249,1.0,4.3787196091216174e-13
27,6,230.0,135.0,284796.25592115236,-453.7821740758449,1.0,9.308109838457312e-13
27,7,230.0,157.5,383559.95564100717,-344.3435856902546,1.0,1.0467182676165976e-12
27,8,230.0,180.0,211541.2773837372,-348.1583634914314,1.0,8.890665981198254e-13
27,9,230.0,202.5,168917.53785064895,-358.3837597610462,1.0,5.142553050063725e-13
27,10,230.0,225.0,294259.1489295276,-360.74936288721955,1.0,7.158718062783009e-13
27,11,230.0,247.5,638255.8020017818,-294.0812266545172,1.0,1.3322676295501878e-15
27,12,230.0,270.0,229396.19949964143,-420.5279559690195,1.0,1.807887173299605e-12
27,13,230.0,292.5,407550.86706045736,-288.85351315637456,1.0,4.205524817280093e-13
27,14,230.0,315.0,284149.7454382134,-453.8583549843449,1.0,1.4810375148499588e-12
27,15,230.0,337.5,383968.0463269518,-344.39390579471853,1.0,9.805489753489383e-13
28,0,231.0,0.0,205473.76444910222,-348.06524793057815,1.0,1.0476064460362977e-12
28,1,231.0,22.5,158565.7714444398,-358.56424790870506,1.0,6.217248937900877e-13
28,2,231.0,45.0,276851.8800102965,-361.1397818733933,1.0,4.0811798385220754e-13
28,3,231.0,67.5,630589.1896774588,-358.43592297355707,1.0,8.881784197001252e-16
28,4,231.0,90.0,288330.215967908,-418.5894899504537,1.0,3.5083047578154947e-13
28,5,231.0,112.5,411623.65109242307,-288.93524954331315,1.0,4.596323321948148e-13
28,6,231.0,135.0,278841.84142816236,-455.0546802714464,1.0,1.7270629371068935e-12
28,7,231.0,157.5,379198.6575168772,-344.2757631033823,1.0,1.071143174158351e-12
28,8,231.0,180.0,205312.64164242512,-348.0493371739539,1.0,1.0476064460362977e-12
28,9,231.0,202.5,159477.05133098367,-358.5927767483055,1.0,6.354916592954396e-13
28,10,231.0,225.0,275759.9033575302,-361.1342511848802,1.0,4.169997680492088e-13
28,11,231.0,247.5,629118.2010029247,-358.41526656180866,1.0,8.881784197001252e-16
28,12,231.0,270.0,281995.73461726384,-418.82738039478284,1.0,7.465139617579553e-13
28,13,231.0,292.5,411743.46192046825,-288.92306413665113,1.0,4.360956040727615e-13
28,14,231.0,315.0,278270.4407200948,-455.1421073394715,1.0,2.2222224060897133e-12
28,15,231.0,337.5,379592.10314766894,-344.32665603383566,1.0,1.1852741010898171e-12
29,0,232.0,0.0,199608.84339542832,-347.95191085147894,1.0,2.33946195749013e-12
29,1,232.0,22.5,149792.8976863069,-358.76531337435074,1.0,3.220090860622804e-12
29,2,232.0,45.0,259332.62665398754,-361.5624292147033,1.0,4.503064587879635e-13
29,3,232.0,67.5,603444.9111150645,-358.5361248383079,1.0,1.3322676295501878e-15
29,4,232.0,90.0,342954.42728558363,-417.20503175222586,1.0,6.67021993194794e-13
29,5,232.0,112.5,415857.9935989196,-289.0032092161053,1.0,5.146993942162226e-13
29,6,232.0,135.0,273664.0623879339,-456.43507311423355,1.0,9.969802761133906e-13
29,7,232.0,157.5,375070.3190110499,-344.21078323783456,1.0,1.2687628725416289e-12
29,8,232.0,180.0,199458.64874420103,-347.9360093579505,1.0,1.3673506771283428e-12
29,9,232.0,202.5,150652.80678980934,-358.7949564139201,1.0,2.752020833440838e-12
29,10,232.0,225.0,258291.0052975604,-361.55930516979447,1.0,4.4497738826976274e-13
29,11,232.0,247.5,601996.4944537949,-358.51407044111295,1.0,1.7763568394002505e-15
29,12,232.0,270.0,336395.8829479518,-417.4172738154675,1.0,1.3589129821411916e-12
29,13,232.0,292.5,415983.5496684268,-288.99051001364074,1.0,4.831690603168681e-13
29,14,232.0,315.0,273172.02589089744,-456.53511562205443,1.0,9.614531393253856e-13
29,15,232.0,337.5,375449.6237689165,-344.2623361551304,1.0,1.3518075547835906e-12
30,0,233.0,0.0,194108.05036310345,-347.8340791876897,1.0,9.561240688071848e-13
30,1,233.0,22.5,141604.23035291885,-358.95652580845007,1.0,6.425970866530406e-13
30,2,233.0,45.0,242860.67330225068,-362.0253583479718,1.0,1.4579448759377556e-12
30,3,233.0,67.5,576879.1174834744,-358.61789684344154,1.0,2.6645352591003757e-15
30,4,233.0,90.0,398581.10515438404,-416.0071312825863,1.0,3.4416913763379853e-13
30,5,233.0,112.5,420137.60984865273,-289.0688800115222,1.0,7.340794638821535e-13
30,6,233.0,135.0,269293.6224712715,-457.93528629804445,1.0,9.201528428093297e-13
30,7,233.0,157.5,371168.9627046356,-344.1485786365951,1.0,8.064660050877137e-13
30,8,233.0,180.0,193968.8497067664,-347.8182410724974,1.0,2.291500322826323e-12
30,9,233.0,202.5,142414.89559192266,-358.9875860541598,1.0,6.363798377151397e-13
30,10,233.0,225.0,241870.75412766912,-362.0247041563552,1.0,1.0027534358414414e-12
30,11,233.0,247.5,575457.0495381521,-358.5950601383634,1.0,1.7763568394002505e-15
30,12,233.0,270.0,391869.86650753877,-416.2035818952325,1.0,4.085620730620576e-13
30,13,233.0,292.5,420268.9050791338,-289.05565957697365,1.0,6.772360450213455e-13
30,14,233.0,315.0,268884.42775126215,-458.04959759366494,1.0,9.516831767086842e-13
30,15,233.0,337.5,371534.45844066015,-344.2008634878777,1.0,6.092903959142859e-13
31,0,234.0,0.0,188961.20109361,-347.71167769956594,1.0,9.916512055951898e-13
31,1,234.0,22.5,133967.56614000883,-359.1351383067118,1.0,7.216449660063518e-13
31,2,234.0,45.0,227452.00508433967,-362.52850435412165,1.0,1.858957432432362e-12
31,3,234.0,67.5,550928.1289078814,-358.69165934838264,1.0,5.329070518200751e-15
31,4,234.0,90.0,454645.1111905829,-414.91220447224646,1.0,4.702904732312163e-13
31,5,234.0,112.5,424460.17721283453,-289.13206268015796,1.0,8.752998326144734e-13
31,6,234.0,135.0,265748.8138486604,-459.56972827821494,1.0,1.0467182676165976e-12
31,7,234.0,157.5,367488.568702894,-344.08908666021244,1.0,6.09734485124136e-13
31,8,234.0,180.0,188832.83404115564,-347.6959426383433,1.0,9.956480084838404e-13
31,9,234.0,202.5,134731.42945174838,-359.1679319799817,1.0,7.291944825738028e-13
31,10,234.0,225.0,226515.2188182555,-362.5303772818776,1.0,1.3065104553788842e-12
31,11,234.0,247.5,549535.7521195195,-358.6685753626059,1.0,5.329070518200751e-15
31,12,234.0,270.0,447844.86280859774,-415.10247365394304,1.0,1.0302869668521453e-13
31,13,234.0,292.5,424597.15315102454,-289.11831683845696,1.0,8.15347789284715e-13
31,14,234.0,315.0,265424.5043308203,-459.70031600329605,1.0,1.695088513997689e-12
31,15,234.0,337.5,367840.44567271695,-344.1421612260229,1.0,5.910827383104333e-13
32,0,235.0,0.0,184158.09929838404,-347.5846762128971,1.0,9.565681580170349e-13
32,1,235.0,22.5,126849.2016091437,-359.298419856338,1.0,3.6988190288411715e-12
32,2,235.0,45.0,213119.79676408842,-363.0715431960028,1.0,3.0024871477962733e-12
32,3,235.0,67.5,525620.9576472068,-358.7661734390475,1.0,1.7319479184152442e-14
32,4,235.0,90.0,510611.4389962861,-413.8372170120827,1.0,3.9968028886505635e-14
32,5,235.0,112.5,428823.2061688159,-289.192554404261,1.0,9.49906819869284e-13
32,6,235.0,135.0,263028.38909349026,-461.35593410993715,1.0,8.917311333789257e-13
32,7,235.0,157.5,364023.09172481427,-344.03224908941047,1.0,5.928590951498336e-13
32,8,235.0,180.0,184040.2636449688,-347.569074278573,1.0,9.592326932761353e-13
32,9,235.0,202.5,127568.97515759706,-359.33327428018777,1.0,3.33244543071487e-12
32,10,235.0,225.0,212237.66904577924,-363.0759929687655,1.0,2.6911806116913795e-12
32,11,235.0,247.5,524261.2014549685,-358.7432949141433,1.0,1.554312234475219e-14
32,12,235.0,270.0,503789.2935259752,-414.03140478437143,1.0,1.9095836023552692e-14
32,13,235.0,292.5,428965.7840185759,-289.17827891546784,1.0,9.019451852054772e-13
32,14,235.0,315.0,262788.5506860288,-461.5052451330435,1.0,9.059419880941277e-13
32,15,235.0,337.5,364361.4236746556,-344.0861575903496,1.0,5.6754601018838e-13
33,0,236.0,0.0,179688.58526570557,-347.4530906550338,1.0,9.86322135076989e-13
33,1,236.0,22.5,120214.45820270469,-359.4436954177885,1.0,8.033573806187633e-13
33,2,236.0,45.0,199873.60441021336,-363.6538712386091,1.0,3.312905505481467e-12
33,3,236.0,67.5,500981.5936809033,-358.8486639793393,1.0,6.394884621840902e-14
33,4,236.0,90.0,537904.5996033923,-293.043585052879,1.0,6.661338147750939e-15
33,5,236.0,112.5,433224.0419576608,-289.25014796299945,1.0,9.170442183403793e-13
33,6,236.0,135.0,261100.69574273616,-463.3154365691132,1.0,1.8913759447514167e-12
33,7,236.0,157.5,360766.47527359496,-343.97801140265915,1.0,5.733191699164308e-13
33,8,236.0,180.0,179580.8706261793,-347.43764254202136,1.0,9.845457782375888e-13
33,9,236.0,202.5,120893.01576373614,-359.48094371202353,1.0,7.913669719528116e-13
33,10,236.0,225.0,199047.73332749272,-363.6609369046786,1.0,3.065103726385132e-12
33,11,236.0,247.5,499657.0533106318,-358.8263666435027,1.0,5.728750807065808e-14
33,12,236.0,270.0,536991.3165475719,-293.1074169854084,1.0,5.329070518200751e-15
33,13,236.0,292.5,433372.118198968,-289.23533889946987,1.0,8.957279362675763e-13
33,14,236.0,315.0,260940.8380703882,-463.48647214048833,1.0,9.547918011776346e-13
33,15,236.0,337.5,361091.2306987837,-344.03278304083784,1.0,5.542233338928781e-13
34,0,237.0,0.0,175542.56918068495,-347.3169833621312,1.0,1.013855666087693e-12
34,1,237.0,22.5,114028.15052853763,-359.56838425113926,1.0,8.855138844410249e-13
34,2,237.0,45.0,187718.58027145543,-364.2745747522997,1.0,7.336353746723034e-13
34,3,237.0,67.5,477030.81844122225,-358.94500618354766,1.0,2.1893598045608087e-13
34,4,237.0,90.0,545313.3685159523,-293.01564429144327,1.0,3.9968028886505635e-15
34,5,237.0,112.5,437659.85097371443,-289.3046324747774,1.0,7.758238496080594e-13
34,6,237.0,135.0,262263.6898598757,-465.056,1.0,7.536193891155563e-13
34,7,237.0,157.5,357712.66847133276,-343.9263226505126,1.0,5.635492072997295e-13
34,8,237.0,180.0,175444.48643767266,-347.30170054054344,1.0,1.0129674876679928e-12
34,9,237.0,202.5,114668.45919006992,-359.60836079453145,1.0,8.912870441690757e-13
34,10,237.0,225.0,186950.61213944998,-364.28427971710414,1.0,7.425171588693047e-13
34,11,237.0,247.5,475743.83161241387,-358.92359722072086,1.0,2.091660178393795e-13
34,12,237.0,270.0,544396.5475822879,-293.0816657318464,1.0,3.552713678800501e-15
34,13,237.0,292.5,437813.33125480684,-289.28928278017213,1.0,7.86926079854311e-13
34,14,237.0,315.0,264885.0313469736,-465.056,1.0,6.714628852932947e-13
34,15,237.0,337.5,358023.7443884094,-343.9819738982075,1.0,5.559996907322784e-13
35,0,238.0,0.0,171710.00391492405,-347.17645453883847,1.0,1.2683187833317788e-12
35,1,238.0,22.5,108255.15122970699,-359.6700425206662,1.0,2.398525822400188e-12
35,2,238.0,45.0,176654.7113086812,-364.9323881816354,1.0,3.981259766305811e-12
35,3,238.0,67.5,453787.5438689566,-359.0599299108542,1.0,5.369038547087257e-13
35,4,238.0,90.0,552677.732987151,-292.97439555312917,1.0,3.9968028886505635e-15
35,5,238.0,112.5,442127.63330999075,-289.35579156641194,1.0,5.631051180898794e-13
35,6,238.0,135.0,343548.2362251333,-465.056,1.0,2.957634137601417e-13
35,7,238.0,157.5,354855.640703463,-343.87713527464007,1.0,5.648814749292796e-13
35,8,238.0,180.0,171621.0414199926,-347.16134454040593,1.0,1.247890679678676e-12
35,9,238.0,202.5,108860.1990947382,-359.7130773896705,1.0,2.1964652319184097e-12
35,10,238.0,225.0,175946.20731244475,-364.9447345856104,1.0,1.2585488207150775e-12
35,11,238.0,247.5,452540.1823543168,-359.03965620694515,1.0,5.684341886080801e-13
35,12,238.0,270.0,551759.1096727037,-293.0427076117339,1.0,3.552713678800501e-15
35,13,238.0,292.5,442286.42934616783,-289.3398913100321,1.0,6.021849685566849e-13
35,14,238.0,315.0,354570.2075897681,-465.056,1.0,3.019806626980426e-13
35,15,238.0,337.5,355152.8939979832,-343.9336726139163,1.0,5.635492072997295e-13
36,0,239.0,0.0,168180.93652046562,-347.0316448948286,1.0,1.5494272531668685e-12
36,1,239.0,22.5,102860.9354582935,-359.74640425253915,1.0,9.370282327836321e-13
36,2,239.0,45.0,166675.86908831936,-365.62564402437766,1.0,1.1337597527472099e-12
36,3,239.0,67.5,431269.6626285556,-359.1972132413945,1.0,4.098943406916078e-13
36,4,239.0,90.0,559985.2858883081,-292.91917752196645,1.0,7.993605777301127e-15
36,5,239.0,112.5,446624.20685282594,-289.403404433281,1.0,3.3928415632544784e-13
36,6,239.0,135.0,407434.46952786983,-285.06942720019225,1.0,3.490541189421492e-13
36,7,239.0,157.5,352189.39048977883,-343.8304040915643,1.0,5.995204332975845e-13
36,8,239.0,180.0,168100.571412058,-347.01671130361086,1.0,1.4988010832439613e-12
36,9,239.0,202.5,103433.6771863249,-359.79281808606953,1.0,9.312550730555813e-13
36,10,239.0,225.0,166028.24138096892,-365.64060491665856,1.0,9.467981954003335e-13
36,11,239.0,247.5,430063.76271491614,-359.1782703049724,1.0,5.586642259913788e-13
36,12,239.0,270.0,559066.7110576287,-292.9898830151677,1.0,2.6645352591003757e-15
36,13,239.0,292.5,446788.25138869014,-289.38693922796267,1.0,3.921307722976053e-13
36,14,239.0,315.0,407555.6136641513,-285.0183597881926,1.0,3.5083047578154947e-13
36,15,239.0,337.5,352472.6489337348,-343.8878237334299,1.0,6.634692795159935e-13
37,0,240.0,0.0,164945.50686535152,-346.8827311784965,1.0,1.8811618929248652e-12
37,1,240.0,22.5,97812.15803830563,-359.7954237724479,1.0,4.74997818855627e-12
37,2,240.0,45.0,157768.96289279975,-366.3522127287115,1.0,9.405809464624326e-13
37,3,240.0,67.5,409494.63231127587,-359.3598542959386,1.0,2.824407374646398e-13
37,4,240.0,90.0,567222.9526439423,-292.8493323133247,1.0,1.2878587085651816e-14
37,5,240.0,112.5,451146.2089553083,-289.44724519129403,1.0,1.616484723854228e-13
37,6,240.0,135.0,408549.634513055,-285.1009723475502,1.0,3.339550858072471e-13
37,7,240.0,157.5,349707.96361839236,-343.78608714651904,1.0,6.923350781562476e-13
37,8,240.0,180.0,164873.22500418013,-346.8679756923724,1.0,1.807887173299605e-12
37,9,240.0,202.5,98355.42875425702,-359.84551947423677,1.0,4.5283776728410885e-12
37,10,240.0,225.0,157183.3439601573,-366.3697233588277,1.0,9.2237328885858e-13
37,11,240.0,247.5,408331.85649144725,-359.3423949927584,1.0,2.8954616482224083e-13
37,12,240.0,270.0,566306.3731392117,-292.9225367816677,1.0,6.661338147750939e-15
37,13,240.0,292.5,451315.4521991053,-289.430196423754,1.0,2.1005419625907962e-13
37,14,240.0,315.0,408674.9067274727,-285.0494992821424,1.0,3.339550858072471e-13
37,15,240.0,337.5,349977.05012979126,-343.8443776669208,1.0,8.264500195309665e-13
38,0,241.0,0.0,161993.94822569462,-346.72992135582564,1.0,2.0974333381218457e-12
38,1,241.0,22.5,93077.13124616473,-359.81530932856333,1.0,1.0405010186786967e-12
38,2,241.0,45.0,149913.12543921373,-367.10943339637214,1.0,1.1359801987964602e-12
38,3,241.0,67.5,388479.8417385036,-359.55021607276376,1.0,6.998845947236987e-13
38,4,241.0,90.0,494371.64645903226,-465.056,1.0,8.43769498715119e-15
38,5,241.0,112.5,455690.0951631758,-289.4870825741734,1.0,7.283063041541027e-14
38,6,241.0,135.0,409693.3807631146,-285.1328837159162,1.0,3.2018832030189515e-13
38,7,241.0,157.5,347405.4581038114,-343.7441445670013,1.0,8.522071937022702e-13
38,8,241.0,180.0,161929.26214711907,-346.71534678953816,1.0,2.0090595853616833e-12
38,9,241.0,202.5,93593.62651769178,-359.86936856126965,1.0,1.035616037370346e-12
38,10,241.0,225.0,149390.22773758945,-367.1293814411904,1.0,1.4268586312482512e-12
38,11,241.0,247.5,387361.66931665206,-359.534357206623,1.0,7.198686091669515e-13
38,12,241.0,270.0,503031.6570866984,-465.056,1.0,8.43769498715119e-15
38,13,241.0,292.5,455864.51752944407,-289.4694259461737,1.0,9.370282327836321e-14
38,14,241.0,315.0,409822.7219563604,-285.0810143518192,1.0,3.1796787425264483e-13
