time_phase_index,curve_phase_index,x_nd,y_nd,z_nd
13,11,0.9914754304460375,0.006481831180197074,0.002848116663587167
13,12,0.9914754320177426,0.006481837826224837,0.002848116126310722
13,13,0.9914754332441735,0.006481844471544493,0.00284811498745304
13,14,0.9914754341114338,0.006481851040861778,0.002848113259918134
13,15,0.9914754346096945,0.006481857459743638,0.002848110963279998
13,16,0.9914754347333123,0.006481863655461596,0.002848108123560811
13,17,0.9914754344808865,0.006481869557815758,0.00284810477293606
13,18,0.9914754338552754,0.006481875099930206,0.002848100949369976
13,19,0.9914754328635702,0.006481880219010749,0.002848096696185369
13,20,0.9914754315170076,0.00648188485705637,0.002848092061572747
13,21,0.9914754298308428,0.006481888961516409,0.002848087098044285
13,22,0.9914754278241813,0.00648189248588598,0.002848081861838839
13,23,0.9914754255197605,0.006481895390232897,0.002848076412284741
13,24,0.9914754229436904,0.006481897641650076,0.00284807081112757
13,25,0.9914754201251579,0.006481899214628388,0.002848065121830556
13,26,0.9914754170960987,0.00648190009134568,0.002848059408855529
13,27,0.9914754138908325,0.006481900261868659,0.002848053736932541
13,28,0.9914754105456784,0.006481899724265465,0.002848048170326464
13,29,0.9914754070985365,0.006481898484627496,0.00284804277210885
13,30,0.9914754035884645,0.006481896557000428,0.002848037603443325
13,31,0.9914754000552326,0.006481893963225043,0.002848032722892598
13,32,0.9914753965388746,0.006481890732689784,0.002848028185754938
13,33,0.9914753930792314,0.00648188690199776,0.00284802404343763
13,34,0.9914753897155019,0.006481882514552052,0.002848020342874536
13,35,0.9914753864857982,0.006481877620063923,0.002848017125994312
13,36,0.991475383426715,0.006481872273989611,0.002848014429245362
13,37,0.9914753805729112,0.006481866536901948,0.00284801228318285
13,38,0.9914753779567229,0.006481860473804111,0.002848010712122517
13,39,0.9914753756077924,0.006481854153393088,0.002848009733865166
13,40,0.9914753735527331,0.006481847647281316,0.002848009359494959
13,41,0.9914753718148293,0.006481841029185332,0.002848009593253843
13,42,0.9914753704137732,0.006481834374090544,0.002848010432493472
13,43,0.9914753693654388,0.006481827757401612,0.002848011867705204
13,44,0.9914753686817046,0.006481821254088128,0.002848013882627834
13,45,0.9914753683703174,0.006481814937835169,0.002848016454431816
13,46,0.9914753684348055,0.006481808880208439,0.002848019553977929
13,47,0.9914753688744382,0.006481803149843379,0.002848023146147406
13,48,0.991475369684235,0.006481797811667522,0.002848027190239842
13,49,0.9914753708550204,0.006481792926164773,0.002848031640434311
13,50,0.991475372373528,0.006481788548690127,0.002848036446308533
13,51,0.9914753742225539,0.006481784728842435,0.002848041553410164
13,52,0.9914753763811485,0.006481781509902416,0.002848046903873757
13,53,0.9914753788248519,0.006481778928342238,0.002848052437076391
13,54,0.9914753815259785,0.006481777013412305,0.002848058090324574
13,55,0.9914753844539221,0.006481775786809792,0.002848063799564575
13,56,0.9914753875755095,0.006481775262432836,0.002848069500108202
13,57,0.9914753908553703,0.006481775446223035,0.002848075127365748
13,58,0.9914753942563431,0.006481776336098152,0.002848080617577842
13,59,0.9914753977398935,0.006481777921975673,0.002848085908537878
14,0,0.9917279164003764,0.006654408370355551,0.00235076505225178
14,1,0.9917279197604435,0.006654409822666396,0.002350770291102155
14,2,0.9917279231686316,0.006654411944757526,0.002350775287921807
14,3,0.9917279265863256,0.006654414712584841,0.002350779986094474
14,4,0.9917279299747996,0.006654418094787672,0.002350784332387685
14,5,0.9917279332956628,0.006654422053044189,0.002350788277555936
14,6,0.9917279365112875,0.006654426542505531,0.002350791776898656
14,7,0.9917279395852389,0.006654431512303995,0.002350794790766694
14,8,0.9917279424826883,0.006654436906129439,0.002350797285011581
14,9,0.9917279451708055,0.006654442662867278,0.002350799231372446
14,10,0.991727947619134,0.006654448717291004,0.002350800607796234
14,11,0.9917279497999332,0.006654455000801234,0.00235080139868758
14,12,0.9917279516884931,0.006654461442202975,0.002350801595085506
14,13,0.9917279532634149,0.006654467968512323,0.002350801194764948
14,14,0.991727954506856,0.006654474505783422,0.002350800202261965
14,15,0.9917279554047272,0.006654480979946255,0.002350798628822322
14,16,0.9917279559468531,0.00665448731764591,0.002350796492274048
14,17,0.9917279561270935,0.006654493447073722,0.002350793816825437
14,18,0.9917279559434058,0.006654499298780879,0.002350790632790732
14,19,0.9917279553978712,0.0066545048064653,0.002350786976246632
14,20,0.9917279544966706,0.006654509907722875,0.002350782888623521
14,21,0.9917279532500169,0.006654514544754526,0.002350778416236033
14,22,0.9917279516720334,0.006654518665021075,0.002350773609758277
14,23,0.9917279497805991,0.006654522221838548,0.002350768523649671
14,24,0.9917279475971471,0.006654525174907121,0.002350763215537898
14,25,0.9917279451464137,0.006654527490767672,0.002350757745565946
14,26,0.9917279424561699,0.00665452914318093,0.002350752175710687
14,27,0.9917279395568953,0.006654530113424696,0.002350746569080633
14,28,0.9917279364814409,0.006654530390506,0.002350740989200917
14,29,0.9917279332646517,0.006654529971285596,0.002350735499293526
14,30,0.9917279299429763,0.00665452886051357,0.002350730161560997
14,31,0.9917279265540503,0.006654527070775467,0.002350725036481639
14,32,0.9917279231362708,0.006654524622349722,0.002350720182124314
14,33,0.9917279197283638,0.006654521542977912,0.002350715653490508
14,34,0.9917279163689405,0.0066545178675504,0.002350711501891152
14,35,0.9917279130960663,0.006654513637711072,0.002350707774365274
14,36,0.991727909946823,0.006654508901385459,0.002350704513147023
14,37,0.9917279069568916,0.006654503712237749,0.002350701755187154
14,38,0.9917279041601509,0.006654498129062765,0.002350699531734373
14,39,0.9917279015882883,0.006654492215119783,0.002350697867981264
14,40,0.9917278992704439,0.006654486037415798,0.002350696782778858
14,41,0.9917278972328796,0.006654479665946333,0.00235069628842304
14,42,0.9917278954986807,0.00665447317290236,0.002350696390515225
14,43,0.991727894087499,0.006654466631852407,0.002350697087898899
14,44,0.9917278930153214,0.006654460116908955,0.002350698372672694
14,45,0.991727892294297,0.006654453701888787,0.002350700230279924
14,46,0.9917278919325959,0.006654447459476609,0.002350702639673497
14,47,0.9917278919343161,0.00665444146040148,0.002350705573554364
14,48,0.9917278922994375,0.006654435772635447,0.002350708998680822
14,49,0.991727893023824,0.006654430460623371,0.00235071287624513
14,50,0.9917278940992679,0.006654425584552722,0.0023507171623132
14,51,0.9917278955135832,0.006654421199671598,0.002350721808322373
14,52,0.9917278972507468,0.006654417355662759,0.002350726761631645
14,53,0.9917278992910757,0.006654414096080653,0.002350731966118101
14,54,0.9917279016114515,0.006654411457857922,0.002350737362812808
14,55,0.991727904185584,0.006654409470886957,0.002350742890568969
14,56,0.991727906984307,0.006654408157681187,0.00235074848675474
14,57,0.9917279099759115,0.006654407533120007,0.002350754087962895
14,58,0.9917279131265001,0.006654407604280153,0.002350759630729254
14,59,0.9917279164003759,0.006654408370355547,0.002350765052251779
15,0,0.9919800388110838,0.006759981664691016,0.001832768299243531
15,1,0.9919800419341791,0.006759982307619834,0.001832773674084165
15,2,0.9919800451464587,0.006759983630706682,0.001832778885155835
15,3,0.9919800484115247,0.006759985618960549,0.001832783873414711
15,4,0.9919800516923828,0.006759988249853743,0.001832788582341523
15,5,0.9919800549518589,0.006759991493577131,0.001832792958581941
15,6,0.9919800581530247,0.006759995313377867,0.001832796952551129
15,7,0.9919800612596054,0.006759999665975812,0.001832800518995551
15,8,0.9919800642364052,0.006760004502053996,0.001832803617505753
15,9,0.9919800670496945,0.006760009766817343,0.001832806212974206
15,10,0.9919800696675971,0.006760015400613612,0.001832808275993116
15,11,0.9919800720604524,0.00676002133960928,0.001832809783187629
15,12,0.9919800742011485,0.006760027516512825,0.001832810717480685
15,13,0.9919800760654288,0.006760033861337177,0.001832811068286497
15,14,0.9919800776321697,0.006760040302192712,0.001832810831630496
15,15,0.9919800788836212,0.006760046766101802,0.001832810010194355
15,16,0.991980079805603,0.00676005317982566,0.001832808613285578
15,17,0.9919800803876693,0.006760059470694161,0.001832806656732036
15,18,0.9919800806232241,0.006760065567429242,0.001832804162702609
15,19,0.9919800805095991,0.006760071400952485,0.001832801159455988
15,20,0.9919800800480821,0.006760076905167837,0.001832797681020479
15,21,0.9919800792439022,0.006760082017710482,0.001832793766808431
15,22,0.9919800781061704,0.006760086680653463,0.001832789461169669
15,23,0.9919800766477791,0.006760090841164051,0.001832784812888989
15,24,0.9919800748852516,0.006760094452102293,0.00183277987463339
15,25,0.9919800728385587,0.006760097472555171,0.001832774702355337
15,26,0.9919800705308893,0.006760099868300088,0.001832769354658788
15,27,0.9919800679883921,0.006760101612192661,0.0018327638921352
15,28,0.9919800652398723,0.006760102684474182,0.001832758376676986
15,29,0.9919800623164744,0.006760103072995549,0.00183275287077628
15,30,0.9919800592513196,0.006760102773354842,0.001832747436816864
15,31,0.9919800560791384,0.006760101788947238,0.001832742136367365
15,32,0.9919800528358729,0.00676010013092652,0.001832737029483663
15,33,0.991980049558269,0.006760097818078703,0.001832732174028452
15,34,0.9919800462834664,0.006760094876609219,0.001832727625015659
15,35,0.991980043048567,0.006760091339845949,0.001832723433987107
15,36,0.9919800398902244,0.006760087247861661,0.001832719648428561
15,37,0.991980036844224,0.006760082647019955,0.001832716311231693
15,38,0.9919800339450769,0.00676007758944993,0.001832713460208109
15,39,0.9919800312256325,0.006760072132455585,0.001832711127660943
15,40,0.9919800287167034,0.006760066337866515,0.001832709340018844
15,41,0.9919800264467161,0.006760060271337377,0.001832708117536534
15,42,0.9919800244413899,0.006760054001604023,0.001832707474065314
15,43,0.9919800227234463,0.006760047599704714,0.001832707416896126
15,44,0.9919800213123507,0.006760041138175263,0.001832707946676935
15,45,0.9919800202240909,0.006760034690227164,0.001832709057405382
15,46,0.991980019470998,0.006760028328918132,0.001832710736496783
15,47,0.9919800190616029,0.006760022126324299,0.001832712964926702
15,48,0.9919800190005473,0.00676001615272361,0.001832715717446496
15,49,0.9919800192885211,0.006760010475799474,0.00183271896286936
15,50,0.991980019922262,0.006760005159873908,0.001832722664423676
15,51,0.9919800208945887,0.00676000026517871,0.001832726780169627
15,52,0.9919800221944854,0.006759995847173003,0.001832731263474384
15,53,0.9919800238072229,0.006759991955914824,0.001832736063540452
15,54,0.9919800257145304,0.006759988635493965,0.001832741125981238
15,55,0.9919800278947958,0.006759985923532383,0.001832746393437254
15,56,0.9919800303233165,0.006759983850757955,0.001832751806226045
15,57,0.9919800329725769,0.006759982440656306,0.001832757303018412
15,58,0.9919800358125586,0.006759981709204698,0.001832762821533311
15,59,0.9919800388110845,0.006759981664691022,0.001832768299243533
16,0,0.9922283980865078,0.006795382424147148,0.001297939345970747
16,1,0.9922284009101855,0.006795382266061961,0.001297944780116129
16,2,0.9922284038589968,0.00679538279216266,0.001297950131829922
16,3,0.9922284068995344,0.006795383996488525,0.001297955340474796
16,4,0.9922284099973431,0.006795385865394128,0.001297960347034413
16,5,0.9922284131173255,0.006795388377704041,0.001297965094782134
16,6,0.9922284162241314,0.00679539150495269,0.001297969529923756
16,7,0.9922284192825592,0.006795395211706905,0.001297973602207036
16,8,0.9922284222579552,0.006795399455967392,0.001297977265491086
16,9,0.9922284251166071,0.006795404189644657,0.001297980478269183
16,10,0.992228427826125,0.00679540935910387,0.001297983204139075
16,11,0.9922284303558088,0.006795414905772627,0.001297985412215445
16,12,0.9922284326769966,0.006795420766804611,0.001297987077479865
16,13,0.992228434763389,0.00679542687579168,0.001297988181064266
16,14,0.9922284365913436,0.00679543316351629,0.001297988710464715
16,15,0.9922284381401513,0.006795439558735815,0.001297988659683096
16,16,0.9922284393922618,0.006795445988989677,0.00129798802929504
16,17,0.9922284403334908,0.00679545238142042,0.001297986826443403
16,18,0.99222844095317,0.006795458663599148,0.001297985064757306
16,19,0.9922284412442812,0.00679546476434625,0.001297982764197707
16,20,0.9922284412035246,0.00679547061453783,0.001297979950831212
16,21,0.9922284408313624,0.006795476147888966,0.001297976656534713
16,22,0.9922284401320118,0.00679548130170473,0.001297972918634208
16,23,0.9922284391133955,0.006795486017590545,0.001297968779481858
16,24,0.9922284377870575,0.006795490242113839,0.001297964285976124
16,25,0.9922284361680227,0.006795493927409382,0.001297959489030362
16,26,0.992228434274638,0.006795497031721692,0.001297954442995966
16,27,0.9922284321283549,0.006795499519878024,0.001297949205046526
16,28,0.9922284297534927,0.006795501363686922,0.001297943834530034
16,29,0.9922284271769581,0.006795502542257594,0.001297938392296444
16,30,0.992228424427946,0.006795503042236614,0.001297932940008234
16,31,0.9922284215376034,0.006795502857959195,0.001297927539441745
16,32,0.9922284185386787,0.006795501991513383,0.001297922251787249
16,33,0.9922284154651506,0.006795500452716401,0.001297917136955653
16,34,0.9922284123518449,0.006795498259003423,0.001297912252899704
16,35,0.9922284092340352,0.006795495435230029,0.001297907654957373
16,36,0.992228406147048,0.006795492013390577,0.00129790339522487
16,37,0.9922284031258595,0.006795488032255709,0.001297899521966384
16,38,0.9922284002047015,0.006795483536933061,0.001297896079067244
16,39,0.9922283974166713,0.006795478578356168,0.001297893105536684
16,40,0.9922283947933584,0.006795473212707371,0.001297890635065864
16,41,0.9922283923644863,0.00679546750078127,0.001297888695646138
16,42,0.9922283901575744,0.006795461507295898,0.001297887309251903
16,43,0.9922283881976283,0.00679545530015948,0.00129788649159163
16,44,0.9922283865068542,0.006795448949701017,0.001297886251929875
16,45,0.9922283851044097,0.006795442527873469,0.00129788659298231
16,46,0.9922283840061855,0.006795436107438515,0.001297887510884941
16,47,0.9922283832246239,0.006795429761142143,0.001297888995237881
16,48,0.9922283827685802,0.00679542356089041,0.001297891029223168
16,49,0.992228382643223,0.006795417576934737,0.001297893589795304
16,50,0.9922283828499721,0.006795411877075871,0.00129789664794234
16,51,0.9922283833864844,0.006795406525895685,0.001297900169014578
16,52,0.99222838424668,0.006795401584025409,0.001297904113117147
16,53,0.9922283854208149,0.006795397107458674,0.001297908435562018
16,54,0.9922283868955849,0.006795393146917013,0.001297913087374317
16,55,0.9922283886542809,0.006795389747275211,0.001297918015847238
16,56,0.9922283906769753,0.006795386947052827,0.001297923165139224
16,57,0.9922283929407514,0.006795384777977782,0.001297928476906687
16,58,0.9922283954199592,0.00679538326462684,0.001297933890965065
16,59,0.9922283980865076,0.006795382424147149,0.001297939345970746
17,0,0.9924696591117217,0.006757771218398084,0.0007506040510430605
17,1,0.9924696615836182,0.006757770271637966,0.0007506094635420342
17,2,0.9924696642103999,0.00675777000747068,0.0007506148768202916
17,3,0.9924696669623038,0.006757770428889604,0.0007506202295429902
17,4,0.9924696698081523,0.006757771531120076,0.0007506254610613653
17,5,0.9924696727156972,0.006757773301673453,0.0007506305120999065
17,6,0.9924696756519961,0.006757775720488636,0.0007506353254279897
17,7,0.9924696785837795,0.006757778760159352,0.000750639846508331
17,8,0.9924696814778311,0.006757782386244695,0.0007506440241149366
17,9,0.9924696843013585,0.006757786557659353,0.0007506478109135294
17,10,0.9924696870223696,0.006757791227139175,0.0007506511639978879
17,11,0.9924696896100351,0.006757796341776728,0.0007506540453760094
17,12,0.9924696920350345,0.006757801843620763,0.0007506564224005862
17,13,0.9924696942698927,0.00675780767033286,0.000750658268138924
17,14,0.9924696962892873,0.006757813755893749,0.0007506595616781011
17,15,0.992469698070337,0.006757820031351329,0.0007506602883619164
17,16,0.9924696995928626,0.006757826425601951,0.0007506604399569431
17,17,0.9924697008396126,0.006757832866196013,0.0007506600147458016
17,18,0.9924697017964617,0.006757839280158874,0.0007506590175466047
17,19,0.9924697024525669,0.006757845594817661,0.00075065745965835
17,20,0.9924697028004945,0.006757851738624716,0.0007506553587328835
17,21,0.9924697028363031,0.006757857641968263,0.0007506527385748831
17,22,0.9924697025595868,0.006757863237961162,0.0007506496288721275
17,23,0.9924697019734808,0.006757868463198738,0.0007506460648591085
17,24,0.9924697010846261,0.006757873258477209,0.0007506420869177992
17,25,0.992469699903094,0.006757877569464479,0.0007506377401200978
17,26,0.9924696984422706,0.006757881347315691,0.0007506330737171309
17,27,0.9924696967187095,0.006757884549226674,0.0007506281405812142
17,28,0.9924696947519379,0.00675788713891886,0.000750622996606776
17,29,0.9924696925642418,0.006757889087050355,0.0007506177000770534
17,30,0.9924696901804073,0.00675789037154833,0.0007506123110037171
17,31,0.9924696876274456,0.006757890977859143,0.0007506068904469247
17,32,0.9924696849342817,0.006757890899113213,0.0007506014998234944
17,33,0.9924696821314311,0.006757890136202869,0.0007505962002110423
17,34,0.9924696792506508,0.006757888697772228,0.0007505910516559628
17,35,0.9924696763245818,0.006757886600119294,0.0007505861124930985
17,36,0.9924696733863766,0.00675788386701125,0.000750581438684794
17,37,0.9924696704693275,0.006757880529415202,0.0007505770831868378
17,38,0.9924696676064848,0.006757876625147284,0.0007505730953484609
17,39,0.9924696648302853,0.006757872198444185,0.0007505695203532025
17,40,0.9924696621721858,0.006757867299461946,0.0007505663987069712
17,41,0.9924696596623024,0.006757861983707645,0.0007505637657791047
17,42,0.9924696573290724,0.006757856311410521,0.0007505616514016293
17,43,0.992469655198934,0.006757850346839579,0.0007505600795312601
17,44,0.9924696532960207,0.0067578441575754,0.0007505590679779635
17,45,0.9924696516418938,0.006757837813744488,0.0007505586282031685
17,46,0.9924696502552957,0.006757831387224716,0.0007505587651899005
17,47,0.9924696491519368,0.006757824950830945,0.0007505594773863138
17,48,0.9924696483443181,0.006757818577490004,0.0007505607567232616
17,49,0.9924696478415896,0.006757812339414403,0.000750562588705705
17,50,0.9924696476494486,0.006757806307284126,0.0007505649525769284
17,51,0.9924696477700724,0.006757800549445777,0.0007505678215536965
17,52,0.9924696482020928,0.006757795131138142,0.0007505711631296979
17,53,0.9924696489406143,0.006757790113753025,0.0007505749394438385
17,54,0.9924696499772723,0.006757785554139652,0.0007505791077092118
17,55,0.9924696513003181,0.006757781503960488,0.0007505836206978771
17,56,0.9924696528947641,0.006757778009105956,0.0007505884272759769
17,57,0.9924696547425422,0.006757775109174418,0.0007505934729830971
17,58,0.992469656822718,0.006757772837023565,0.0007505987006493355
17,59,0.9924696591117222,0.006757771218398088,0.0007506040510430609
18,0,0.9927005856037212,0.00664461387011606,0.0001956535557130914
18,1,0.9927005876837124,0.006644612148727506,0.000195658863220439
18,2,0.9927005899411918,0.006644611103432566,0.0001956642551877033
18,3,0.9927005923505821,0.00664461074607518,0.0001956696705215697
18,4,0.9927005948845837,0.006644611080704614,0.0001956750478639121
18,5,0.9927005975144866,0.006644612103529544,0.0001956803262870087
18,6,0.9927006002104918,0.00664461380296101,0.0001956854459838847
18,7,0.9927006029420512,0.0066446161597437,0.0001956903489459623
18,8,0.9927006056782174,0.006644619147174152,0.000195694979620338
18,9,0.992700608387989,0.006644622731403324,0.0001956992855392399
18,10,0.9927006110406618,0.006644626871820123,0.0001957032179145313
18,11,0.9927006136061794,0.006644631521511612,0.0001957067321905219
18,12,0.9927006160554737,0.006644636627794564,0.0001957097885488214
18,13,0.9927006183607958,0.006644642132812422,0.0001957123523595111
18,14,0.9927006204960213,0.006644647974190785,0.0001957143945735212
18,15,0.992700622436961,0.006644654085744241,0.0001957158920517718
18,16,0.9927006241616202,0.00664466039822617,0.0001957168278273403
18,17,0.9927006256504584,0.006644666840113403,0.0001957171912976959
18,18,0.9927006268866069,0.006644673338416581,0.000195716978344818
18,19,0.9927006278560588,0.006644679819507159,0.0001957161913818407
18,20,0.9927006285478305,0.006644686209951674,0.0001957148393256985
18,21,0.9927006289540832,0.006644692437343776,0.0001957129374960802
18,22,0.9927006290702142,0.006644698431124651,0.0001957105074418367
18,23,0.9927006288949084,0.006644704123382483,0.000195707576696812
18,24,0.9927006284301508,0.006644709449621916,0.0001957041784678584
18,25,0.9927006276812077,0.006644714349494821,0.0001957003512585766
18,26,0.9927006266565659,0.006644718767484041,0.0001956961384330392
18,27,0.992700625367833,0.006644722653532368,0.0001956915877244445
18,28,0.992700623829613,0.00664472596360973,0.0001956867506942698
18,29,0.9927006220593333,0.006644728660211993,0.0001956816821480503
18,30,0.9927006200770533,0.006644730712785914,0.0001956764395144078
18,31,0.9927006179052322,0.006644732098075277,0.0001956710821943632
18,32,0.9927006155684782,0.006644732800384419,0.0001956656708883061
18,33,0.9927006130932674,0.006644732811756048,0.0001956602669082468
18,34,0.992700610507646,0.006644732132061432,0.0001956549314831405
18,35,0.9927006078409086,0.006644730769001833,0.000195649725065154
18,36,0.9927006051232722,0.006644728738021287,0.000195644706644734
18,37,0.9927006023855273,0.006644726062131566,0.0001956399330822353
18,38,0.9927005996586947,0.006644722771651478,0.0001956354584636841
18,39,0.9927005969736697,0.006644718903863305,0.0001956313334879725
18,40,0.9927005943608744,0.006644714502590383,0.0001956276048924312
18,41,0.9927005918499138,0.00664470961770058,0.0001956243149232888
18,42,0.9927005894692383,0.006644704304541271,0.0001956215008570159
18,43,0.9927005872458193,0.006644698623312234,0.0001956191945779781
18,44,0.9927005852048518,0.006644692638383661,0.0001956174222171855
18,45,0.9927005833694584,0.006644686417566764,0.0001956162038562229
18,46,0.9927005817604369,0.006644680031345566,0.0001956155532997223
18,47,0.9927005803960165,0.006644673552078244,0.0001956154779189464
18,48,0.9927005792916579,0.00664466705317734,0.0001956159785682616
18,49,0.9927005784598726,0.006644660608277941,0.0001956170495754416
18,50,0.9927005779100841,0.006644654290403359,0.0001956186788059166
18,51,0.9927005776485238,0.006644648171137756,0.0001956208478002408
18,52,0.9927005776781547,0.006644642319815002,0.0001956235319832214
18,53,0.9927005779986394,0.00664463680273309,0.0001956267009423455
18,54,0.9927005786063481,0.00664463168240297,0.0001956303187723503
18,55,0.9927005794943945,0.006644627016840243,0.0001956343444820315
18,56,0.9927005806527175,0.006644622858907842,0.0001956387324586854
18,57,0.9927005820681942,0.006644619255717081,0.0001956434329849154
18,58,0.9927005837247848,0.006644616248093847,0.0001956483928019508
18,59,0.9927005856037199,0.006644613870116052,0.0001956535557130911
19,0,0.9929181191587088,0.006453734677037632,-0.0003613572387073792
19,1,0.9929181208210627,0.006453732194639852,-0.0003613521194096807
19,2,0.992918122675604,0.006453730377542833,-0.0003613468330962432
19,3,0.9929181247013215,0.006453729246335414,-0.0003613414396631976
19,4,0.9929181268752634,0.006453728813834973,-0.0003613360002204533
19,5,0.9929181291727959,0.006453729084942158,-0.0003613305763992984
19,6,0.9929181315678898,0.006453730056585363,-0.0003613252296540903
19,7,0.992918134033407,0.006453731717755478,-0.000361320020565941
19,8,0.9929181365414105,0.006453734049630669,-0.0003613150081562943
19,9,0.9929181390634877,0.006453737025789641,-0.0003613102492181689
19,10,0.9929181415710587,0.006453740612511009,-0.0003613057976726434
19,11,0.9929181440357147,0.006453744769155441,-0.0003613017039578873
19,12,0.9929181464295276,0.006453749448626127,-0.0003612980144576505
19,13,0.9929181487253766,0.006453754597902437,-0.0003612947709757002
19,14,0.9929181508972476,0.006453760158640677,-0.0003612920102621538
19,15,0.9929181529205333,0.006453766067835142,-0.0003612897635970807
19,16,0.9929181547723075,0.006453772258532,-0.0003612880564360865
19,17,0.9929181564315889,0.006453778660587903,-0.000361286908121896
19,18,0.9929181578795778,0.006453785201464746,-0.0003612863316652024
19,19,0.992918159099868,0.006453791807051546,-0.0003612863335972603
19,20,0.9929181600786317,0.006453798402504167,-0.0003612869138958951
19,21,0.9929181608047797,0.00645380491309337,-0.0003612880659857664
19,22,0.9929181612700839,0.006453811265051523,-0.0003612897768128797
19,23,0.9929181614692729,0.006453817386408457,-0.0003612920269925079
19,24,0.9929181614000897,0.006453823207806911,-0.0003612947910288395
19,25,0.9929181610633174,0.006453828663288361,-0.0003612980376038735
19,26,0.9929181604627715,0.006453833691040363,-0.0003613017299322814
19,27,0.9929181596052579,0.006453838234096869,-0.000361305826178217
19,28,0.9929181585004917,0.006453842240983647,-0.0003613102799293489
19,29,0.9929181571609902,0.006453845666301459,-0.0003613150407227434
19,30,0.9929181556019305,0.006453848471240461,-0.0003613200546166391
19,31,0.9929181538409788,0.006453850624019883,-0.0003613252648016311
19,32,0.9929181518980863,0.006453852100248135,-0.0003613306122443409
19,33,0.9929181497952676,0.00645385288319917,-0.0003613360363562823
19,34,0.9929181475563484,0.006453852964002,-0.0003613414756803399
19,35,0.9929181452066972,0.006453852341741228,-0.0003613468685870913
19,36,0.9929181427729347,0.006453851023467381,-0.0003613521539730769
19,37,0.9929181402826395,0.006453849024117084,-0.0003613572719531157
19,38,0.992918137764025,0.006453846366343731,-0.0003613621645388124
19,39,0.9929181352456302,0.006453843080260859,-0.0003613667762955794
19,40,0.9929181327559881,0.0064538392031009,-0.0003613710549707189
19,41,0.9929181303233076,0.006453834778793339,-0.000361374952085455
19,42,0.9929181279751522,0.006453829857466973,-0.0003613784234842031
19,43,0.9929181257381278,0.006453824494881963,-0.0003613814298348559
19,44,0.992918123637579,0.006453818751798065,-0.0003613839370744163
19,45,0.9929181216973084,0.006453812693286271,-0.0003613859167949347
19,46,0.9929181199392968,0.006453806387991516,-0.000361387346565371
19,47,0.9929181183834664,0.006453799907355008,-0.0003613882101857479
19,48,0.9929181170474429,0.006453793324804704,-0.0003613884978707034
19,49,0.992918115946365,0.006453786714923422,-0.0003613882063603777
19,50,0.9929181150927071,0.006453780152603726,-0.0003613873389573634
19,51,0.9929181144961415,0.006453773712199369,-0.0003613859054893087
19,52,0.9929181141634282,0.00645376746668282,-0.0003613839221975891
19,53,0.9929181140983372,0.006453761486818418,-0.0003613814115533077
19,54,0.9929181143016035,0.006453755840360564,-0.0003613784020027063
19,55,0.9929181147709265,0.006453750591286085,-0.0003613749276448749
19,56,0.9929181155009874,0.006453745799069296,-0.0003613710278454021
19,57,0.9929181164835154,0.006453741518008191,-0.0003613667467903541
19,58,0.9929181177073783,0.006453737796609208,-0.0003613621329856314
19,59,0.9929181191587082,0.006453734677037629,-0.000361357238707379
20,0,0.9931194713524323,0.006183406472308415,-0.0009140987465114677
20,1,0.9931194725879159,0.006183403240397877,-0.0009140938952730385
20,2,0.9931194740218693,0.006183400659110781,-0.0009140887973404878
20,3,0.993119475638043,0.006183398757694588,-0.0009140835104754155
20,4,0.9931194774181253,0.006183397557693539,-0.0009140780945801845
20,5,0.9931194793419521,0.006183397072704495,-0.0009140726110192074
20,6,0.9931194813877221,0.006183397308222776,-0.0009140671219236501
20,7,0.9931194835322565,0.006183398261579971,-0.0009140616894874699
20,8,0.9931194857512563,0.006183399921974096,-0.0009140563752627108
20,9,0.9931194880195807,0.006183402270592065,-0.0009140512394620816
20,10,0.9931194903115286,0.00618340528082282,-0.0009140463402766894
20,11,0.9931194926011322,0.006183408918558921,-0.0009140417332166898
20,12,0.9931194948624478,0.00618341314258299,-0.0009140374704823053
20,13,0.9931194970698559,0.006183417905034801,-0.0009140336003723581
20,14,0.9931194991983449,0.006183423151953513,-0.0009140301667370035
20,15,0.9931195012237966,0.006183428823889095,-0.0009140272084808814
20,16,0.9931195031232639,0.006183434856575944,-0.0009140247591223107
20,17,0.9931195048752234,0.006183441181660976,-0.0009140228464135105
20,18,0.9931195064598245,0.00618344772747814,-0.000914021492026161
20,19,0.9931195078591131,0.00618345441986042,-0.0009140207113058664
20,20,0.9931195090572356,0.006183461182980191,-0.0009140205130982867
20,21,0.9931195100406154,0.006183467940208381,-0.0009140208996489202
20,22,0.9931195107981101,0.006183474614982772,-0.0009140218665776737
20,23,0.993119511321138,0.006183481131675486,-0.0009140234029285008
20,24,0.9931195116037707,0.006183487416449872,-0.0009140254912935462
20,25,0.9931195116428089,0.006183493398097149,-0.000914028108010408
20,26,0.9931195114378071,0.006183499008843164,-0.0009140312234302504
20,27,0.9931195109910896,0.00618350418511631,-0.0009140348022537634
20,28,0.9931195103077176,0.006183508868267759,-0.0009140388039311337
20,29,0.9931195093954339,0.006183513005235957,-0.0009140431831215104
20,30,0.993119508264575,0.006183516549147791,-0.0009140478902067442
20,31,0.9931195069279546,0.006183519459849682,-0.000914052871853594
20,32,0.9931195054007169,0.006183521704362508,-0.000914058071618011
