kind,sample,phase_deg,periapsis_radius_km,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,earth_distance_km,jacobi
targeted_trajectory,130,14.88928708770439,6563.000041081413,147.6116492295927,0.9979924616770364,0.0119295481168024,-4.901059028778195e-22,0.003539128119008709,-0.0112800103912869,4.688086824899235e-22,1809653.716044992,3.000356027154448
targeted_trajectory,131,14.88928708770439,6563.000041081413,148.7471234544358,0.9980567767049354,0.01170400672831706,-4.80694678921549e-22,0.003043667692943021,-0.01181312908688947,4.949061606115885e-22,1774789.609293507,3.000356027154448
targeted_trajectory,132,14.88928708770439,6563.000041081413,149.8825976792787,0.9981112633193081,0.01146808422038329,-4.707690638068412e-22,0.00253279128368722,-0.01234311504810133,5.21486672761261e-22,1738639.719799814,3.000356027154448
targeted_trajectory,133,14.88928708770439,6563.000041081413,151.0180719041218,0.9981556216497852,0.01122183201905935,-4.603191215686587e-22,0.002006634838721852,-0.01287100009057857,5.486025528604534e-22,1701212.457252678,3.000356027154448
targeted_trajectory,134,14.88928708770439,6563.000041081413,152.1535461289648,0.9981895550325363,0.01096527942440715,-4.493338308461871e-22,0.001465393780358833,-0.01339802309986125,5.763127386122199e-22,1662517.674709761,3.000356027154448
targeted_trajectory,135,14.88928708770439,6563.000041081413,153.2890203538078,0.9982127713682505,0.01069842924493073,-4.378009476457465e-22,0.0009093440742147499,-0.01392566385874282,6.046836325095234e-22,1622566.998953386,3.000356027154448
targeted_trajectory,136,14.88928708770439,6563.000041081413,154.4244945786508,0.9982249849545287,0.0104212527111479,-4.257068503103252e-22,0.0003388700628794123,-0.01445568321534999,6.337900628795107e-22,1581374.268758848,3.000356027154448
targeted_trajectory,137,14.88928708770439,6563.000041081413,155.5599688034938,0.9982259189460754,0.01013368353312312,-4.130363647589591e-22,-0.0002454986423391342,-0.01499017077802499,6.637163417102719e-22,1538956.112915872,3.000356027154448
targeted_trajectory,138,14.88928708770439,6563.000041081413,156.6954430283369,0.9982153086485779,0.009835610942104634,-3.997725682306875e-22,-0.0008430380836184205,-0.01553160147415576,6.945574037885038e-22,1495332.710163477,3.000356027154448
targeted_trajectory,139,14.88928708770439,6563.000041081413,157.8309172531799,0.9981929059239566,0.009526871529174807,-3.858965702593443e-22,-0.001452764405679471,-0.01608290241136929,7.264199903792502e-22,1450528.787174299,3.000356027154448
targeted_trajectory,140,14.88928708770439,6563.000041081413,158.9663914780229,0.9981584850832925,0.009207239665655865,-3.713872706466135e-22,-0.002073345932046036,-0.01664753145714744,7.594238044705842e-22,1404574.929740035,3.000356027154448
targeted_trajectory,141,14.88928708770439,6563.000041081413,160.101865702866,0.9981118507796887,0.008876416264535204,-3.562210961681967e-22,-0.002702984724595304,-0.01722956866988316,7.937025039821478e-22,1357509.30828188,3.000356027154448
targeted_trajectory,142,14.88928708770439,6563.000041081413,161.2373399277089,0.9980528486011724,0.00853401562666848,-3.403717212574532e-22,-0.003339256367041303,-0.0178338209216168,8.2940429880993e-22,1309379.954369086,3.000356027154448
targeted_trajectory,143,14.88928708770439,6563.000041081413,162.372814152552,0.9979813793234064,0.00817955012388372,-3.238097839681449e-22,-0.003978892419263556,-0.01846593830409149,8.666917519586673e-22,1260247.773627971,3.000356027154448
targeted_trajectory,144,14.88928708770439,6563.000041081413,163.508288377395,0.9978974181399091,0.007812412529004642,-3.065026187610908e-22,-0.004617484159087545,-0.01913253741549945,9.057401135206043e-22,1210190.546912114,3.000356027154448
targeted_trajectory,145,14.88928708770439,6563.000041081413,164.643762602238,0.9978010406771021,0.007431855956595053,-2.884140447452604e-22,-0.005249078531610714,-0.01984132000286426,9.467330735776869e-22,1159308.261611458,3.000356027154448
targeted_trajectory,146,14.88928708770439,6563.000041081413,165.779236827081,0.9976924582606393,0.00703697171021541,-2.695042762045892e-22,-0.005865627599518228,-0.0206011633001463,9.898541037100141e-22,1107730.234706408,3.000356027154448
targeted_trajectory,147,14.88928708770439,6563.000041081413,166.9147110519241,0.9975720657602144,0.006626665985801287,-2.49730068319292e-22,-0.006456242033708729,-0.02142213673479065,1.03527041183935e-21,1055624.643171166,3.000356027154448
targeted_trajectory,148,14.88928708770439,6563.000041081413,168.0501852767671,0.9974405063999384,0.006199637601473521,-2.290452853337663e-22,-0.007006190370369288,-0.02231536195215821,1.083104744882555e-21,1003211.262790974,3.000356027154448
targeted_trajectory,149,14.88928708770439,6563.000041081413,169.1856595016101,0.9972987590731007,0.005754361115782958,-2.074021961223059e-22,-0.007495587274693565,-0.02329256946766918,1.133387583203494e-21,950778.4096282572,3.000356027154448
targeted_trajectory,150,14.88928708770439,6563.000041081413,170.3211337264532,0.9971482545737294,0.005289083487531019,-1.847539826620235e-22,-0.007897745791327408,-0.02436510289154047,1.185978522869587e-21,898705.2046332536,3.000356027154448
targeted_trajectory,151,14.88928708770439,6563.000041081413,171.4566079512961,0.9969910267950269,0.004801848692455165,-1.610592087687347e-22,-0.008177273206535269,-0.02554197018448752,1.24044122088691e-21,847490.1548869095,3.000356027154448
targeted_trajectory,152,14.88928708770439,6563.000041081413,172.5920821761391,0.9968299012008094,0.00429057435335235,-1.362893366033433e-22,-0.008288249529503121,-0.02682635291000991,1.295853280664016e-21,797786.2559052665,3.000356027154448
targeted_trajectory,153,14.88928708770439,6563.000041081413,173.7275564009822,0.9966687115219651,0.003753217506109021,-1.104407170014389e-22,-0.008173372575034879,-0.0282098488053548,1.350537233249933e-21,750440.575372695,3.000356027154449
targeted_trajectory,154,14.88928708770439,6563.000041081413,174.8630306258252,0.996512509689285,0.003188079752015244,-8.355253819005605e-23,-0.007765916395814552,-0.02966392450042426,1.401726033140953e-21,706531.2924627082,3.000356027154449
targeted_trajectory,155,14.88928708770439,6563.000041081413,175.9985048506682,0.9963676856265624,0.002594303132770771,-5.573132534165431e-23,-0.006997620439096908,-0.03112922499596646,1.445251286023216e-21,667386.0328514352,3.000356027154448
targeted_trajectory,156,14.88928708770439,6563.000041081413,177.1339790755113,0.9962418441680243,0.001972569532616939,-2.717957960717371e-23,-0.005816216931696653,-0.03250640587009618,1.475484217578045e-21,634552.4747675902,3.000356027154449
targeted_trajectory,157,14.88928708770439,6563.000041081413,178.2694533003543,0.996143232267384,0.001325899189582501,1.779979722459099e-24,-0.004213568789052999,-0.03365697061100845,1.485916881837729e-21,609682.5829858443,3.000356027154449
targeted_trajectory,158,14.88928708770439,6563.000041081413,179.4049275251973,0.9960795690770162,0.0006602420781975553,3.070078630179447e-23,-0.002256190132513634,-0.03442530339491082,1.47071799375918e-21,594303.9198207345,3.000356027154449
targeted_trajectory,159,14.88928708770439,6563.000041081413,180.5404017500403,0.9960564197451109,-1.560748258931302e-05,5.904741389746933e-23,-9.721782984533863e-05,-0.03468487841708248,1.427007464162901e-21,589506.5156676964,3.000356027154449
targeted_trajectory,160,14.88928708770439,6563.000041081413,181.6758759748833,0.9960757026086567,-0.0006910989755886286,8.627266572462491e-23,0.002051345441410396,-0.03438948951222996,1.356625087375233e-21,595658.1377788151,3.000356027154449
targeted_trajectory,161,14.88928708770439,6563.000041081413,182.8113501997263,0.9961351164348308,-0.001355775923696217,1.119118514470626e-22,0.003981052078174179,-0.03359452095846745,1.265951369391762e-21,612296.7198413289,3.000356027154448
targeted_trajectory,162,14.88928708770439,6563.000041081413,183.9468244245694,0.996228836158091,-0.002001078233560214,1.356522051900218e-22,0.005547086377875481,-0.0324311672804157,1.163689421209496e-21,638264.9992492767,3.000356027154448
targeted_trajectory,163,14.88928708770439,6563.000041081413,185.0822986494124,0.9963490535668,-0.002621326591800239,1.573508296352566e-22,0.00669137500980661,-0.03105429120601865,1.058127079574772e-21,672006.5690940481,3.000356027154448
targeted_trajectory,164,14.88928708770439,6563.000041081413,186.2177728742554,0.996487571301826,-0.003213720772095131,1.770074883465989e-22,0.007427540833468142,-0.02959844293608455,9.554199478713332e-22,711873.1652900847,3.000356027154448
targeted_trajectory,165,14.88928708770439,6563.000041081413,187.3532470990984,0.9966369076425241,-0.003777713061193798,1.947175920093328e-22,0.007810002614337903,-0.02815848811169129,8.592375024394123e-22,756339.8656679976,3.000356027154449
targeted_trajectory,166,14.88928708770439,6563.000041081413,188.4887213239415,0.9967908136207281,-0.004314216120729729,2.106274740641667e-22,0.007906915868348838,-0.02679025997819006,7.712361565850927e-22,804108.6550331687,3.000356027154448
targeted_trajectory,167,14.88928708770439,6563.000041081413,189.6241955487845,0.9969443642653076,-0.004824927012109817,2.24901821845808e-22,0.007783850285157246,-0.0255200672513513,6.917504609541837e-22,854130.2740049463,3.000356027154448
targeted_trajectory,168,14.88928708770439,6563.000041081413,190.7596697736275,0.9970938267906635,-0.005311854914709535,2.377038587726429e-22,0.007496694654566626,-0.0243551565242685,6.203777443222767e-22,905582.4901607255,3.000356027154448
targeted_trajectory,169,14.88928708770439,6563.000041081413,191.8951439984705,0.9972364499401615,-0.005777033352746852,2.491851076587535e-22,0.00709008238485071,-0.02329190143327865,5.563734506012248e-22,957832.2070568515,3.000356027154448
targeted_trajectory,170,14.88928708770439,6563.000041081413,193.0306182233135,0.997370251310125,-0.006222365228380712,2.594812114089124e-22,0.006598374551799252,-0.02232125983052443,4.988842667550917e-22,1010396.237726556,3.000356027154448
targeted_trajectory,171,14.88928708770439,6563.000041081413,194.1660924481565,0.9974938340267797,-0.00664955207823997,2.687111486562265e-22,0.006047486136248578,-0.02143206170203271,4.470710653210098e-22,1062906.980473164,3.000356027154448
targeted_trajectory,172,14.88928708770439,6563.000041081413,195.3015666729996,0.9976062402537383,-0.007060072218635259,2.76978144855356e-22,0.005456749055398525,-0.02061283647231627,4.001656901645678e-22,1115084.657806084,3.000356027154448
targeted_trajectory,173,14.88928708770439,6563.000041081413,196.4370408978426,0.9977068387389815,-0.007455185053742395,2.843712987018848e-22,0.004840509861297782,-0.01985274235093782,3.574912517501808e-22,1166715.766958839,3.000356027154448
targeted_trajectory,174,14.88928708770439,6563.000041081413,197.5725151226856,0.9977952403418046,-0.007835947983007224,2.90967401521233e-22,0.004209396858927821,-0.01914197662491889,3.18463803308676e-22,1217636.712230516,3.000356027154448
targeted_trajectory,175,14.88928708770439,6563.000041081413,198.7079893475286,0.99787123528181,-0.00820323825387791,2.968326938644553e-22,0.003571285527980856,-0.01847190143439386,2.825854390751736e-22,1267721.50767134,3.000356027154448
targeted_trajectory,176,14.88928708770439,6563.000041081413,199.8434635723717,0.9979347467531655,-0.008557775672265592,3.020244496144569e-22,0.002932018666819856,-0.01783502288743845,2.494341551337205e-22,1316872.579087088,3.000356027154448
targeted_trajectory,177,14.88928708770439,6563.000041081413,200.9789377972147,0.9979857966767154,-0.008900144141936133,3.065923536873044e-22,0.00229593788582217,-0.01722490149994545,2.186531532248408e-22,1365013.888650967,3.000356027154448
targeted_trajectory,178,14.88928708770439,6563.000041081413,202.1144120220577,0.9980244803879311,-0.009230811150132615,3.105796761963877e-22,0.001666274136905839,-0.01663603651239354,1.899408243508656e-22,1412085.78743939,3.000356027154448
targeted_trajectory,179,14.88928708770439,6563.000041081413,203.2498862469007,0.9980509478871182,-0.009550144930452672,3.140242619255918e-22,0.001045434481582684,-0.01606374628867778,1.630418951771236e-22,1458041.150810341,3.000356027154448
targeted_trajectory,180,14.88928708770439,6563.000041081413,204.3853604717438,0.9980653899114341,-0.009858429345475565,3.169593592805671e-22,0.0004352130191560429,-0.0155040556025163,1.377398444451697e-22,1502842.467264885,3.000356027154448
targeted_trajectory,181,14.88928708770439,6563.000041081413,205.5208346965867,0.9980680275583799,-0.01015587667564551,3.194143130487843e-22,-0.0001630534915506569,-0.01495359439132639,1.138505224515328e-22,1546459.638199122,3.000356027154448
targeted_trajectory,182,14.88928708770439,6563.000041081413,206.6563089214298,0.9980591045342273,-0.01044263855475372,3.214151431927674e-22,-0.0007483703715888021,-0.01440950927006664,9.121683691393331e-23,1588868.309965905,3.000356027154448
targeted_trajectory,183,14.88928708770439,6563.000041081413,207.7917831462728,0.9980388813504859,-0.01071881529958822,3.229850290011448e-22,-0.001319999291406598,-0.01386938745163429,6.970435080132311e-23,1630048.606526099,3.000356027154448
targeted_trajectory,184,14.88928708770439,6563.000041081413,208.9272573711158,0.9980076309723173,-0.01098446386608016,3.241447149442965e-22,-0.001877394226257135,-0.01333119197447037,4.919764419301961e-23,1669984.165185259,3.000356027154448
targeted_trajectory,185,14.88928708770439,6563.000041081413,210.0627315959589,0.9979656355538499,-0.01123960463965978,3.249128518430643e-22,-0.002420153406761731,-0.01279320687273229,2.959730861911405e-23,1708661.402908518,3.000356027154448
targeted_trajectory,186,14.88928708770439,6563.000041081413,211.1982058208019,0.9979131839905357,-0.01148422724042129,3.253062845754598e-22,-0.002947983123061306,-0.01225399090526184,1.081746147141861e-23,1746068.959017388,3.000356027154448
targeted_trajectory,187,14.88928708770439,6563.000041081413,212.3336800456449,0.9978505700881085,-0.01171829549750131,3.253402955341379e-22,-0.003460670356011252,-0.01171233855735035,-7.216313391943816e-24,1782197.273537301,3.000356027154448
targeted_trajectory,188,14.88928708770439,6563.000041081413,213.4691542704879,0.9977780911985326,-0.01194175172333151,3.250288113790357e-22,-0.003958062013344549,-0.01116724717420486,-2.456867618726421e-23,1817038.270414398,3.000356027154448
targeted_trajectory,189,14.88928708770439,6563.000041081413,214.6046284953309,0.9976960472107497,-0.01215452039765903,3.243845792608992e-22,-0.004440049131213743,-0.01061788924063911,-4.129595610009951e-23,1850585.122210436,3.000356027154448
targeted_trajectory,190,14.88928708770439,6563.000041081413,215.740102720174,0.9976047398116935,-0.01235651135344828,3.234193175754383e-22,-0.00490655482511274,-0.01006358896994355,-5.744734196944688e-23,1882832.078404974,3.000356027154448
targeted_trajectory,191,14.88928708770439,6563.000041081413,216.875576945017,0.9975044719536224,-0.01254762254175938,3.221438454007481e-22,-0.005357525083702075,-0.009503802498310211,-7.306588053312101e-23,1913774.343580526,3.000356027154448
targeted_trajectory,192,14.88928708770439,6563.000041081413,218.01105116986,0.997395547479186,-0.01272774244011526,3.20568194034159e-22,-0.005792921726387545,-0.008938101097135004,-8.818931614629358e-23,1943407.994899152,3.000356027154448
targeted_trajectory,193,14.88928708770439,6563.000041081413,219.146525394703,0.9972782708671927,-0.01289675215838209,3.187017034466144e-22,-0.006212717013328648,-0.008366156914226056,-1.02850799525317e-22,1971729.93065885,3.000356027154449
targeted_trajectory,194,14.88928708770439,6563.000041081413,220.281999619546,0.997152947070749,-0.01305452728747075,3.165531059864195e-22,-0.006616889521110479,-0.007787730837897736,-1.170794879365199e-22,1998737.843536287,3.000356027154448
targeted_trajectory,195,14.88928708770439,6563.000041081413,221.4174738443891,0.9970198814260545,-0.01320093952893279,3.141305992681606e-22,-0.00700542099023924,-0.007202662147077868,-1.309010551114651e-22,2024430.213518572,3.000356027154448
targeted_trajectory,196,14.88928708770439,6563.000041081413,222.5529480692321,0.9968793796151507,-0.01333585813752167,3.114419098592642e-22,-0.00737829392031031,-0.006610859667910488,-1.443381258325616e-22,2048806.316604736,3.000356027154448
targeted_trajectory,197,14.88928708770439,6563.000041081413,223.6884222940751,0.9967317476697756,-0.0134591512038088,3.084943491120261e-22,-0.007735489741231272,-0.006012294204777758,-1.574106474378127e-22,2071866.246193238,3.000356027154448
targeted_trajectory,198,14.88928708770439,6563.000041081413,224.8238965189181,0.9965772920064109,-0.01357068679980548,3.052948622717313e-22,-0.008076987428680899,-0.005406992052857347,-1.701362083132268e-22,2093610.944723163,3.000356027154448
targeted_trajectory,199,14.88928708770439,6563.000041081413,225.9593707437611,0.9964163194848839,-0.01367033400710066,3.018500718126834e-22,-0.008402762462293956,-0.004795029431703395,-1.82530311673723e-22,2114042.243645782,3.000356027154448
targeted_trajectory,200,14.88928708770439,6563.000041081413,227.0948449686041,0.9962491374846224,-0.01375796384415878,2.981663158063367e-22,-0.008712786048258109,-0.00417652770609708,-1.946066114964401e-22,2133162.910202829,3.000356027154448
targeted_trajectory,201,14.88928708770439,6563.000041081413,228.2303191934472,0.9960760539940183,-0.01383345010703238,2.942496820034848e-22,-0.009007024545860444,-0.003551649282557412,-2.063771162990888e-22,2150976.699801747,3.000356027154448
targeted_trajectory,202,14.88928708770439,6563.000041081413,229.3657934182902,0.9958973777093885,-0.01389667013574915,2.901060382109215e-22,-0.009285439051335153,-0.002920594088261298,-2.178523654984736e-22,2167488.413025581,3.000356027154448
targeted_trajectory,203,14.88928708770439,6563.000041081413,230.5012676431332,0.9957134181408279,-0.01394750551696492,2.857410594584298e-22,-0.009547985103119997,-0.002283596554373982,-2.290415822991758e-22,2182703.956509592,3.000356027154449
targeted_trajectory,204,14.88928708770439,6563.000041081413,231.6367418679762,0.9955244857228642,-0.01398584273207862,2.811602523812998e-22,-0.009794612481067298,-0.001640923038488755,-2.399528064167107e-22,2196630.407069107,3.000356027154448
targeted_trajectory,205,14.88928708770439,6563.000041081413,232.7722160928192,0.9953308919282889,-0.0140115737588362,2.763689771844091e-22,-0.0100252650788278,-0.000992869631473501,-2.505930094068702e-22,2209276.078581728,3.000356027154448
targeted_trajectory,206,14.88928708770439,6563.000041081413,233.9076903176623,0.9951329493838976,-0.01402459663347103,2.713724675041973e-22,-0.01023988083396078,-0.0003397603028865436,-2.609681949324258e-22,2220650.591217904,3.000356027154448
targeted_trajectory,207,14.88928708770439,6563.000041081413,235.0431645425053,0.9949309719871249,-0.01402481597960801,2.661758484430029e-22,-0.0104383917046412,0.0003180546534449513,-2.710834859330269e-22,2230764.942681966,3.000356027154448
targeted_trajectory,208,14.88928708770439,6563.000041081413,236.1786387673483,0.9947252750227422,-0.01401214350947071,2.607841530149009e-22,-0.01062072368538914,0.0009801999058517044,-2.809432003604407e-22,2239631.581174505,3.000356027154448
targeted_trajectory,209,14.88928708770439,6563.000041081413,237.3141129921914,0.9945161752789089,-0.01398649850235551,2.552023372122488e-22,-0.0107867968572275,0.00164627613018029,-2.905509168884206e-22,2247264.479818704,3.000356027154448
targeted_trajectory,210,14.88928708770439,6563.000041081413,238.4495872170344,0.994303991161924,-0.01394780826485504,2.494352938767467e-22,-0.01093652547023595,0.00231586083660818,-2.999095317957277e-22,2253679.212310559,3.000356027154448
targeted_trajectory,211,14.88928708770439,6563.000041081413,239.5850614418774,0.9940890428090506,-0.01389600857690989,2.43487865537174e-22,-0.01106981805873006,0.002988508996756698,-3.090213080451525e-22,2258893.029556173,3.000356027154448
targeted_trajectory,212,14.88928708770439,6563.000041081413,240.7205356667204,0.9938716521987527,-0.01383104412743104,2.373648563574565e-22,-0.01118657759135067,0.003663753486878547,-3.178879174352117e-22,2262924.937050103,3.000356027154448
targeted_trajectory,213,14.88928708770439,6563.000041081413,241.8560098915634,0.9936521432576289,-0.0137528689429521,2.310710433228158e-22,-0.01128670166027412,0.004341105360376375,-3.265104765800294e-22,2265795.772726533,3.000356027154448
targeted_trajectory,214,14.88928708770439,6563.000041081413,242.9914841164064,0.9934308419632194,-0.01366144681253264,2.246111867780041e-22,-0.01137008271560959,0.00502005396088052,-3.348895773732066e-22,2267528.284980998,3.000356027154448
targeted_trajectory,215,14.88928708770439,6563.000041081413,244.1269583412495,0.99320807644173,-0.01355675171193033,2.179900404196321e-22,-0.01143660835288406,0.005700066885540711,-3.430253125104756e-22,2268147.210513218,3.000356027154448
targeted_trajectory,216,14.88928708770439,6563.000041081413,245.2624325660925,0.9929841770595454,-0.01343876822988286,2.112123608340315e-22,-0.01148616166336286,0.006380589807046572,-3.509172965814332e-22,2267679.351581011,3.000356027154448
targeted_trajectory,217,14.88928708770439,6563.000041081413,246.3979067909355,0.9927594765071924,-0.01330749199918224,2.042829166626312e-22,-0.01151862165884246,0.007061046162179888,-3.585646831910556e-22,2266153.652181485,3.000356027154448
targeted_trajectory,218,14.88928708770439,6563.000041081413,247.5333810157786,0.9925343098741696,-0.01316293013507465,1.972064974681969e-22,-0.01153386378449707,0.007740836714425572,-3.659661785358297e-22,2263601.272586538,3.000356027154448
targeted_trajectory,219,14.88928708770439,6563.000041081413,248.6688552406216,0.9923090147127748,-0.01300510168337142,1.899879223672374e-22,-0.01153176053536746,0.008419338998344839,-3.731200518363423e-22,2260055.661555363,3.000356027154448
targeted_trajectory,220,14.88928708770439,6563.000041081413,249.8043294654646,0.9920839310887365,-0.01283403808050033,1.826320484861473e-22,-0.01151218219414097,0.009095906654078129,-3.800241430175672e-22,2255552.625425942,3.000356027154448
targeted_trajectory,221,14.88928708770439,6563.000041081413,250.9398036903076,0.9918594016160912,-0.01264978362755233,1.751437792910236e-22,-0.01147499770996669,0.009769868661534483,-3.86675868029548e-22,2250130.393149395,3.000356027154448
targeted_trajectory,222,14.88928708770439,6563.000041081413,252.0752779151506,0.9916357714733409,-0.01245239598017598,1.675280728333148e-22,-0.0114200757401377,0.01044052848559026,-3.93072222214583e-22,2243829.676175668,3.000356027154448
targeted_trajectory,223,14.88928708770439,6563.000041081413,253.2107521399936,0.9914133883974819,-0.01224194665592809,1.597899499452897e-22,-0.01134728587849744,0.01110716314602068,-3.992097821523311e-22,2236693.721925181,3.000356027154448
targeted_trajectory,224,14.88928708770439,6563.000041081413,254.3462263648367,0.9911926026520067,-0.0120185215603923,1.519345024105579e-22,-0.01125650009630493,0.01176902222898041,-4.050847064514049e-22,2228768.359390324,3.000356027154448
targeted_trajectory,225,14.88928708770439,6563.000041081413,255.4817005896796,0.9909737669644656,-0.01178222153301225,1.439669011252501e-22,-0.01114759442291478,0.01242532686069767,-4.106927360048766e-22,2220102.035202683,3.000356027154449
targeted_trajectory,226,14.88928708770439,6563.000041081413,256.6171748145227,0.9907572364286271,-0.0115331629131385,1.358924042547964e-22,-0.01102045089484719,0.01307526866870112,-4.160291942872837e-22,2210745.838279672,3.000356027154448
targeted_trajectory,227,14.88928708770439,6563.000041081413,257.7526490393657,0.990543368365708,-0.01127147812624128,1.27716365379287e-22,-0.01087495980246435,0.01371800876140085,-4.210889883414241e-22,2200753.510930667,3.000356027154449
targeted_trajectory,228,14.88928708770439,6563.000041081413,258.8881232642087,0.9903325221385765,-0.01099731628957855,1.194442416069612e-22,-0.01071102226331221,0.01435267676320997,-4.258666111831564e-22,2190181.444062137,3.000356027154448
targeted_trajectory,229,14.88928708770439,6563.000041081413,260.0235974890518,0.990125058912272,-0.01071084383581319,1.110816016203144e-22,-0.01052855314997295,0.01497836994960118,-4.303561464394795e-22,2179088.65388098,3.000356027154448
targeted_trajectory,230,14.88928708770439,6563.000041081413,261.1590717138948,0.9899213413536662,-0.01041224515212956,1.026341336024995e-22,-0.010327484397702,0.01559415253447134,-4.345512761263095e-22,2167536.73726325,3.000356027154448
targeted_trajectory,231,14.88928708770439,6563.000041081413,262.2945459387378,0.9897217332626315,-0.01010172323129307,9.410765297309593e-23,-0.01010776871286619,0.01619905517079653,-4.384452925633282e-22,2155589.802744035,3.000356027154448
targeted_trajectory,232,14.88928708770439,6563.000041081413,263.4300201635808,0.9895265991267339,-0.00977950032981815,8.550810984200251e-23,-0.00986938369689563,0.01679207473457186,-4.420311155083667e-22,2143314.373906538,3.000356027154448
targeted_trajectory,233,14.88928708770439,6563.000041081413,264.5654943884238,0.9893363035912581,-0.009445818626953423,7.684159606832523e-23,-0.009612336391745819,0.0173721744711078,-4.453013156657143e-22,2130779.261822448,3.000356027154448
targeted_trajectory,234,14.88928708770439,6563.000041081413,265.7009686132669,0.9891512108363656,-0.009100940876562906,6.811435178806012e-23,-0.009336668241398517,0.01793828459143399,-4.482481457724885e-22,2118055.403140842,3.000356027154448
targeted_trajectory,235,14.88928708770439,6563.000041081413,266.8364428381099,0.9889716838534257,-0.008745151042190865,5.933277125062313e-23,-0.009042460449413503,0.01848930341423392,-4.508635804840452e-22,2105215.660463355,3.000356027154448
targeted_trajectory,236,14.88928708770439,6563.000041081413,267.9719170629529,0.9887980836131238,-0.008378754903672526,5.050340778061494e-23,-0.008729839694792086,0.01902409915464153,-4.5313936625113e-22,2092334.581802297,3.000356027154448
targeted_trajectory,237,14.88928708770439,6563.000041081413,269.1073912877959,0.9886307681188833,-0.008002080621637314,4.163297765866466e-23,-0.008398984147392756,0.01954151246446388,-4.550670822947565e-22,2079488.116224826,3.000356027154448
targeted_trajectory,238,14.88928708770439,6563.000041081413,270.242865512639,0.9884700913405168,-0.007615479244206106,3.272836269500333e-23,-0.008050129700039484,0.0200403598279169,-4.566382136260325e-22,2066753.28326485,3.000356027154448
targeted_trajectory,239,14.88928708770439,6563.000041081413,271.378339737482,0.9883164020249011,-0.007219325138194256,2.379661125315686e-23,-0.007683576307762857,0.0205194379116504,-4.578442368145069e-22,2054207.7943594,3.000356027154448
targeted_trajectory,240,14.88928708770439,6563.000041081413,272.5138139623249,0.9881700423828836,-0.006814016325302399,1.484493747055346e-23,-0.007299694296152318,0.0209775289565544,-4.586767188695094e-22,2041929.625458373,3.000356027154448
targeted_trajectory,241,14.88928708770439,6563.000041081413,273.6492881871681,0.988031346654606,-0.006399974702234375,5.880718419855233e-24,-0.00689893047181627,0.02141340728052905,-4.591274291579931e-22,2029996.541077016,3.000356027154448
targeted_trajectory,242,14.88928708770439,6563.000041081413,274.784762412011,0.9879006395589718,-0.005977646122572956,-3.088511038535317e-24,-0.006481813840130149,0.02182584693522406,-4.591884637393102e-22,2018485.571409356,3.000356027154449
targeted_trajectory,243,14.88928708770439,6563.000041081413,275.920236636854,0.9877782346370343,-0.005547500317727319,-1.205506594416188e-23,-0.006048960710904043,0.0222136305252468,-4.58852380860363e-22,2007472.445685207,3.000356027154448
targeted_trajectory,244,14.88928708770439,6563.000041081413,277.0557108616971,0.9876644325035617,-0.005110030634504472,-2.101112166436837e-23,-0.005601078953776613,0.02257555915557778,-4.581123456421678e-22,1997030.98670045,3.000356027154448
targeted_trajectory,245,14.88928708770439,6563.000041081413,278.1911850865401,0.9875595190258079,-0.004665753568005996,-2.994872721646924e-23,-0.005138971154713394,0.02291046342270667,-4.569622812313031e-22,1987232.473327517,3.000356027154448
targeted_trajectory,246,14.88928708770439,6563.000041081413,279.3266593113831,0.9874637634533848,-0.004215208070740994,-3.88598215776772e-23,-0.004663536425632148,0.02321721530894302,-4.553970229293517e-22,1978144.979747012,3.000356027154448
targeted_trajectory,247,14.88928708770439,6563.000041081413,280.4621335362261,0.9873774165278661,-0.003758954622168465,-4.773625300105183e-23,-0.004175770633297004,0.02349474078001582,-4.534124711036738e-22,1969832.702036077,3.000356027154448
targeted_trajectory,248,14.88928708770439,6563.000041081413,281.5976077610691,0.9873007086050519,-0.003297574047368044,-5.656980126768944e-23,-0.003676764843013593,0.02374203282690165,-4.510057380853604e-22,1962355.284493251,3.000356027154448
targeted_trajectory,249,14.88928708770439,6563.000041081413,282.7330819859122,0.9872338478264086,-0.002831666079143891,-6.535220270729528e-23,-0.003167701818167592,0.02395816463801693,-4.481752838402136e-22,1955767.159547482,3.000356027154448
targeted_trajectory,250,14.88928708770439,6563.000041081413,283.8685562107552,0.9871770183787204,-0.002361847664463262,-7.407517771522595e-23,-0.002649850477852468,0.02414230254215138,-4.449210350184675e-22,1950116.916166258,3.000356027154448
targeted_trajectory,251,14.88928708770439,6563.000041081413,285.0040304355982,0.9871303788821939,-0.001888751023493447,-8.273046038931641e-23,-0.002124558289819893,0.02429371833055225,-4.412444821005746e-22,1945446.712222681,3.000356027154448
targeted_trajectory,252,14.88928708770439,6563.000041081413,286.1395046604412,0.9870940609468769,-0.001413021477318046,-9.130982981033761e-23,-0.001593241661270732,0.02441180055268591,-4.371487497932771e-22,1941791.746208534,3.000356027154448
targeted_trajectory,253,14.88928708770439,6563.000041081413,287.2749788852843,0.9870681679351518,-0.0009353150682970679,-9.980514240226703e-23,-0.001057374480640038,0.02449606438770339,-4.326386366004244e-22,1939179.802923717,3.000356027154448
