branch,time_index,curve_index,elapsed_nd,elapsed_days,x,y,z,xdot,ydot,zdot,base_x,base_y,base_z,state_separation_nd,jacobi,eigenvalue_real,perturbation_sign,perturbation_scale,mapping_time_days,mode_amplitude_nd
plus_x,53,4,1.3355190072344,5.798823529411765,0.8190935608377503,-0.01359468091486301,-0.04439851698779029,-0.01134453785570023,0.2091437975615587,-0.01640210790535265,0.8187064643125537,-0.01349253151723741,-0.04440814146627468,0.001107752527260583,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,53,5,1.3355190072344,5.798823529411765,0.8211012679237704,-0.02698746890560557,-0.04814156820518647,-0.02471259880422808,0.1991595862452539,-0.001230197359484041,0.8206988118180861,-0.02688482797326754,-0.04815982903423661,0.001121577268863299,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,53,6,1.3355190072344,5.798823529411765,0.8252416417436973,-0.03486869217396833,-0.05845560475457482,-0.03193416220032955,0.178108551134325,0.006719062684371011,0.824811882830371,-0.03475910788334759,-0.05848545304913882,0.001176622628634655,3.138900044248943,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,53,7,1.3355190072344,5.798823529411765,0.8298239034269593,-0.03324543090509021,-0.07142066535343682,-0.0292960091777482,0.1545078560845007,0.003309783473545132,0.8293698222622088,-0.03312493549618641,-0.07146016222997059,0.001243604836103223,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,53,8,1.3355190072344,5.798823529411765,0.8326161208974993,-0.02177435398991379,-0.08088385965439207,-0.01697444398009596,0.1397124540874502,-0.01107990023331201,0.8321538670691419,-0.0216436093935232,-0.08092450637098304,0.001291302986402798,3.138899998340373,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,0,1.360717479069011,5.908235294117647,0.8320157801844197,-0.002178785208263859,-0.08199101277098142,0.001715224994461024,0.1425458414823869,-0.02175726967926405,0.8315360497846205,-0.002031664733162976,-0.08203013255522962,0.0013832389713576,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,1,1.360717479069011,5.908235294117647,0.8285908909999887,0.01012508559979157,-0.07337027556455919,0.01382398665839699,0.1599092306015757,-0.03527288599755372,0.828133473610399,0.01026742489914228,-0.07339504523545563,0.001350301689601208,3.138899970602288,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,2,1.360717479069011,5.908235294117647,0.8238518198804395,0.0125716208257453,-0.06028086589441916,0.01572473218735477,0.1843069135765818,-0.03716612147637273,0.823418840291997,0.01270252865006564,-0.06029455053912977,0.001288628925612804,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,3,1.360717479069011,5.908235294117647,0.8201099701506596,0.005049764114350287,-0.04929051871395471,0.00753104461297278,0.2037646276798976,-0.02770547150066575,0.8196947772017831,0.005168723299421824,-0.04930035301733719,0.001224230294098867,3.138899926957475,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,4,1.360717479069011,5.908235294117647,0.8188704093467953,-0.00830723322890389,-0.04475557632554001,-0.006358733067452298,0.2104124335612223,-0.01193119089113415,0.8184583230001293,-0.008195544522699565,-0.04476867017103644,0.001188336870391853,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,5,1.360717479069011,5.908235294117647,0.8205362029595357,-0.02193058581624959,-0.0481123114286693,-0.02011535259906074,0.2021046701309489,0.003554058496264906,0.8201084266633289,-0.02181884433316075,-0.04813448342279762,0.001201760671206885,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,6,1.360717479069011,5.908235294117647,0.8244844118023115,-0.03033055044828586,-0.05821421347713979,-0.02813941455979382,0.1819982034125337,0.01243960986756949,0.8240283206977361,-0.03021161427221112,-0.05824911017737615,0.001257526119158667,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,7,1.360717479069011,5.908235294117647,0.8291219636372391,-0.02930523772213528,-0.07125015843676974,-0.0263920589046784,0.158154703384161,0.01022361841284979,0.8286404990124178,-0.02917453223322659,-0.07129619330080948,0.001325418580896637,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,54,8,1.360717479069011,5.908235294117647,0.8322178209427614,-0.01822503030667997,-0.08106463797303544,-0.01462532844686399,0.1419351990522099,-0.003265052081935857,0.8317276299970071,-0.01808283211211564,-0.08111291058984235,0.001373910030887902,3.138899998340374,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,0,1.385915950903623,6.017647058823529,0.8320897286567051,0.001412432509742696,-0.08243905240251195,0.004151140805749667,0.1424254009806016,-0.0137983641893118,0.8315805371001048,0.001573225339384007,-0.08248635987668379,0.001472041938434174,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,1,1.385915950903623,6.017647058823529,0.8289782793598571,0.01413463231563027,-0.07416834530498119,0.01690831216636266,0.1582543306493422,-0.02806083930191462,0.828491948099863,0.01429091066211196,-0.07420007740292441,0.00143956876477802,3.138899970602288,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,2,1.385915950903623,6.017647058823529,0.8242988044164179,0.01719189307615755,-0.06114175884658443,0.01973531925950957,0.1823139263185188,-0.03115223573594009,0.8238377527004389,0.01733591265335241,-0.06116080724385186,0.001377625324152314,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,3,1.385915950903623,6.017647058823529,0.82035982619776,0.01017215044882059,-0.04992620592926172,0.01229057440706329,0.202694989948066,-0.02274010479128347,0.8199174623904676,0.01030285084670262,-0.04994023211407003,0.0013120104757211,3.138899926957475,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,4,1.385915950903623,6.017647058823529,0.8187734150412032,-0.002995997646285057,-0.04499954041356859,-0.001335444048673395,0.2110310935118004,-0.007427881588723925,0.8183346332031934,-0.002873745161262647,-0.04501643371690802,0.001274883542993189,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,5,1.385915950903623,6.017647058823529,0.8200884978848889,-0.01680711199201556,-0.04796241977394411,-0.0154011950423071,0.2044425591770956,0.008342439846067843,0.819633665981308,-0.01668533543433999,-0.04798883527478735,0.001288188602157796,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,6,1.385915950903623,6.017647058823529,0.8238248365705259,-0.02570090062691537,-0.05782876918852982,-0.02418572511588161,0.1853686191649094,0.01815028923348867,0.8233406674948955,-0.025571708412677,-0.05786910575462534,0.001344755689940285,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,7,1.385915950903623,6.017647058823529,0.8284950394538289,-0.0252785133026822,-0.07090546913188468,-0.02334346465407857,0.1613734358251493,0.01713233024059587,0.8279844786784935,-0.02513665795843273,-0.07095853198291334,0.001413347325422321,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,55,8,1.385915950903623,6.017647058823529,0.8318796946757174,-0.01462439656982013,-0.08104829470090066,-0.01219935673201828,0.1437837841653657,0.004563313582569359,0.8313599242462918,-0.01446970850286006,-0.08110478128314604,0.001462223075997353,3.138899998340373,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,0,1.411114422738234,6.127058823529412,0.8322248147821413,0.00499583797324776,-0.08268620523932209,0.006566797148402426,0.1419261695948222,-0.005815295607332037,0.8316844918264,0.005171554948851171,-0.08274236698523779,0.001566555230676956,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,1,1.411114422738234,6.127058823529412,0.8294422401263221,0.01809694545943738,-0.07478406668005746,0.0199000175442977,0.1561619580160112,-0.02080241646550693,0.8289253428312411,0.01826851109902329,-0.07482338205498096,0.001534335612313412,3.138899970602287,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,2,1.411114422738234,6.127058823529412,0.8248454946233648,0.02175521869805162,-0.06185037101280763,0.0236358071960097,0.179789193447337,-0.02508210262483851,0.8243546760108423,0.02191369994258981,-0.06187529959835208,0.001472211670822061,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,3,1.411114422738234,6.127058823529412,0.8207288115289435,0.01525978270842003,-0.05043616277661556,0.01698274161507404,0.201007612850103,-0.01772857445412638,0.8202575199862909,0.01540348391750923,-0.05045479269387727,0.001405694000144372,3.138899926957475,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,4,1.411114422738234,6.127058823529412,0.8188032201854961,0.002322603410323408,-0.0451297547824169,0.00370131272765609,0.2109967785044485,-0.002905041280315995,0.8183359304289392,0.002456554044088987,-0.04515079887735782,0.001367742809510035,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,5,1.411114422738234,6.127058823529412,0.8197608350727558,-0.01163251391397436,-0.04769195236488212,-0.01059119260350058,0.2061604645819427,0.01312195433018288,0.819277089561373,-0.01149966678721818,-0.047722964408502,0.001381297385911328,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,6,1.411114422738234,6.127058823529412,0.8232667349223894,-0.02099304209352551,-0.05729969222396275,-0.02008804289950836,0.1882029178983547,0.02383739931368269,0.8227526121455638,-0.02085259856157949,-0.05734588419453092,0.001438812831182661,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,7,1.411114422738234,6.127058823529412,0.8279466641589858,-0.0211762244729291,-0.07038690167025967,-0.0201591959517613,0.1641499339812221,0.02402194019498689,0.827405170088263,-0.02102219501378085,-0.07044751239256565,0.001507898337583193,3.138899981851692,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,56,8,1.411114422738234,6.127058823529412,0.8316036101536715,-0.01098196653103573,-0.08083466443154451,-0.009702020232240656,0.1452514622762606,0.01239125280861974,0.8310525101095622,-0.01081366811261267,-0.08089998813477091,0.001556696416754386,3.138899998340373,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,0,1.436312894572845,6.236470588235294,0.8324204593959217,0.008561916544689368,-0.08273204240242664,0.008956770808515948,0.1410505977140177,0.002177673826920798,0.8318472409124418,0.008753907223855014,-0.08279776428460488,0.00166718933012392,3.138900013745917,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,1,1.436312894572845,6.236470588235294,0.8299803275661877,0.0220011287545073,-0.07521645839589008,0.02279032516917368,0.153642319882289,-0.01351241596663446,0.8294311332676162,0.02218943802975519,-0.07526401470480909,0.001634935479132132,3.138899970602287,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,2,1.436312894572845,6.236470588235294,0.8254889269895773,0.02624836527704843,-0.06240547178480089,0.02741133410102652,0.176746179731568,-0.01897048012077807,0.8249665688087809,0.02642277618654765,-0.06243682857707167,0.001572677731431727,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,3,1.436312894572845,6.236470588235294,0.8212149610730546,0.02029721187318274,-0.05081939990979841,0.02158643127343954,0.1987121911993366,-0.01268465552722217,0.8207128945958603,0.02045529632909783,-0.05084307123310909,0.001505577780252483,3.138899926957475,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,4,1.436312894572845,6.236470588235294,0.8189598608030771,0.007632109464257608,-0.04514589027611773,0.008727467743039894,0.2103094695049247,0.001624388143495981,0.8184621409337243,0.007779012935530917,-0.04517145816128808,0.001467272772701283,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,5,1.436312894572845,6.236470588235294,0.8195553557320725,-0.006422549721758739,-0.04730129903277419,-0.005707209669121134,0.2072480562033823,0.01787936079659362,0.819040710108826,-0.006277484398716905,-0.04733728173307016,0.001481539160935556,3.138899927863216,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,6,1.436312894572845,6.236470588235294,0.822813536377317,-0.01622068232244119,-0.05662775363209789,-0.01586231680473449,0.1904856239792402,0.02948681474631066,0.8222674456327104,-0.01606789041962037,-0.05668024138193929,0.001540228725876495,3.138900044248943,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,7,1.436312894572845,6.236470588235294,0.8274801360891196,-0.01700968676797127,-0.06969511840354033,-0.01684893171281543,0.1664706613579691,0.03087800466448464,0.8269057375942147,-0.0168423651921824,-0.06976382827864308,0.001609618920695891,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,57,8,1.436312894572845,6.236470588235294,0.8313912935726495,-0.007307420864914005,-0.08042393603373862,-0.007139085845697898,0.1463317389944955,0.02020458709183157,0.8308069976646538,-0.007124299537013786,-0.0804987572868983,0.001657825168596933,3.138899998340374,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,0,1.461511366407457,6.345882352941176,0.8326759486941552,0.01210121857754058,-0.08257649269289971,0.01131580052361551,0.1398013889564084,0.01016641338943822,0.8320679702511177,0.01231093803755665,-0.08265252223848843,0.001774392895339719,3.138900013745917,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,1,1.461511366407457,6.345882352941176,0.8305898822973029,0.02583655010366901,-0.07546490684255804,0.02557105524126571,0.1507061594584373,-0.006205221502089629,0.8300065776642668,0.02604317486082203,-0.07552140043894512,0.001741730377003562,3.138899970602287,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,2,1.461511366407457,6.345882352941176,0.8262257752147291,0.03065845621064141,-0.06280619739390925,0.03104797134661763,0.1731996301201665,-0.0128317172412658,0.8256700253727459,0.03085039075563568,-0.06284456317379702,0.001679332256696741,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,3,1.461511366407457,6.345882352941176,0.82181578781656,0.0252692629472549,-0.05107527259265612,0.02608135088903103,0.195820748971587,-0.007621909465774304,0.8212810078017638,0.02544324516679058,-0.05110444944436383,0.001611969451135801,3.138899926957475,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,4,1.461511366407457,6.345882352941176,0.8192427677047565,0.01291609705323718,-0.04504794380025085,0.01371908595758128,0.2089721177991103,0.006147486073126351,0.8187125831388032,0.01307733932844909,-0.0450784304166768,0.001573839515530917,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,5,1.461511366407457,6.345882352941176,0.819473641484481,-0.001193205127912913,-0.04679118543960258,-0.0007717720631324671,0.2076976262076101,0.02260126154535582,0.8189259750788741,-0.001034649797408035,-0.04683253416532787,0.001589380983160731,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,6,1.461511366407457,6.345882352941176,0.8224682563508979,-0.01139789893155977,-0.05581408510620774,-0.01152545779360088,0.1922028677305744,0.03508404780163261,0.8218880361054702,-0.01123154804889359,-0.05587333438365183,0.001649564108991217,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,7,1.461511366407457,6.345882352941176,0.8270985007072292,-0.01279054813275271,-0.06883115135818849,-0.01342306395043452,0.1683227928303057,0.03768562934609904,0.8264890826078621,-0.01260871231960791,-0.06890854443997543,0.001719098386357217,3.138899981851692,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,58,8,1.461511366407457,6.345882352941176,0.8312443224122382,-0.003610600253326758,-0.07981665882438103,-0.00451658926061254,0.1470184164075639,0.02798888312325072,0.8306248392478616,-0.003411342576213525,-0.07990167752004658,0.001766148809091284,3.138899998340374,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,0,1.486709838242068,6.455294117647059,0.8329904384564292,0.01560436547579741,-0.08221983958405724,0.01363879840568022,0.1381814748672543,0.01813689921779301,0.8323457282835138,0.01583338286695146,-0.08230696845584197,0.001888656987677732,3.138900013745917,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,1,1.486709838242068,6.455294117647059,0.8312680463429155,0.02959285378710744,-0.07552915560978286,0.02823462502293882,0.1473646526599897,0.001105199294113423,0.8306487317414766,0.02981948937180688,-0.07559532354245878,0.001855114871794363,3.138899970602287,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,2,1.486709838242068,6.455294117647059,0.8270523739831873,0.03497300061356703,-0.06305203997337605,0.03453274224554713,0.1691653827918074,-0.006679705827294135,0.8264612993455538,0.03518418703651784,-0.06309802949981672,0.001792506088038513,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,3,1.486709838242068,6.455294117647059,0.8225283048918468,0.0301610912416114,-0.05120347420968724,0.0304481355622816,0.1923474441693593,-0.002553597871385603,0.8219587804473685,0.0303526274103808,-0.0512386477219468,0.001725189472063211,3.138899926957476,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,4,1.486709838242068,6.455294117647059,0.8196507722073783,0.01815825395769696,-0.04483623651213515,0.01865255075118004,0.206990588070667,0.01065145379264794,0.8190859737536111,0.01833536375307994,-0.04487205886390076,0.001687817657871738,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,5,1.486709838242068,6.455294117647059,0.8195166995891563,0.004039374353338912,-0.04616267578974685,0.004192085589929086,0.2075042171010046,0.0272742010564272,0.8189337522290491,0.004212828619482568,-0.04620980710331322,0.001705304070187871,3.138899927863216,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,6,1.486709838242068,6.455294117647059,0.8222334725457064,-0.006539096766278656,-0.05486018721967015,-0.007095286008700046,0.1933425779317169,0.04061432127133946,0.8216168051962193,-0.006357849766722851,-0.0549266894099678,0.001767408974739331,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,7,1.486709838242068,6.455294117647059,0.8268045326193029,-0.008530769343835481,-0.06779641331591631,-0.009892698292832061,0.1696943462191174,0.04442949273164846,0.8261578250891525,-0.008333081457329247,-0.06788310760854036,0.001836969953971842,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,59,8,1.486709838242068,6.455294117647059,0.8311641187353366,9.850265733965806e-05,-0.07901374920816145,-0.001840829339154209,0.1473056387985259,0.03572943596615294,0.830507322035406,0.0003153208399473983,-0.07910970685827377,0.001882254959046476,3.138899998340374,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,0,1.511908310076679,6.564705882352941,0.8333629585699899,0.019062055132436,-0.08166271886283184,0.01592086245903044,0.1361939909428439,0.02607518738780869,0.8326794298308359,0.0193120631263777,-0.08176178540367436,0.002010519766347858,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,1,1.511908310076679,6.564705882352941,0.8320117781723391,0.03325997010438639,-0.07540929506789355,0.0307740486603937,0.1436293086864149,0.008405288403373741,0.8313544632751686,0.03350844402138481,-0.07548591718835278,0.001975520363975867,3.138899970602287,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,2,1.511908310076679,6.564705882352941,0.8279647430887416,0.03917991851281818,-0.06314283555723003,0.03785363157982666,0.1646601827788768,-0.0005278443952797659,0.8273363276992438,0.03941222808752486,-0.06319709882458494,0.001912555724056866,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,3,1.511908310076679,6.564705882352941,0.8233490500796478,0.034958233465062,-0.05120402773337352,0.03466843442837332,0.1883083528935485,0.002507393124501869,0.8227426572949652,0.03516913138164786,-0.05124571654586926,0.0018455737146869,3.138899926957475,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,4,1.511908310076679,6.564705882352941,0.8201821163940299,0.02334245141748031,-0.04451140952377802,0.02350473972014963,0.2043735561335405,0.01512371078892967,0.8195804384450821,0.02353711215965331,-0.04455300663124685,0.001809591394610659,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,5,1.511908310076679,6.564705882352941,0.8196849521866046,0.009258953906200375,-0.04541717300090622,0.009160985648418028,0.2066657096354856,0.03188476843905213,0.819064319255058,0.009448866951286742,-0.04547052432799144,0.001829803285078181,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,6,1.511908310076679,6.564705882352941,0.8221113028753995,-0.001658960291615236,-0.05376793569417831,-0.002590461853250623,0.1938946608933297,0.04606265147891701,0.8214557059473594,-0.001461339302070675,-0.05384220775169529,0.001894382184994413,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,7,1.511908310076679,6.564705882352941,0.8266007176319633,-0.004242601093169438,-0.06659270818501178,-0.006269649969038683,0.1705743153550455,0.05109387888361658,0.8259142850953082,-0.004027594664322177,-0.06668935655421275,0.001963912570856659,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,60,8,1.511908310076679,6.564705882352941,0.831151942617834,0.003809752474515659,-0.07801649769970695,0.000881636618200495,0.1471879402085788,0.04341125549518023,0.8304555607061896,0.004045677014045111,-0.07812417950513705,0.002006783410722919,3.138899998340374,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,0,1.537106781911291,6.674117647058823,0.8337924178831865,0.02246506678154642,-0.08090611698146002,0.01815729019528862,0.1338422540955864,0.03396738440564188,0.8330678601721937,0.02273789202059733,-0.08101800880064196,0.002140571699326961,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,1,1.537106781911291,6.674117647058823,0.8328178677534239,0.03682812256661833,-0.0751057522075107,0.03318293843355383,0.1395118750843516,0.01568188335398023,0.8321204666206916,0.03710040388927942,-0.07519365338079992,0.002103419918854773,3.138899970602287,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,2,1.537106781911291,6.674117647058823,0.8289586117043696,0.04326756138526579,-0.06307875132140627,0.04099958791545636,0.1597014991448433,0.00561098586864441,0.8282907547783493,0.04352301769856383,-0.06314197486306188,0.002039867392014429,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,3,1.537106781911291,6.674117647058823,0.8242741122549588,0.03964665317573657,-0.0510772754362907,0.03872497856263177,0.1837212386722701,0.007548616351164395,0.823628633576005,0.03987888257589045,-0.05112602613279966,0.001973476570549559,3.138899926957476,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,4,1.537106781911291,6.674117647058823,0.820834467658007,0.02845281323643708,-0.04407441726199707,0.0282531882564057,0.2011323649111462,0.01955198394996351,0.8201935267809555,0.02866687549085965,-0.0441222499387054,0.001939556075620324,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,5,1.537106781911291,6.674117647058823,0.8199782298473215,0.01444928158741548,-0.04455641627794987,0.01411138268172354,0.2051828673464937,0.03641970059758842,0.8193173577869843,0.01465737880873963,-0.04461644527821652,0.001963386962516655,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,6,1.537106781911291,6.674117647058823,0.822103385331904,0.003227598307807057,-0.05253958546582575,0.001969599319182684,0.1938511612468832,0.05141393973773059,0.8214062027618093,0.003443227375434276,-0.0526221694547267,0.002031131049020538,3.138900044248943,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,7,1.537106781911291,6.674117647058823,0.8264892349823467,6.144228020544314e-05,-0.06522224043073516,-0.002566433934778471,0.1709528027324133,0.05766271928938475,0.825760464527403,0.0002953766938919584,-0.06532953116939129,0.002100652655035466,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,61,8,1.537106781911291,6.674117647058823,0.8312088856891948,0.007512881498093553,-0.07682657624796473,0.003643996986372967,0.1466602937094076,0.05101905594405211,0.8304704901648564,0.007769592183618528,-0.07694681301841412,0.002140430410723607,3.138899998340373,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,0,1.562305253745902,6.783529411764706,0.8342776094156985,0.02580426530272432,-0.07995137018872626,0.02034359333271138,0.1311297417538719,0.04179961478685645,0.833509679385079,0.0261018799676143,-0.08007702675100906,0.002279461340497451,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,1,1.562305253745902,6.783529411764706,0.8336829516626758,0.04028783275786023,-0.07461928092860889,0.03545550820326129,0.1350242477600079,0.02292219563945431,0.8329432772038824,0.04058604238473866,-0.07471933333796685,0.002239333712634236,3.138899970602288,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,2,1.562305253745902,6.783529411764706,0.8300294426406027,0.04722472816003507,-0.06286027237135222,0.04396052072241703,0.1543073482223684,0.01172443314461533,0.8293199562554349,0.04750551698937634,-0.06293318061174749,0.002174861675942683,3.138900047494869,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,3,1.562305253745902,6.783529411764706,0.8252991593194484,0.0442127802970664,-0.05082386716696993,0.04260163127019841,0.1786053130027682,0.01255811397895816,0.8246122829656793,0.04446848359371696,-0.05088025465257019,0.002109274612437563,3.138899926957476,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,4,1.562305253745902,6.783529411764706,0.8216049371786561,0.03347378078239024,-0.04352651869674735,0.03287623755043551,0.1972808435905476,0.02392438719110448,0.8209222310801216,0.03370927513623889,-0.04358106914231474,0.002078120381727241,3.138900082348026,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,5,1.562305253745902,6.783529411764706,0.82039576961127,0.01959416105610084,-0.04358247611076658,0.01901974395088999,0.2030593359591623,0.0408659830031782,0.8196919519197713,0.01982234885464218,-0.04364965972155632,0.002106577180864076,3.138899927863215,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,6,1.562305253745902,6.783529411764706,0.8222108602064806,0.008105494799596611,-0.0511777723615987,0.006564828617268041,0.1932063997726438,0.05665307017624654,0.8214692537895728,0.00834093902232042,-0.05126923454235409,0.002178330960925491,3.138900044248942,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,7,1.562305253745902,6.783529411764706,0.8264719399040659,0.004368612373956466,-0.06368762334080084,0.001203752132810422,0.1708211496372826,0.06411964337845186,0.8256980292457484,0.004623243051423055,-0.0638062802992975,0.002247965772903043,3.138899981851691,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,62,8,1.562305253745902,6.783529411764706,0.8313358647719937,0.01119750142091382,-0.07544604578630236,0.006439189609614554,0.1457181622635794,0.05853724842000394,0.8305528583112731,0.01147682561397481,-0.0755797156335298,0.00228395320522853,3.138899998340374,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
plus_x,63,0,1.587503725580513,6.892941176470588,0.8348172159525429,0.02907060502224028,-0.07880016451838087,0.02247551355156532,0.1280600728753675,0.04955798538757516,0.8340034269634956,0.02939513964827704,-0.07894057968478893,0.002427901726550032,3.138900013745918,1293.702012224248,-1,5e-05,12.09700745870194,0.0175390341925074
