schema_version,run_id,case_id,initialization,resolution_id,resolution_kind,spectral_samples,iteration_cap,iterations_executed,bundle_dimension,converged,selection_residual_deg,max_invariance_residual,mean_invariance_residual,phase_principal_angle_max_deg,phase_principal_angle_mean_deg,sign_or_subspace_flips,tail_angle_mean_deg,tail_angle_std_deg,tail_relative_range,research_status,runtime_seconds,source_map_status,source_gate_status,cocycle_sha256,source_git_commit
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,schur_seed,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,200,200,2,false,89.90743210829092,0.7483997235120413,0.30494706608668826,89.64093285600603,55.703688027740455,19506,89.09669710767962,0.7683973848912596,0.03282610712998272,fail,2.9440055999948527,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,schur_seed,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,500,500,2,false,89.45514796602947,0.92752791038406,0.36172564807056456,86.70352975456083,54.58968954667671,49655,89.41789766689742,0.4873854408141579,0.020592349582292897,fail,7.092160399995919,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,schur_seed,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,1000,1000,2,false,89.41967247699567,0.777664279935522,0.30837784056160383,84.78943515168156,48.40660692106936,99798,89.1599024051969,0.7560791082212909,0.0297007377299111,fail,14.231858299994201,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,deterministic_random,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,200,200,2,false,88.96229924039854,0.7035036519514865,0.31833658972583007,87.5410773364284,56.89723740711096,19969,89.19626235134581,0.5795525222734021,0.021850552572542946,fail,2.794115199998487,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,deterministic_random,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,500,500,2,false,89.45075363063765,0.8598810115167875,0.33116104833195276,89.48651871523428,57.41884775736875,50001,88.9224957002502,0.8997155953009465,0.037184247801319154,fail,6.950237999997626,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,deterministic_random,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,1000,1000,2,false,89.49892858539171,0.8952309980303876,0.3562296461573033,88.53026055505752,55.09523652314055,100418,89.04438856611915,1.009167041729552,0.04170352880991716,fail,13.8627875999955,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,local_svd,native_n45,frozen_native_cocycle,45,200,200,2,false,89.97902084721615,0.7062781387830996,0.32176553187345835,89.63140340961603,55.278039953720345,12342,89.16113162007142,0.678051574591442,0.024387424436369785,fail,2.0356864999994286,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,local_svd,native_n45,frozen_native_cocycle,45,500,500,2,false,87.4062205842089,0.931789301418585,0.3129958054972628,87.91138340377076,50.11087164113185,32399,88.79985229595889,0.8567392394254955,0.0327132622042655,fail,4.878216299999622,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,local_svd,native_n45,frozen_native_cocycle,45,1000,1000,2,false,89.9152340528574,0.8056165713740923,0.3154723163918587,87.55410569701598,55.321304390314616,65912,88.82362464054837,1.250635525262109,0.04715023290853556,fail,9.566385000005539,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,schur_seed,native_n45,frozen_native_cocycle,45,200,200,2,false,89.00614756195827,0.8006542480813149,0.3302771869220213,88.05920433233473,54.492395257605956,11524,89.38250076230558,0.4885222289851191,0.01939041507406923,fail,1.88001219999569,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,schur_seed,native_n45,frozen_native_cocycle,45,500,500,2,false,88.9808464016111,0.9005916868694376,0.36170369907202,87.77939547672904,53.113052821340744,31544,89.02699954270318,1.0372603536007152,0.04619676831095967,fail,4.661516799998935,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,schur_seed,native_n45,frozen_native_cocycle,45,1000,1000,2,false,89.20077043116233,0.6988622496280984,0.274779078737054,88.53187874246554,55.189103230649806,64818,89.03249835508906,0.9537158916871432,0.03956629930435872,fail,9.334888400000636,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,deterministic_random,native_n45,frozen_native_cocycle,45,200,200,2,false,89.54889284551783,0.8416805961185589,0.3478798654056242,89.75221846781335,56.71105113260493,13496,89.07831494140316,1.042354493698532,0.04580075484931532,fail,1.9433092000035685,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_54,deterministic_random,native_n45,frozen_native_cocycle,45,500,500,2,false,86.08671517565422,0.826465073354805,0.28646700809187226,89.72543456643153,48.824560185106314,33662,88.77076051973918,1.300296727781164,0.04984975466271563,fail,4.763799900007143,pass,frozen_legacy_dg_fail_physical_rho_retest,BFCF707A4A54C47FB9D5D787ACBE352FE5B146B0811D9AF1337BA19E4B61481A,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
